idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
255,mahowald,The family spent a twenty uninviting hours in London.,a twenty uninviting hours,DT JJ CD NNS,a,twenty,uninviting,hours
256,mahowald,The family spent a three haunting days in London.,a three haunting days,DT JJ CD NNS,a,three,haunting,days
257,mahowald,The family spent a three haunting weeks in London.,a three haunting weeks,DT JJ CD NNS,a,three,haunting,weeks
258,mahowald,The family spent a three haunting months in London.,a three haunting months,DT JJ CD NNS,a,three,haunting,months
259,mahowald,The family spent a three haunting years in London.,a three haunting years,DT JJ CD NNS,a,three,haunting,years
260,mahowald,The family spent a three haunting hours in London.,a three haunting hours,DT JJ CD NNS,a,three,haunting,hours
261,mahowald,The family spent a five haunting days in London.,a five haunting days,DT JJ CD NNS,a,five,haunting,days
262,mahowald,The family spent a five haunting weeks in London.,a five haunting weeks,DT JJ CD NNS,a,five,haunting,weeks
263,mahowald,The family spent a five haunting months in London.,a five haunting months,DT JJ CD NNS,a,five,haunting,months
264,mahowald,The family spent a five haunting years in London.,a five haunting years,DT JJ CD NNS,a,five,haunting,years
265,mahowald,The family spent a five haunting hours in London.,a five haunting hours,DT JJ CD NNS,a,five,haunting,hours
266,mahowald,The family spent a twenty haunting days in London.,a twenty haunting days,DT JJ CD NNS,a,twenty,haunting,days
267,mahowald,The family spent a twenty haunting weeks in London.,a twenty haunting weeks,DT JJ CD NNS,a,twenty,haunting,weeks
268,mahowald,The family spent a twenty haunting months in London.,a twenty haunting months,DT JJ CD NNS,a,twenty,haunting,months
269,mahowald,The family spent a twenty haunting years in London.,a twenty haunting years,DT JJ CD NNS,a,twenty,haunting,years
270,mahowald,The family spent a twenty haunting hours in London.,a twenty haunting hours,DT JJ CD NNS,a,twenty,haunting,hours
271,mahowald,The family spent a three hideous days in London.,a three hideous days,DT JJ CD NNS,a,three,hideous,days
272,mahowald,The family spent a three hideous weeks in London.,a three hideous weeks,DT JJ CD NNS,a,three,hideous,weeks
273,mahowald,The family spent a three hideous months in London.,a three hideous months,DT JJ CD NNS,a,three,hideous,months
274,mahowald,The family spent a three hideous years in London.,a three hideous years,DT JJ CD NNS,a,three,hideous,years
275,mahowald,The family spent a three hideous hours in London.,a three hideous hours,DT JJ CD NNS,a,three,hideous,hours
276,mahowald,The family spent a five hideous days in London.,a five hideous days,DT JJ CD NNS,a,five,hideous,days
277,mahowald,The family spent a five hideous weeks in London.,a five hideous weeks,DT JJ CD NNS,a,five,hideous,weeks
278,mahowald,The family spent a five hideous months in London.,a five hideous months,DT JJ CD NNS,a,five,hideous,months
279,mahowald,The family spent a five hideous years in London.,a five hideous years,DT JJ CD NNS,a,five,hideous,years
280,mahowald,The family spent a five hideous hours in London.,a five hideous hours,DT JJ CD NNS,a,five,hideous,hours
281,mahowald,The family spent a twenty hideous days in London.,a twenty hideous days,DT JJ CD NNS,a,twenty,hideous,days
282,mahowald,The family spent a twenty hideous weeks in London.,a twenty hideous weeks,DT JJ CD NNS,a,twenty,hideous,weeks
283,mahowald,The family spent a twenty hideous months in London.,a twenty hideous months,DT JJ CD NNS,a,twenty,hideous,months
284,mahowald,The family spent a twenty hideous years in London.,a twenty hideous years,DT JJ CD NNS,a,twenty,hideous,years
285,mahowald,The family spent a twenty hideous hours in London.,a twenty hideous hours,DT JJ CD NNS,a,twenty,hideous,hours
286,mahowald,The family spent a three ugly days in London.,a three ugly days,DT JJ CD NNS,a,three,ugly,days
287,mahowald,The family spent a three ugly weeks in London.,a three ugly weeks,DT JJ CD NNS,a,three,ugly,weeks
288,mahowald,The family spent a three ugly months in London.,a three ugly months,DT JJ CD NNS,a,three,ugly,months
289,mahowald,The family spent a three ugly years in London.,a three ugly years,DT JJ CD NNS,a,three,ugly,years
290,mahowald,The family spent a three ugly hours in London.,a three ugly hours,DT JJ CD NNS,a,three,ugly,hours
291,mahowald,The family spent a five ugly days in London.,a five ugly days,DT JJ CD NNS,a,five,ugly,days
292,mahowald,The family spent a five ugly weeks in London.,a five ugly weeks,DT JJ CD NNS,a,five,ugly,weeks
293,mahowald,The family spent a five ugly months in London.,a five ugly months,DT JJ CD NNS,a,five,ugly,months
294,mahowald,The family spent a five ugly years in London.,a five ugly years,DT JJ CD NNS,a,five,ugly,years
295,mahowald,The family spent a five ugly hours in London.,a five ugly hours,DT JJ CD NNS,a,five,ugly,hours
296,mahowald,The family spent a twenty ugly days in London.,a twenty ugly days,DT JJ CD NNS,a,twenty,ugly,days
297,mahowald,The family spent a twenty ugly weeks in London.,a twenty ugly weeks,DT JJ CD NNS,a,twenty,ugly,weeks
298,mahowald,The family spent a twenty ugly months in London.,a twenty ugly months,DT JJ CD NNS,a,twenty,ugly,months
299,mahowald,The family spent a twenty ugly years in London.,a twenty ugly years,DT JJ CD NNS,a,twenty,ugly,years
300,mahowald,The family spent a twenty ugly hours in London.,a twenty ugly hours,DT JJ CD NNS,a,twenty,ugly,hours
301,mahowald,The family spent a three mere days in London.,a three mere days,DT JJ CD NNS,a,three,mere,days
302,mahowald,The family spent a three mere weeks in London.,a three mere weeks,DT JJ CD NNS,a,three,mere,weeks
303,mahowald,The family spent a three mere months in London.,a three mere months,DT JJ CD NNS,a,three,mere,months
304,mahowald,The family spent a three mere years in London.,a three mere years,DT JJ CD NNS,a,three,mere,years
305,mahowald,The family spent a three mere hours in London.,a three mere hours,DT JJ CD NNS,a,three,mere,hours
306,mahowald,The family spent a five mere days in London.,a five mere days,DT JJ CD NNS,a,five,mere,days
307,mahowald,The family spent a five mere weeks in London.,a five mere weeks,DT JJ CD NNS,a,five,mere,weeks
308,mahowald,The family spent a five mere months in London.,a five mere months,DT JJ CD NNS,a,five,mere,months
309,mahowald,The family spent a five mere years in London.,a five mere years,DT JJ CD NNS,a,five,mere,years
310,mahowald,The family spent a five mere hours in London.,a five mere hours,DT JJ CD NNS,a,five,mere,hours
311,mahowald,The family spent a twenty mere days in London.,a twenty mere days,DT JJ CD NNS,a,twenty,mere,days
312,mahowald,The family spent a twenty mere weeks in London.,a twenty mere weeks,DT JJ CD NNS,a,twenty,mere,weeks
313,mahowald,The family spent a twenty mere months in London.,a twenty mere months,DT JJ CD NNS,a,twenty,mere,months
314,mahowald,The family spent a twenty mere years in London.,a twenty mere years,DT JJ CD NNS,a,twenty,mere,years
315,mahowald,The family spent a twenty mere hours in London.,a twenty mere hours,DT JJ CD NNS,a,twenty,mere,hours
316,mahowald,The family spent a three staggering days in London.,a three staggering days,DT JJ CD NNS,a,three,staggering,days
317,mahowald,The family spent a three staggering weeks in London.,a three staggering weeks,DT JJ CD NNS,a,three,staggering,weeks
318,mahowald,The family spent a three staggering months in London.,a three staggering months,DT JJ CD NNS,a,three,staggering,months
319,mahowald,The family spent a three staggering years in London.,a three staggering years,DT JJ CD NNS,a,three,staggering,years
320,mahowald,The family spent a three staggering hours in London.,a three staggering hours,DT JJ CD NNS,a,three,staggering,hours
321,mahowald,The family spent a five staggering days in London.,a five staggering days,DT JJ CD NNS,a,five,staggering,days
322,mahowald,The family spent a five staggering weeks in London.,a five staggering weeks,DT JJ CD NNS,a,five,staggering,weeks
323,mahowald,The family spent a five staggering months in London.,a five staggering months,DT JJ CD NNS,a,five,staggering,months
324,mahowald,The family spent a five staggering years in London.,a five staggering years,DT JJ CD NNS,a,five,staggering,years
325,mahowald,The family spent a five staggering hours in London.,a five staggering hours,DT JJ CD NNS,a,five,staggering,hours
326,mahowald,The family spent a twenty staggering days in London.,a twenty staggering days,DT JJ CD NNS,a,twenty,staggering,days
327,mahowald,The family spent a twenty staggering weeks in London.,a twenty staggering weeks,DT JJ CD NNS,a,twenty,staggering,weeks
328,mahowald,The family spent a twenty staggering months in London.,a twenty staggering months,DT JJ CD NNS,a,twenty,staggering,months
329,mahowald,The family spent a twenty staggering years in London.,a twenty staggering years,DT JJ CD NNS,a,twenty,staggering,years
330,mahowald,The family spent a twenty staggering hours in London.,a twenty staggering hours,DT JJ CD NNS,a,twenty,staggering,hours
331,mahowald,The family spent a three whopping days in London.,a three whopping days,DT JJ CD NNS,a,three,whopping,days
332,mahowald,The family spent a three whopping weeks in London.,a three whopping weeks,DT JJ CD NNS,a,three,whopping,weeks
333,mahowald,The family spent a three whopping months in London.,a three whopping months,DT JJ CD NNS,a,three,whopping,months
334,mahowald,The family spent a three whopping years in London.,a three whopping years,DT JJ CD NNS,a,three,whopping,years
335,mahowald,The family spent a three whopping hours in London.,a three whopping hours,DT JJ CD NNS,a,three,whopping,hours
336,mahowald,The family spent a five whopping days in London.,a five whopping days,DT JJ CD NNS,a,five,whopping,days
337,mahowald,The family spent a five whopping weeks in London.,a five whopping weeks,DT JJ CD NNS,a,five,whopping,weeks
338,mahowald,The family spent a five whopping months in London.,a five whopping months,DT JJ CD NNS,a,five,whopping,months
339,mahowald,The family spent a five whopping years in London.,a five whopping years,DT JJ CD NNS,a,five,whopping,years
340,mahowald,The family spent a five whopping hours in London.,a five whopping hours,DT JJ CD NNS,a,five,whopping,hours
341,mahowald,The family spent a twenty whopping days in London.,a twenty whopping days,DT JJ CD NNS,a,twenty,whopping,days
342,mahowald,The family spent a twenty whopping weeks in London.,a twenty whopping weeks,DT JJ CD NNS,a,twenty,whopping,weeks
343,mahowald,The family spent a twenty whopping months in London.,a twenty whopping months,DT JJ CD NNS,a,twenty,whopping,months
344,mahowald,The family spent a twenty whopping years in London.,a twenty whopping years,DT JJ CD NNS,a,twenty,whopping,years
345,mahowald,The family spent a twenty whopping hours in London.,a twenty whopping hours,DT JJ CD NNS,a,twenty,whopping,hours
346,mahowald,The family spent a three hefty days in London.,a three hefty days,DT JJ CD NNS,a,three,hefty,days
347,mahowald,The family spent a three hefty weeks in London.,a three hefty weeks,DT JJ CD NNS,a,three,hefty,weeks
348,mahowald,The family spent a three hefty months in London.,a three hefty months,DT JJ CD NNS,a,three,hefty,months
349,mahowald,The family spent a three hefty years in London.,a three hefty years,DT JJ CD NNS,a,three,hefty,years
350,mahowald,The family spent a three hefty hours in London.,a three hefty hours,DT JJ CD NNS,a,three,hefty,hours
351,mahowald,The family spent a five hefty days in London.,a five hefty days,DT JJ CD NNS,a,five,hefty,days
352,mahowald,The family spent a five hefty weeks in London.,a five hefty weeks,DT JJ CD NNS,a,five,hefty,weeks
353,mahowald,The family spent a five hefty months in London.,a five hefty months,DT JJ CD NNS,a,five,hefty,months
354,mahowald,The family spent a five hefty years in London.,a five hefty years,DT JJ CD NNS,a,five,hefty,years
355,mahowald,The family spent a five hefty hours in London.,a five hefty hours,DT JJ CD NNS,a,five,hefty,hours
356,mahowald,The family spent a twenty hefty days in London.,a twenty hefty days,DT JJ CD NNS,a,twenty,hefty,days
357,mahowald,The family spent a twenty hefty weeks in London.,a twenty hefty weeks,DT JJ CD NNS,a,twenty,hefty,weeks
358,mahowald,The family spent a twenty hefty months in London.,a twenty hefty months,DT JJ CD NNS,a,twenty,hefty,months
359,mahowald,The family spent a twenty hefty years in London.,a twenty hefty years,DT JJ CD NNS,a,twenty,hefty,years
360,mahowald,The family spent a twenty hefty hours in London.,a twenty hefty hours,DT JJ CD NNS,a,twenty,hefty,hours
