sentence_idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
7884610,a lousy two weeks,ARTICLE JJ CD NNS,a,lousy,two,weeks,2,0.22140522875816993
7885527,a lousy two weeks,ARTICLE JJ CD NNS,a,lousy,two,weeks,2,0.22140522875816993
7915037,a dead body 3 days,ARTICLE JJ NN CD NNS,a,dead body,3,days,1,0.3672385620915033
8032665,an astonishing ten miles,ARTICLE JJ CD NNS,an,astonishing,ten,miles,1,0.29820261437908496
8083046,a balmy 8 degrees,ARTICLE JJ CD NNS,a,balmy,8,degrees,1,0.30800653594771243
8096160,a certain few classics,ARTICLE JJ FEW NNS,a,certain,few,classics,1,0.3410947712418301
8097791,an estimated 12 million opium addicts,ARTICLE VBN CD CD NN NNS,an,estimated,12 million,opium addicts,1,0.3897058823529412
8196300,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,5,0.08415032679738563
8198816,a different county 40 miles,ARTICLE JJ NN CD NNS,a,different county,40,miles,1,0.3709150326797386
8223824,a fair few munters,ARTICLE JJ FEW NNS,a,fair,few,munters,1,0.4812091503267974
8269457,a full two weeks,ARTICLE JJ CD NNS,a,full,two,weeks,2,0.1650326797385621
8310440,an additional four times,ARTICLE JJ CD NNS,an,additional,four,times,1,0.2790032679738562
8319371,a deceased donor kidney transplant 10 years,ARTICLE JJ NN NN NN CD NNS,a,deceased donor kidney transplant,10,years,1,0.3680555555555556
8331891,a goody two - shoes,ARTICLE JJ CD HYPH NNS,a,goody,two -,shoes,2,0.19117647058823528
8392049,a beautiful 72 degrees,ARTICLE JJ CD NNS,a,beautiful,72,degrees,1,0.3104575163398693
8392534,a balmy 23 degrees,ARTICLE JJ CD NNS,a,balmy,23,degrees,1,0.30718954248366015
8392908,a whole lot more people,ARTICLE JJ NN FEW NNS,a,whole lot,more,people,2,0.24591503267973855
8405203,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,9,0.06658496732026144
8408989,a crazy couple days,ARTICLE JJ FEW NNS,a,crazy,couple,days,1,0.3639705882352941
8432538,a mere seven days,ARTICLE JJ CD NNS,a,mere,seven,days,2,0.22630718954248366
8437361,a comfortable 63 degrees,ARTICLE JJ CD NNS,a,comfortable,63,degrees,1,0.3590686274509804
8498097,a great many things,ARTICLE JJ FEW NNS,A,great,many,things,42,0.01715686274509804
8516424,a great many notes,ARTICLE JJ FEW NNS,a,great,many,notes,2,0.2042483660130719
8518058,a great many notes,ARTICLE JJ FEW NNS,a,great,many,notes,2,0.2042483660130719
8561934,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,21,0.04125816993464052
8566304,a british ship 2 months,ARTICLE JJ NN CD NNS,a,british ship,2,months,1,0.31781045751633985
8571513,a bearded man and two women,ARTICLE JJ NN CC CD NNS,a,bearded man and,two,women,1,0.31004901960784315
8575942,a great many questions,ARTICLE JJ FEW NNS,a,great,many,questions,3,0.12867647058823528
8575944,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
8576312,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
8579702,a f - few minutes,ARTICLE JJ JJ FEW NNS,a,f -,few,minutes,1,0.4803921568627451
8604470,a great many lives,ARTICLE JJ FEW NNS,a,great,many,lives,2,0.20098039215686275
8645435,a disturbed young girl five years,ARTICLE JJ JJ NN CD NNS,a,disturbed young girl,five,years,1,0.3737745098039216
8646984,a confused little girl five years,ARTICLE JJ JJ NN CD NNS,a,confused little girl,five,years,1,0.36070261437908496
8649118,an even quarter million dollars,ARTICLE JJ NN CD NNS,an,even quarter,million,dollars,1,0.44893790849673204
8690779,an interesting first 20 minutes,ARTICLE JJ JJ CD NNS,an,interesting first,20,minutes,2,0.22058823529411764
8692704,an interesting first 20 minutes,ARTICLE JJ JJ CD NNS,an,interesting first,20,minutes,2,0.22058823529411764
8769894,a fair few people,ARTICLE JJ FEW NNS,a,fair,few,people,1,0.48161764705882354
8816092,a great many things,ARTICLE JJ FEW NNS,A,great,many,things,42,0.01715686274509804
8831965,an astonishing thirty - five times,ARTICLE JJ CD HYPH CD NNS,an,astonishing,thirty - five,times,1,0.2986111111111111
8832011,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
8832614,a great present two mediums,ARTICLE JJ NN CD NNS,a,great present,two,mediums,2,0.2173202614379085
8833014,a great present two mediums,ARTICLE JJ NN CD NNS,a,great present,two,mediums,2,0.2173202614379085
8865742,a goody two - shoes,ARTICLE JJ CD HYPH NNS,a,goody,two -,shoes,2,0.19117647058823528
8880671,an extra 30 minutes,ARTICLE JJ CD NNS,an,extra,30,minutes,3,0.11519607843137254
8896317,a good 20 minutes,ARTICLE JJ CD NNS,a,good,20,minutes,3,0.1213235294117647
8957085,a former 4 months,ARTICLE JJ CD NNS,a,former,4,months,1,0.4934640522875817
8975365,a second dredge 150 tons,ARTICLE JJ NN CD NNS,a,second dredge,150,tons,2,0.23774509803921567
8975992,a second dredge 150 tons,ARTICLE JJ NN CD NNS,a,second dredge,150,tons,2,0.23774509803921567
9002671,a good five months,ARTICLE JJ CD NNS,a,good,five,months,2,0.17483660130718953
9003585,a good five months,ARTICLE JJ CD NNS,a,good,five,months,2,0.17483660130718953
9006270,an additional 17 extracts,ARTICLE JJ CD NNS,an,additional,17,extracts,1,0.255718954248366
9007562,a central line kit and two pacing catheters,ARTICLE JJ NN NN CC CD NN NNS,a,central line kit and,two,pacing catheters,1,0.3402777777777778
9028739,an extra 30 seconds,ARTICLE JJ CD NNS,an,extra,30,seconds,3,0.11642156862745098
9035633,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,21,0.04125816993464052
9075956,a good three minutes,ARTICLE JJ CD NNS,a,good,three,minutes,2,0.18627450980392157
9076677,a good three minutes,ARTICLE JJ CD NNS,a,good,three,minutes,2,0.18627450980392157
9096012,a disappointing 50 ounces,ARTICLE JJ CD NNS,a,disappointing,50,ounces,1,0.3729575163398693
9144994,an extra naan and two glasses,ARTICLE JJ NN CC CD NNS,an,extra naan and,two,glasses,1,0.47794117647058826
9144995,an extra three pounds,ARTICLE JJ CD NNS,an,extra,three,pounds,1,0.4730392156862745
9148964,a fierce ass fifteen minutes,ARTICLE JJ NN CD NNS,a,fierce ass,fifteen,minutes,1,0.48651960784313725
9176384,an emotional farewell 15 years,ARTICLE JJ NN CD NNS,an,emotional farewell,15,years,1,0.37826797385620914
9303987,a pretty bad car accident two weeks,ARTICLE RB JJ NN NN CD NNS,a,pretty bad car accident,two,weeks,2,0.2312091503267974
9305109,an extra 15 minutes,ARTICLE JJ CD NNS,an,extra,15,minutes,2,0.1576797385620915
9309434,an unbearable 4 months,ARTICLE JJ CD NNS,an,unbearable,4,months,2,0.2426470588235294
9319290,a pretty bad car accident two weeks,ARTICLE RB JJ NN NN CD NNS,a,pretty bad car accident,two,weeks,2,0.2312091503267974
9332077,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
9333700,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
9335435,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
9395829,a good 20 minutes,ARTICLE JJ CD NNS,a,good,20,minutes,3,0.1213235294117647
9421784,"a busy , busy few weeks","ARTICLE JJ , JJ FEW NNS",a,"busy , busy",few,weeks,1,0.3214869281045752
9433481,a flamboyant young doctor ten years,ARTICLE JJ JJ NN CD NNS,a,flamboyant young doctor,ten,years,1,0.49142156862745096
9474678,a fucking million miles,ARTICLE JJ CD NNS,a,fucking,million,miles,1,0.4963235294117647
9569152,a foreign country 24 hours,ARTICLE JJ NN CD NNS,a,foreign country,24,hours,1,0.49264705882352944
9579261,a good 10 minutes,ARTICLE JJ CD NNS,a,good,10,minutes,2,0.17320261437908496
9580072,a good 10 minutes,ARTICLE JJ CD NNS,a,good,10,minutes,2,0.17320261437908496
9582887,a rough couple days,ARTICLE JJ FEW NNS,a,rough,couple,days,4,0.11029411764705882
9583510,a rough couple days,ARTICLE JJ FEW NNS,a,rough,couple,days,4,0.11029411764705882
9594469,an old man and two boys,ARTICLE JJ NN CC CD NNS,An,old man and,two,boys,2,0.2295751633986928
9594470,an old man and two boys,ARTICLE JJ NN CC CD NNS,An,old man and,two,boys,2,0.2295751633986928
9607968,a good six months,ARTICLE JJ CD NNS,a,good,six,months,5,0.0821078431372549
9643988,"a whopping 2,600 pounds",ARTICLE JJ CD NNS,a,whopping,"2,600",pounds,2,0.24673202614379086
9644017,"a whopping 2,600 pounds",ARTICLE JJ CD NNS,A,whopping,"2,600",pounds,2,0.24673202614379086
9657868,a staggering 100 billion gallons,ARTICLE JJ CD CD NNS,A,staggering,100 billion,gallons,2,0.24019607843137256
9658277,an additional eight months,ARTICLE JJ CD NNS,an,additional,eight,months,3,0.11151960784313726
9658803,a staggering 100 billion gallons,ARTICLE JJ CD CD NNS,A,staggering,100 billion,gallons,2,0.24019607843137256
9659217,an additional eight months,ARTICLE JJ CD NNS,an,additional,eight,months,3,0.11151960784313726
9660190,an additional eight months,ARTICLE JJ CD NNS,an,additional,eight,months,3,0.11151960784313726
9725826,an extra 120 pounds,ARTICLE JJ CD NNS,an,extra,120,pounds,1,0.45302287581699346
9805990,an unbearable 4 months,ARTICLE JJ CD NNS,an,unbearable,4,months,2,0.2426470588235294
9814951,a second language three nights,ARTICLE JJ NN CD NNS,a,second language,three,nights,2,0.238562091503268
9816248,a second language three nights,ARTICLE JJ NN CD NNS,a,second language,three,nights,2,0.238562091503268
9818980,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,4,0.0923202614379085
9820238,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,4,0.0923202614379085
9832702,an extra 10 pounds,ARTICLE JJ CD NNS,an,extra,10,pounds,1,0.4526143790849673
9900327,an additional two years,ARTICLE JJ CD NNS,an,additional,two,years,4,0.0857843137254902
9901371,an additional two years,ARTICLE JJ CD NNS,an,additional,two,years,4,0.0857843137254902
9904297,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,4,0.0923202614379085
9944171,an extra 20 bucks,ARTICLE JJ CD NNS,an,extra,20,bucks,1,0.4554738562091503
9996137,a broken leg three years,ARTICLE JJ NN CD NNS,a,broken leg,three,years,1,0.31985294117647056
9997068,an extra hundred and ... two pounds,ARTICLE JJ CD CC HYPH CD NNS,an,extra,hundred and ... two,pounds,1,0.46568627450980393
10130230,an estimated 600 journalists,ARTICLE VBN CD NNS,An,estimated,600,journalists,1,0.4297385620915033
10215188,a whole three seconds,ARTICLE JJ CD NNS,a,whole,three,seconds,2,0.24509803921568626
10215990,a whole three seconds,ARTICLE JJ CD NNS,a,whole,three,seconds,2,0.24509803921568626
10330135,an extra six shillings,ARTICLE JJ CD NNS,an,extra,six,shillings,1,0.46854575163398693
10332507,a great many people,ARTICLE JJ FEW NNS,A,great,many,people,38,0.032679738562091505
10355080,a naturalized citizen three years,ARTICLE JJ NN CD NNS,a,naturalized citizen,three,years,2,0.22875816993464052
10355895,a naturalized citizen three years,ARTICLE JJ NN CD NNS,a,naturalized citizen,three,years,2,0.22875816993464052
10361031,a concrete bunker 100 feet,ARTICLE JJ NN CD NNS,a,concrete bunker,100,feet,1,0.3598856209150327
10362012,an attempted robbery four years,ARTICLE VBN NN CD NNS,an,attempted robbery,four,years,1,0.3014705882352941
10374170,a full two minutes,ARTICLE JJ CD NNS,a,full,two,minutes,3,0.11764705882352941
10428215,an extra four hours,ARTICLE JJ CD NNS,an,extra,four,hours,2,0.16013071895424835
10435750,a mere seven years,ARTICLE JJ CD NNS,a,mere,seven,years,2,0.22712418300653595
10447601,a good many years,ARTICLE JJ FEW NNS,A,good,many,years,21,0.04125816993464052
10451374,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,21,0.04125816993464052
10476124,an extra 50 quid,ARTICLE JJ CD NNS,an,extra,50,quid,1,0.45751633986928103
10534588,a fuckin ' 30 days,ARTICLE JJ JJ CD NNS,a,fuckin ',30,days,1,0.4959150326797386
10567796,a big nine inch nails,ARTICLE JJ CD NN NNS,a,big,nine,inch nails,1,0.3112745098039216
10634306,a great many lives,ARTICLE JJ FEW NNS,a,great,many,lives,2,0.20098039215686275
10642234,a d - dozen times,ARTICLE JJ HYPH FEW NNS,a,d -,dozen,times,1,0.3660130718954248
10673299,a full 15 seconds,ARTICLE JJ CD NNS,a,full,15,seconds,1,0.4991830065359477
10673747,a full 1 5 seconds,ARTICLE JJ CD CD NNS,a,full,1 5,seconds,1,0.497140522875817
10685417,"a good ten , 15 years","ARTICLE JJ CD , CD NNS",a,good,"ten , 15",years,2,0.1854575163398693
10687116,"a good ten , 15 years","ARTICLE JJ CD , CD NNS",a,good,"ten , 15",years,2,0.1854575163398693
10716926,a great many others,ARTICLE JJ FEW NNS,a,great,many,others,4,0.1053921568627451
10783327,a great many officers,ARTICLE JJ FEW NNS,A,great,many,officers,3,0.12745098039215685
10784925,a crashed ship 10 years,ARTICLE VBN NN CD NNS,a,crashed ship,10,years,1,0.36356209150326796
10811682,a good like six months,ARTICLE JJ UH CD NNS,a,good like,six,months,2,0.190359477124183
10812753,a good like six months,ARTICLE JJ UH CD NNS,a,good like,six,months,2,0.190359477124183
10821862,a complete 180 degrees,ARTICLE JJ CD NNS,A,complete,180,degrees,1,0.35947712418300654
10822543,a good two years,ARTICLE JJ CD NNS,A,good,two,years,2,0.18872549019607843
10876633,an empty prairie 300 miles,ARTICLE JJ NN CD NNS,an,empty prairie,300,miles,1,0.3786764705882353
10879808,a further five years,ARTICLE JJ CD NNS,a,further,five,years,2,0.16666666666666666
10885443,a cheap 1 950s,ARTICLE JJ CD NNS,a,cheap,1,950s,1,0.34272875816993464
10927108,an estimated seven million illegal immigrants,ARTICLE VBN CD CD JJ NNS,an,estimated,seven million,illegal immigrants,1,0.4456699346405229
11055407,a constant minus 50 degrees,ARTICLE JJ JJ CD NNS,a,constant minus,50,degrees,1,0.3619281045751634
11063027,a cool 65 degrees,ARTICLE JJ CD NNS,a,cool,65,degrees,1,0.3627450980392157
11076692,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
11153927,a british tourist three days,ARTICLE JJ NN CD NNS,a,british tourist,three,days,1,0.318218954248366
11195967,a beggarly 50 pounds,ARTICLE JJ CD NNS,a,beggarly,50,pounds,1,0.31086601307189543
11207144,an extra ten bucks,ARTICLE JJ CD NNS,an,extra,ten,bucks,1,0.46977124183006536
11211288,a difficult few days,ARTICLE JJ FEW NNS,a,difficult,few,days,1,0.3713235294117647
11263340,a mere 20 taels,ARTICLE JJ CD NNS,a,mere,20,taels,2,0.2222222222222222
11265091,a mere 20 taels,ARTICLE JJ CD NNS,a,mere,20,taels,2,0.2222222222222222
11381558,a danish commando unit five days,ARTICLE JJ NN NN CD NNS,a,danish commando unit,five,days,1,0.36642156862745096
11425303,an additional ten ambulances,ARTICLE JJ CD NNS,an,additional,ten,ambulances,1,0.2826797385620915
11444832,a frightening two hours,ARTICLE JJ CD NNS,a,frightening,two,hours,1,0.49550653594771243
11505154,an unsolved robbery two weeks,ARTICLE JJ NN CD NNS,an,unsolved robbery,two,weeks,3,0.14215686274509803
11505994,an unsolved robbery two weeks,ARTICLE JJ NN CD NNS,an,unsolved robbery,two,weeks,3,0.14215686274509803
11506871,an unsolved robbery two weeks,ARTICLE JJ NN CD NNS,an,unsolved robbery,two,weeks,3,0.14215686274509803
11533386,a mere five minutes,ARTICLE JJ CD NNS,a,mere,five,minutes,2,0.22549019607843138
11594666,a forbidding 400 meters,ARTICLE JJ CD NNS,a,forbidding,400,meters,1,0.4922385620915033
11615969,an excellent four weeks,ARTICLE JJ CD NNS,an,excellent,four,weeks,1,0.4497549019607843
