source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV,n,percent
babylm_sents,"And the otter grew so sentimental -LRB- for otters can be very sentimental when they choose , like a good many people who are both cruel and greedy , and no good to anybody at all -RRB- that she sailed solemnly away down the burn , and Tom saw her no more for that time .",719667,a good many people,DT JJ CD NNS,a,good,many,people,NA,12,0.2494567579313342
babylm_sents,"A great many years ago they were just like us : but they were so lazy , and cowardly , and greedy , that instead of going down to the sea every year to see the world and grow strong and fat , they chose to stay and poke about in the little streams and eat worms and grubs ; and they are very properly punished for it ; for they have grown ugly and brown and spotted and small ; and are actually so degraded in their tastes , that they will eat our children . ''",721557,a great many years,DT JJ CD NNS,A,great,many,years,NA,13,0.2390265102129509
babylm_sents,He held very strange theories about a good many things .,724504,a good many things,DT JJ CD NNS,a,good,many,things,NA,14,0.22164276401564537
babylm_sents,"For a good many people , like old Polonius , have seen all the world , and yet remain little better than children after all .",728005,a good many people,DT JJ CD NNS,a,good,many,people,NA,12,0.2494567579313342
babylm_sents,"And there he taught the water - babies for a great many hundred years , till his eyes grew too dim to see , and his beard grew so long that he dared not walk for fear of treading on it , and then he might have tumbled down .",729549,a great many hundred years,DT JJ JJ CD NNS,a,great & many,hundred,years,NA,2,0.48457192524989134
babylm_sents,"And no more she did ; for she was like a great many people who have not a pretty feature in their faces , and yet are lovely to behold , and draw little children 's hearts to them at once because though the house is plain enough , yet from the windows a beautiful and good spirit is looking forth .",730597,a great many people,DT JJ CD NNS,a,great,many,people,NA,37,0.10734463276836158
babylm_sents,"There are a good many folks about the Other-end-of-Nowhere -LRB- where Tom went afterwards -RRB- , who pretend to know it from north to south as well as if they had been penny postmen there ; but , as they are safe at the Other-end-of - Nowhere , nine hundred and ninety-nine million miles away , what they say can not concern us .",733392,a good many folks,DT JJ CD NNS,a,good,many,folks,NA,3,0.38157322903085616
babylm_sents,A great many people think so .,760100,a great many people,DT JJ CD NNS,A,great,many,people,NA,37,0.10734463276836158
babylm_sents,"OLD-man made a great many mistakes in making things, as I shall show you after a while; yet he worked until he had everything good.",762439,a great many mistakes,DT JJ CD NNS,a,great,many,mistakes,NA,2,0.47501086484137334
babylm_sents,"""OLD-man made a great many mistakes in making things in the world, but he worked until he had everything good.",770255,a great many mistakes,DT JJ CD NNS,a,great,many,mistakes,NA,2,0.47501086484137334
babylm_sents,"At Indie Vision Music, Jessica Cooper rated the album a perfect five stars, considering ""Excellent"" ""a superior piece of art stuffed with truth, bursting with originality, not lacking in boldness, that accurately conveys his brilliance as an artist.""",772627,a perfect five stars,DT JJ CD NNS,a,perfect,five,stars,NA,3,0.3946110386788353
babylm_sents,"At Christian Music Zine, Anthony Peronto rated the album a perfect five stars, saying that ""the poetry will widen your perspective while Beautiful Eulogy’s original production will surely keep your ears from falling into habituation.""",772629,a perfect five stars,DT JJ CD NNS,a,perfect,five,stars,NA,3,0.3946110386788353
babylm_sents,"At Christian Music Zine, Anthony Peronto rated the album a perfect five stars, remarking that ""there is many a-pleasure to be had examining ""Crimson Cord"".""",772742,a perfect five stars,DT JJ CD NNS,a,perfect,five,stars,NA,3,0.3946110386788353
babylm_sents,"Pandora had looked at this face a great many times, and imagined that the mouth could smile if it liked, or be grave when it chose, the same as any living mouth.",779707,a great many times,DT JJ CD NNS,a,great,many,times,NA,14,0.2277270751847023
babylm_sents,"There were evil Passions; there were a great many species of Cares; there were more than a hundred and fifty Sorrows; there were Diseases, in a vast number of miserable and painful shapes; there were more kinds of Naughtiness than it would be of any use to talk about.",780327,a great many species,DT JJ CD NNS,a,great,many,species,NA,4,0.3520208604954368
babylm_sents,"There was a gray drift, far and wide, through the gathering twilight; the earth was as pathless as the air; and the bank of snow over the steps of the porch proved that nobody had entered or gone out for a good many hours past.",781012,a good many hours,DT JJ CD NNS,a,good,many,hours,NA,4,0.343328987396784
babylm_sents,There were a great many species of Cares.,782018,a great many species,DT JJ CD NNS,a,great,many,species,NA,4,0.3520208604954368
babylm_sents,So the matter which had bade fair to be so disastrous for a good many people turned out very well after all.,788832,a good many people,DT JJ CD NNS,a,good,many,people,NA,12,0.2494567579313342
babylm_sents,At last he gave up the search and did what a good many boys and girls would be apt to do in the same emergency.,792088,a good many boys,DT JJ CD NNS,a,good,many,boys,NA,2,0.4567579313342025
babylm_sents,"I do not think I have seen such a blush upon Prue's cheek since well, since a great many years ago.",801302,a great many years,DT JJ CD NNS,a,great,many,years,NA,13,0.2390265102129509
babylm_sents,But that stock was a great investment; a rare chance for a purchaser with a few thousand dollars.,809140,a few thousand dollars,DT JJ CD NNS,a,few,thousand,dollars,NA,8,0.2768361581920904
babylm_sents,"He saw , however , that it must be past Lock-out Time , for there were a good many fairies about , all too busy to notice him ; they were getting breakfast ready , milking their cows , drawing water , and so on , and the sight of the water-pails made him thirsty , so he flew over to the Round Pond to have a drink .",816535,a good many fairies,DT JJ CD NNS,a,good,many,fairies,NA,2,0.4584963059539331
babylm_sents,"Now, this is a great many years ago, and",828872,a great many years,DT JJ CD NNS,a,great,many,years,NA,13,0.2390265102129509
babylm_sents,"He saw , however , that it must be past Lock-out Time , for there were a good many fairies about , all too busy to notice him ; they were getting breakfast ready , milking their cows , drawing water , and so on , and the sight of the water-pails made him thirsty , so he flew over to the Round Pond to have a drink .",829036,a good many fairies,DT JJ CD NNS,a,good,many,fairies,NA,2,0.4584963059539331
babylm_sents,"earliest times up to only a few hundred years ago, we will find a race",830241,a few hundred years,DT JJ CD NNS,a,few,hundred,years,NA,16,0.196870925684485
babylm_sents,"conversation, we will give a few more words to show what those ancient",833447,a few more words,DT JJ CD NNS,a,few,more,words,NA,15,0.2033898305084746
babylm_sents,A great many children go to school to learn to read novels.,836618,a great many children,DT JJ CD NNS,A,great,many,children,NA,4,0.3468057366362451
babylm_sents,"their, their supply routes aren't as well defined as ours, but they've got shear weight of numbers, see, I'm af , I'm afraid, I could be a fucking karate black belt or something right, so one on one against you I wouldn't have a problem, but if you went and got fucking thirty of your mates I would have a problem, I maybe able to hold you off for a fucking few minutes or something or if you could either contact, maybe a few months or years or something, but they will win",836977,a fucking few minutes,DT JJ CD NNS,a,fucking,few,minutes,NA,2,0.4428509343763581
babylm_sents,He looked at each one every day and a great many times every day.,844769,a great many times,DT JJ CD NNS,a,great,many,times,NA,14,0.2277270751847023
babylm_sents,It wouldn't kill us to wait a few more minutes.,852779,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"This was the case in the city of Lucknow, where the British governor with a small body of troops, and a great many women and children, took refuge in the Government House from a vast host of rebels who came to attack them.",853601,a great many women,DT JJ CD NNS,a,great,many,women,NA,2,0.4828335506301608
babylm_sents,"Jack now resolved to enter the giant's cave in search of his treasure, and, passing along through a great many windings and turnings, he came at length to a large room paved with freestone, at the upper end of which was a boiling caldron, and on the right hand a large table, at which the giant used to dine.",864780,a great many windings,DT JJ CD NNS,a,great,many,windings,NA,2,0.4819643633202955
babylm_sents,"He next asked the old woman to show him where the king's daughter lay; and the old woman took him upstairs, and opened a great many doors, and out of every door came a beautiful lady who had been imprisoned there by the Ettin; and one of the ladies was the king's daughter.",866580,a great many doors,DT JJ CD NNS,a,great,many,doors,NA,4,0.3485441112559757
babylm_sents,"Yes, I was the youngest ever Mayor of Lewes by a clear ten years, I'm the only one who's ever been Mayor in his twenties, and I think that came about probably because the family had been in the town since the beginning of the century, erm and I'd been involved in local politics since about eight or nineteen, I was on polling stations and so on.",868150,a clear ten years,DT JJ CD NNS,a,clear,ten,years,NA,2,0.4011299435028249
babylm_sents,"An investigation, or a design of a new system, are obviously much more expensive, even a few thousand pounds.",874752,a few thousand pounds,DT JJ CD NNS,a,few,thousand,pounds,NA,3,0.37244676227727075
