sentence_idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
4731448,a hard surface many painters,ARTICLE JJ NN FEW NNS,a,hard surface,many,painters,1,0.8378267973856209
4772390,a mistaken idea or belief many people,ARTICLE JJ NN CC NN FEW NNS,a,mistaken idea or belief,many,people,1,0.8843954248366013
4774131,a normal 6 - sided dice,ARTICLE JJ CD HYPH JJ NNS,a,normal,6 -,sided dice,1,0.8958333333333334
4812220,an horrendous twenty four hours,ARTICLE JJ CD CD NNS,an,horrendous,twenty four,hours,1,0.8402777777777778
4820245,a double limber and six mules,ARTICLE JJ NN CC CD NNS,A,double limber and,six,mules,1,0.7977941176470589
4835063,a wealthy tobacco planter 20 years,ARTICLE JJ NN NN CD NNS,a,wealthy tobacco planter,20,years,1,0.9922385620915033
4840564,a nice few quid,ARTICLE JJ FEW NNS,a,nice,few,quid,1,0.8933823529411765
4841099,a white crescent moon and five white stars,ARTICLE JJ JJ NN CC CD JJ NNS,a,white crescent moon and,five,white stars,1,0.994281045751634
4842016,a short story or several chapters,ARTICLE JJ NN CC FEW NNS,a,short story or,several,chapters,1,0.9436274509803921
4854287,a botanical garden and three green houses,ARTICLE JJ NN CC CD JJ NNS,a,botanical garden and,three,green houses,1,0.7675653594771242
4855704,an english quartermaster and four lascars,ARTICLE JJ NN CC CD NNPS,An,english quartermaster and,four,lascars,1,0.8018790849673203
4872192,a single piece or several pieces,ARTICLE JJ NN CC FEW NNS,a,single piece or,several,pieces,1,0.9501633986928104
4890850,a serial port and two floppy disk drives,ARTICLE JJ NN CC CD JJ NN NNS,a,serial port and,two,floppy disk drives,1,0.9411764705882353
4922944,a small knoll 200 yards,ARTICLE JJ NN CD NNS,a,small knoll,200,yards,1,0.951797385620915
4926788,a large yellow brick house three blocks,ARTICLE JJ JJ NN NN CD NNS,a,large yellow brick house,three,blocks,1,0.858251633986928
4937665,a pressurized cabin and two decks,ARTICLE JJ NN CC CD NNS,a,pressurized cabin and,two,decks,1,0.9142156862745098
4938847,a shattered knee and two toes,ARTICLE VBN NN CC CD NNS,a,shattered knee and,two,toes,1,0.9424019607843137
4955878,a little further on two soldiers,ARTICLE JJ RB RB CD NNS,A,little further on,two,soldiers,1,0.8643790849673203
4990715,a red background and 3 armoured legs,ARTICLE JJ NN CC CD JJ NNS,a,red background and,3,armoured legs,1,0.9244281045751634
4994326,a large hill 585 meters,ARTICLE JJ NN CD NNS,a,large hill,585,meters,1,0.8549836601307189
4994800,a private home five miles,ARTICLE JJ NN CD NNS,a,private home,five,miles,1,0.9154411764705882
4996663,a long table and two benches,ARTICLE JJ NN CC CD NNS,a,long table and,two,benches,1,0.8737745098039216
5058161,a similar meaning and many uses,ARTICLE JJ NN CC FEW NNS,a,similar meaning and,many,uses,1,0.9464869281045751
5061405,a specially sanctioned 2 months,ARTICLE RB VBN CD NNS,a,specially sanctioned,2,months,1,0.9579248366013072
5141093,a large orchestra level and 37 boxes,ARTICLE JJ NN NN CC CD NNS,a,large orchestra level and,37,boxes,1,0.8562091503267973
5176066,a german police officer and 5 terrorists,ARTICLE JJ NN NN CC CD NNS,A,german police officer and,5,terrorists,1,0.8247549019607843
5197367,a red - hot mass many times,ARTICLE JJ HYPH JJ NN FEW NNS,a,red - hot mass,many,times,1,0.9240196078431373
5204349,a half team one people,ARTICLE JJ NN CD NNS,a,half team,one,people,1,0.8370098039215687
5281780,a female jockey 45 years,ARTICLE JJ NN CD NNS,a,female jockey,45,years,1,0.8112745098039216
5285443,a light blue skin and four arms,ARTICLE JJ JJ NN CC CD NNS,a,light blue skin and,four,arms,1,0.8611111111111112
5286314,a very large vehicle thirty eight tonnes,ARTICLE RB JJ NN CD CD NNS,a,very large vehicle,thirty eight,tonnes,1,0.9873366013071896
5340998,a small stick nest several meters,ARTICLE JJ NN NN FEW NNS,a,small stick nest,several,meters,1,0.9534313725490197
5375598,a handsome and sedate mansion two squares,ARTICLE JJ CC JJ NN CD NNS,a,handsome and sedate mansion,two,squares,1,0.8374183006535948
5377414,"a trifling vase or two , pictures","ARTICLE JJ NN CC CD , NNS",a,trifling vase or,"two ,",pictures,1,0.9738562091503268
5382827,a light breakfast and two hearty meals,ARTICLE JJ NN CC CD JJ NNS,a,light breakfast and,two,hearty meals,1,0.8615196078431373
5390496,a good sort of maybe ten minutes,ARTICLE JJ RB RB RB CD NNS,a,good sort of maybe,ten,minutes,1,0.8296568627450981
5424659,a bloated body nine months,ARTICLE JJ NN CD NNS,a,bloated body,nine,months,1,0.7659313725490197
5432242,a rare zero - stars,ARTICLE JJ CD HYPH NNS,a,rare,zero -,stars,1,0.9195261437908496
5433758,an early retirement four years,ARTICLE JJ NN CD NNS,an,early retirement,four,years,1,0.7994281045751634
5449892,a broad paved terrace three steps,ARTICLE JJ VBN NN CD NNS,A,broad paved terrace,three,steps,1,0.7708333333333334
5463478,an orange circle eight times,ARTICLE JJ NN CD NNS,an,orange circle,eight,times,1,0.9011437908496732
5470461,a serious gall bladder operation two days,ARTICLE JJ NN NN NN CD NNS,a,serious gall bladder operation,two,days,1,0.9415849673202614
5502664,a remote facility 19 km,ARTICLE JJ NN CD NNS,a,remote facility,19,km,1,0.928921568627451
5523979,a very moving six months,ARTICLE RB JJ CD NNS,a,very moving,six,months,1,0.9881535947712419
5570737,"a short , pointed tail and four flippers","ARTICLE JJ , JJ NN CC CD NNS",a,"short , pointed tail and",four,flippers,1,0.9428104575163399
5653722,a loud speaker 30 minutes,ARTICLE JJ NN CD NNS,a,loud speaker,30,minutes,1,0.8745915032679739
5664863,a softer sound and more bars,ARTICLE JJR NN CC FEW NNS,a,softer sound and,more,bars,1,0.9558823529411765
5673577,an unpleasant few minutes,ARTICLE JJ FEW NNS,an,unpleasant,few,minutes,1,0.9799836601307189
5689943,a very touristic city and many tourists,ARTICLE RB JJ NN CC FEW NNS,a,very touristic city and,many,tourists,1,0.9906045751633987
5721018,an additional estimated four hundred cars,ARTICLE JJ VBN CD CD NNS,an,additional estimated,four hundred,cars,1,0.7544934640522876
5754953,a spectacular 130 pounds,ARTICLE JJ CD NNS,a,spectacular,130,pounds,1,0.9583333333333334
5779966,a top scorer 7 times,ARTICLE JJ NN CD NNS,a,top scorer,7,times,1,0.9709967320261438
5784224,a significant problem 15 to 30 billion dollars,ARTICLE JJ NN CD TO CD CD NNS,a,significant problem,15 to 30 billion,dollars,1,0.9444444444444444
5793818,a large non - tropical low pressure area 1015 miles,ARTICLE JJ JJ JJ JJ JJ NN NN CD NNS,a,large non - tropical low pressure area,1015,miles,1,0.8558006535947712
5795304,a brilliant first two hands,ARTICLE JJ JJ CD NNS,a,brilliant first,two,hands,1,0.7691993464052288
5822326,an isolated tree 7–30 feet,ARTICLE JJ NN CD NNS,an,isolated tree,7–30,feet,1,0.8513071895424836
5832384,a remote forest site 130 km,ARTICLE JJ NN NN CD NNS,a,remote forest site,130,km,1,0.9293300653594772
5851482,a solid fifteen minutes,ARTICLE JJ CD NNS,a,solid,fifteen,minutes,1,0.9566993464052288
5853698,a little girl and four years,ARTICLE JJ NN CC CD NNS,a,little girl and,four,years,1,0.8651960784313726
5855045,a top speed 420 miles,ARTICLE JJ NN CD NNS,a,top speed,420,miles,1,0.9714052287581699
5872773,a great net fifty feet,ARTICLE JJ NN CD NNS,A,great net,fifty,feet,1,0.8349673202614379
5895133,a pretty busy six months,ARTICLE RB JJ CD NNS,a,pretty busy,six,months,1,0.9146241830065359
5898070,a learned behavior and few dogs,ARTICLE VBN NN CC FEW NNS,a,learned behavior and,few,dogs,1,0.8602941176470589
5933673,a european vase and two hundred gold pieces,ARTICLE JJ NN CC CD CD NN NNS,a,european vase and,two hundred,gold pieces,1,0.8022875816993464
5972885,a little launch tack twenty miles,ARTICLE JJ NN NN CD NNS,a,little launch tack,twenty,miles,1,0.8660130718954249
5981859,a young fellow thirty years,ARTICLE JJ NN CD NNS,a,young fellow,thirty,years,1,0.9991830065359477
5986086,"a smug , married couple , lots","ARTICLE JJ , JJ FEW , NNS",a,"smug , married","couple ,",lots,1,0.9554738562091504
6032040,a french interpreter thirty yards,ARTICLE JJ NN CD NNS,a,french interpreter,thirty,yards,1,0.8178104575163399
6055433,an extra space or two spaces,ARTICLE JJ NN CC CD NNS,an,extra space or,two,spaces,1,0.8059640522875817
6075168,a great last couple years,ARTICLE JJ JJ FEW NNS,a,great last,couple,years,1,0.8333333333333334
6142512,a .. 46 years,ARTICLE JJ CD NNS,a,..,46,years,1,0.7524509803921569
6161616,a huge number-- 6 times,ARTICLE JJ NN CD NNS,a,huge number--,6,times,1,0.8410947712418301
6164283,an arab head ornament and several bracelets,ARTICLE JJ NN NN CC FEW NNS,an,arab head ornament and,several,bracelets,1,0.7598039215686274
6165381,a usual three inches,ARTICLE JJ CD NNS,a,usual,three,inches,1,0.9812091503267973
6186117,a central station many miles,ARTICLE JJ NN FEW NNS,a,central station,many,miles,1,0.7761437908496732
6193421,a large family one or two children,ARTICLE JJ NN CD CC CD NNS,a,large family,one or two,children,1,0.8541666666666666
6216580,a fresh pony and more cartridges,ARTICLE JJ NN CC FEW NNS,a,fresh pony and,more,cartridges,1,0.818218954248366
6217459,an automatic twelve months,ARTICLE JJ CD NNS,an,automatic,twelve,months,1,0.7622549019607843
6262381,a whalelike creature seventy feet,ARTICLE JJ NN CD NNS,a,whalelike creature,seventy,feet,1,0.9930555555555556
6312579,a further so many hundred metres,ARTICLE JJ RB FEW CD NNS,a,further so,many hundred,metres,1,0.8231209150326797
6312874,a nice steady fifty five metres,ARTICLE JJ JJ CD CD NNS,a,nice steady,fifty five,metres,1,0.8950163398692811
6313430,a fixed three metres,ARTICLE VBN CD NNS,a,fixed,three,metres,1,0.8137254901960784
6387496,a scud eight hundred million people,ARTICLE JJ CD CD CD NNS,a,scud,eight hundred million,people,1,0.9370915032679739
6396782,a redundant five items,ARTICLE JJ CD NNS,a,redundant,five,items,1,0.9264705882352942
6413107,a young and charming wife and two pretty children,ARTICLE JJ CC JJ NN CC CD JJ NNS,a,young and charming wife and,two,pretty children,1,0.9987745098039216
6436633,a stern chain and two side chains,ARTICLE JJ NN CC CD NN NNS,a,stern chain and,two,side chains,1,0.9611928104575164
6445211,a big demo five years,ARTICLE JJ NN CD NNS,a,big demo,five,years,1,0.7651143790849673
6457454,a statesman - like word eleven years,ARTICLE NN HYPH JJ NN CD NNS,a,statesman - like word,eleven,years,1,0.9599673202614379
6480409,"an underwater ridge 46,000 miles",ARTICLE JJ NN CD NNS,An,underwater ridge,"46,000",miles,1,0.9763071895424836
6481830,a big beautiful city and ten seconds,ARTICLE JJ JJ NN CC CD NNS,a,big beautiful city and,ten,seconds,1,0.7647058823529411
6534918,a new deadline three weeks,ARTICLE JJ NN CD NNS,a,new deadline,three,weeks,1,0.891748366013072
6548651,a broken arm two boys,ARTICLE VBN NN CD NNS,a,broken arm,two,boys,1,0.7712418300653595
6579005,a single one two police,ARTICLE JJ CD CD NNS,a,single,one two,police,1,0.9481209150326797
6583033,a sweet 16 years,ARTICLE JJ CD NNS,a,sweet,16,years,1,0.9648692810457516
6606800,a good livelihood and reputation and many other blessings,ARTICLE JJ NN CC NN CC FEW JJ NNS,a,good livelihood and reputation and,many,other blessings,1,0.8288398692810458
6608980,a s er two slates,ARTICLE JJ UH CD NNS,a,s er,two,slates,1,0.9330065359477124
6654527,a little too many cards,ARTICLE JJ RB FEW NNS,a,little too,many,cards,1,0.8688725490196079
6658749,a flat surface 44 feet,ARTICLE JJ NN CD NNS,a,flat surface,44,feet,1,0.8149509803921569
6670693,"a fre , two free pizzas","ARTICLE JJ , CD JJ NNS",a,"fre ,",two,free pizzas,1,0.8174019607843137
6702939,an illusory four years,ARTICLE JJ CD NNS,an,illusory,four,years,1,0.8439542483660131
6723579,a small wooden car five or six inches,ARTICLE JJ JJ NN CD CC CD NNS,A,small wooden car,five or six,inches,1,0.9550653594771242
6724367,a single or many saints,ARTICLE JJ CC FEW NNS,a,single or,many,saints,1,0.9493464052287581
6794499,a dull few days,ARTICLE JJ FEW NNS,a,dull,few,days,1,0.798202614379085
6864809,a devoted young colored man ten years,ARTICLE JJ JJ JJ NN CD NNS,a,devoted young colored man,ten,years,1,0.7937091503267973
6896478,a mental hospital two weeks,ARTICLE JJ NN CD NNS,a,mental hospital,two,weeks,1,0.8819444444444444
6906062,a poisoned dog five minutes,ARTICLE VBN NN CD NNS,a,poisoned dog,five,minutes,1,0.9093137254901961
6928579,an agonizing 45 minutes,ARTICLE JJ CD NNS,an,agonizing,45,minutes,1,0.755718954248366
6930235,a paralyzed husband and six children,ARTICLE JJ NN CC CD NNS,a,paralyzed husband and,six,children,1,0.9048202614379085
6937080,a curved line and several straight lines,ARTICLE JJ NN CC FEW JJ NNS,a,curved line and,several,straight lines,1,0.7892156862745098
6979331,a lucky - few countries,ARTICLE JJ HYPH FEW NNS,a,lucky -,few,countries,1,0.8774509803921569
6999552,a wooden steamer 133 feet,ARTICLE JJ NN CD NNS,a,wooden steamer,133,feet,1,0.9979575163398693
7002999,a worn suit and seven or eight pawn tickets,ARTICLE JJ NN CC CD CC CD NN NNS,a,worn suit and,seven or eight,pawn tickets,1,0.9983660130718954
7025678,a certain prefix and 15 digits,ARTICLE JJ NN CC CD NNS,a,certain prefix and,15,digits,1,0.7769607843137255
7037248,a extry five dollars,ARTICLE JJ CD NNS,a,extry,five,dollars,1,0.8075980392156863
7070660,a terrific book-- five years,ARTICLE JJ NN CD NNS,a,terrific book--,five,years,1,0.9689542483660131
7136354,a married daughter and two children,ARTICLE JJ NN CC CD NNS,a,married daughter and,two,children,1,0.8799019607843137
7175737,a very thrillingly impressive eight points,ARTICLE RB RB JJ CD NNS,a,very thrillingly impressive,eight,points,1,0.9897875816993464
7230641,a pitiful 28 kgs,ARTICLE JJ CD NNS,a,pitiful,28,kgs,1,0.9072712418300654
7235692,a good idea and eight thousand years,ARTICLE JJ NN CC CD CD NNS,a,good idea and,eight thousand,years,1,0.8284313725490197
7249251,a similar court case 13 years,ARTICLE JJ NN NN CD NNS,a,similar court case,13,years,1,0.9456699346405228
7274813,a great sin 50 pounds,ARTICLE JJ NN CD NNS,a,great sin,50,pounds,1,0.8361928104575164
7274848,an american organization 50 ethiopians,ARTICLE JJ NN CD NNPS,an,american organization,50,ethiopians,1,0.7569444444444444
7282458,a caused two pieces,ARTICLE VBN CD NNS,a,caused,two,pieces,1,0.7745098039215687
7285256,an independent company seven years,ARTICLE JJ NN CD NNS,an,independent company,seven,years,1,0.8455882352941176
7318981,"a little , maybe 30 days","ARTICLE JJ , RB CD NNS",A,"little , maybe",30,days,1,0.8623366013071896
7401850,a noded two binary trees,ARTICLE VBN CD JJ NNS,a,noded,two,binary trees,1,0.8954248366013072
7449405,"a little higher , 70 points","ARTICLE JJ JJR , CD NNS",a,"little higher ,",70,points,1,0.8656045751633987
7484207,a horrible memory-- 406 grams,ARTICLE JJ NN CD NNS,a,horrible memory--,406,grams,1,0.8406862745098039
7517521,an electrical engineer 75 years,ARTICLE JJ NN CD NNS,an,electrical engineer,75,years,1,0.7998366013071896
7519031,"a nother 100,000 mathematicians",ARTICLE JJ CD NNS,a,nother,"100,000",mathematicians,1,0.8962418300653595
7583634,a wooden helix 115 cm,ARTICLE JJ NN CD NNS,a,wooden helix,115,cm,1,0.9975490196078431
7620940,a tremendous 60 years,ARTICLE JJ CD NNS,a,tremendous,60,years,1,0.9730392156862745
7634420,a human embryo three weeks,ARTICLE JJ NN CD NNS,a,human embryo,three,weeks,1,0.8431372549019608
7648371,a little smaller 0.8 times,ARTICLE JJ JJR CD NNS,a,little smaller,0.8,times,1,0.8684640522875817
7692303,a solar array 96 miles,ARTICLE JJ NN CD NNS,a,solar array,96,miles,1,0.9562908496732027
7730715,a sizzling 17 degrees,ARTICLE JJ CD NNS,a,sizzling,17,degrees,1,0.9509803921568627
7771615,a burnt fucking truck five miles,ARTICLE VBN JJ NN CD NNS,a,burnt fucking truck,five,miles,1,0.7724673202614379
7835747,an unfuckable wife and 4 kids,ARTICLE JJ NN CC CD NNS,an,unfuckable wife and,4,kids,1,0.9775326797385621
7915037,a dead body 3 days,ARTICLE JJ NN CD NNS,a,dead body,3,days,1,0.7912581699346405
7985349,a tense two weeks,ARTICLE JJ CD NNS,a,tense,two,weeks,1,0.9677287581699346
8087328,a very interesting five years,ARTICLE RB JJ CD NNS,a,very interesting,five,years,1,0.9865196078431373
8105995,a significant breakthrough two nights,ARTICLE JJ NN CD NNS,a,significant breakthrough,two,nights,1,0.9440359477124183
8117762,a large storage facility three blocks,ARTICLE JJ NN NN CD NNS,a,large storage facility,three,blocks,1,0.8574346405228758
8162376,a key communication tool and many animals,ARTICLE JJ NN NN CC FEW NNS,a,key communication tool and,many,animals,1,0.8525326797385621
8181409,a private lake and several hundred acres,ARTICLE JJ NN CC FEW CD NNS,a,private lake and,several hundred,acres,1,0.9158496732026143
8198816,a different county 40 miles,ARTICLE JJ NN CD NNS,a,different county,40,miles,1,0.7941176470588235
8223698,a warm yet not uncomfortable 24 degrees,ARTICLE JJ CC RB JJ CD NNS,a,warm yet not uncomfortable,24,degrees,1,0.9918300653594772
8239980,a special very two years,ARTICLE JJ RB CD NNS,a,special very,two,years,1,0.9575163398692811
8267897,a lovely suit 30 pounds,ARTICLE JJ NN CD NNS,a,lovely suit,30,pounds,1,0.8754084967320261
8287801,a leisurely six weeks,ARTICLE JJ CD NNS,a,leisurely,six,weeks,1,0.860702614379085
8296536,a full - time job and three kids,ARTICLE JJ HYPH NN NN CC CD NNS,a,full - time job and,three,kids,1,0.8198529411764706
8299778,a really hard last couple days,ARTICLE RB JJ JJ FEW NNS,a,really hard last,couple,days,1,0.9215686274509803
8302892,a part - time cleaning job three days,ARTICLE JJ HYPH NN NN NN CD NNS,a,part - time cleaning job,three,days,1,0.9052287581699346
8319371,a deceased donor kidney transplant 10 years,ARTICLE JJ NN NN NN CD NNS,a,deceased donor kidney transplant,10,years,1,0.7920751633986928
8345517,a guaranteed 18 years,ARTICLE JJ CD NNS,a,guaranteed,18,years,1,0.8366013071895425
8392049,a beautiful 72 degrees,ARTICLE JJ CD NNS,a,beautiful,72,degrees,1,0.7638888888888888
8393381,a really tough few days,ARTICLE RB JJ FEW NNS,a,really tough,few,days,1,0.9227941176470589
8408989,a crazy couple days,ARTICLE JJ FEW NNS,a,crazy,couple,days,1,0.7879901960784313
8437361,a comfortable 63 degrees,ARTICLE JJ CD NNS,a,comfortable,63,degrees,1,0.7839052287581699
8444125,a tumultuous couple years,ARTICLE JJ FEW NNS,a,tumultuous,couple,years,1,0.9742647058823529
8515217,an innocent 60 years,ARTICLE JJ CD NNS,an,innocent,60,years,1,0.8476307189542484
8566304,a british ship 2 months,ARTICLE JJ NN CD NNS,a,british ship,2,months,1,0.7696078431372549
8571513,a bearded man and two women,ARTICLE JJ NN CC CD NNS,a,bearded man and,two,women,1,0.7634803921568627
8579702,a f - few minutes,ARTICLE JJ JJ FEW NNS,a,f -,few,minutes,1,0.8080065359477124
8613434,a suburban train five or ten times,ARTICLE JJ NN CD CC CD NNS,a,suburban train,five or ten,times,1,0.9620098039215687
8645435,a disturbed young girl five years,ARTICLE JJ JJ NN CD NNS,a,disturbed young girl,five,years,1,0.7969771241830066
8646984,a confused little girl five years,ARTICLE JJ JJ NN CD NNS,a,confused little girl,five,years,1,0.7855392156862745
8649118,an even quarter million dollars,ARTICLE JJ NN CD NNS,an,even quarter,million,dollars,1,0.8026960784313726
8707798,an inept pilot and two officers,ARTICLE JJ NN CC CD NNS,an,inept pilot and,two,officers,1,0.8468137254901961
8792170,a white male 25 to 45 years,ARTICLE JJ NN CD TO CD NNS,a,white male,25 to 45,years,1,0.9946895424836601
8792955,an identical murder 2 years,ARTICLE JJ NN CD NNS,an,identical murder,2,years,1,0.8435457516339869
8957085,a former 4 months,ARTICLE JJ CD NNS,a,former,4,months,1,0.8165849673202614
8981690,a portable phone many years,ARTICLE JJ NN FEW NNS,a,portable phone,many,years,1,0.9125816993464052
9000936,a vast area 3 grounds,ARTICLE JJ NN CD NNS,a,vast area,3,grounds,1,0.9820261437908496
9007562,a central line kit and two pacing catheters,ARTICLE JJ NN NN CC CD NN NNS,a,central line kit and,two,pacing catheters,1,0.7757352941176471
9081747,a full er and more patients,ARTICLE JJ NN CC FEW NNS,a,full er and,more,patients,1,0.8206699346405228
9096012,a disappointing 50 ounces,ARTICLE JJ CD NNS,a,disappointing,50,ounces,1,0.7961601307189542
9144994,an extra naan and two glasses,ARTICLE JJ NN CC CD NNS,an,extra naan and,two,glasses,1,0.8055555555555556
9148964,a fierce ass fifteen minutes,ARTICLE JJ NN CD NNS,a,fierce ass,fifteen,minutes,1,0.8116830065359477
9176384,an emotional farewell 15 years,ARTICLE JJ NN CD NNS,an,emotional farewell,15,years,1,0.8006535947712419
9181430,an unlucky 13 years,ARTICLE JJ CD NNS,an,unlucky,13,years,1,0.9783496732026143
9252475,a sweet - ass ten points,ARTICLE JJ HYPH NN CD NNS,a,sweet - ass,ten,points,1,0.9652777777777778
9280687,a stable guy and two kids,ARTICLE JJ NN CC CD NNS,a,stable guy and,two,kids,1,0.9591503267973857
9421784,"a busy , busy few weeks","ARTICLE JJ , JJ FEW NNS",a,"busy , busy",few,weeks,1,0.7732843137254902
9433481,a flamboyant young doctor ten years,ARTICLE JJ JJ NN CD NNS,a,flamboyant young doctor,ten,years,1,0.8145424836601307
9505173,a real estate broker three years,ARTICLE JJ NN NN CD NNS,a,real estate broker,three,years,1,0.9199346405228758
9569152,a foreign country 24 hours,ARTICLE JJ NN CD NNS,a,foreign country,24,hours,1,0.8157679738562091
9570300,a very somber five stars,ARTICLE RB JJ CD NNS,a,very somber,five,stars,1,0.9893790849673203
9638346,a senior citizen 10 feet,ARTICLE JJ NN CD NNS,a,senior citizen,10,feet,1,0.9399509803921569
9856608,a fun two months,ARTICLE JJ CD NNS,a,fun,two,months,1,0.8218954248366013
9907736,a high school three blocks,ARTICLE JJ NN CD NNS,a,high school,three,blocks,1,0.8390522875816994
