idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
4036159,a great deal more overhead in terms,ARTICLE JJ NN FEW NN IN NNS,a,great deal,more,overhead in terms,1,0.9060457516339869
4056929,a good many irish members,ARTICLE JJ FEW JJ NNS,A,good,many,irish members,1,0.8611111111111112
4061912,a good many irish novels,ARTICLE JJ FEW JJ NNS,A,good,many,irish novels,1,0.8615196078431373
4064186,a great many american publishers,ARTICLE JJ FEW JJ NNS,A,great,many,american publishers,1,0.7712418300653595
4075159,a goody two boobs,ARTICLE JJ CD NNS,a,goody,two,boobs,1,0.7863562091503268
4082809,a pleasant rest and two restaurants,ARTICLE JJ NN CC CD NNS,a,pleasant rest and,two,restaurants,1,0.9281045751633987
4095469,a good many specimens,ARTICLE JJ FEW NNS,A,good,many,specimens,1,0.9566993464052288
4097099,a good few mushrooms,ARTICLE JJ FEW NNS,a,good,few,mushrooms,1,0.8876633986928104
4103667,"an estimated 32,000 residences",ARTICLE VBN CD NNS,an,estimated,"32,000",residences,1,0.9268790849673203
4104872,a literal meaning and one or more symbolic meanings,ARTICLE JJ NN CC CD CC FEW JJ NNS,a,literal meaning and,one or more,symbolic meanings,1,0.9681372549019608
4126635,a mere twenty pe pence,ARTICLE JJ CD NN NNS,a,mere,twenty,pe pence,1,0.9113562091503268
4170619,a further 12 nm,ARTICLE JJ CD NNS,a,further,12,nm,1,0.8929738562091504
4186753,a half dozen natives,ARTICLE JJ FEW NNS,A,half,dozen,natives,1,0.8905228758169934
4187347,a half dozen savage natives,ARTICLE JJ FEW JJ NNS,a,half,dozen,savage natives,1,0.9375
4196241,a universal and shared spirit many souls,ARTICLE JJ CC JJ NN FEW NNS,a,universal and shared spirit,many,souls,1,0.954248366013072
4197666,a great many chances,ARTICLE JJ FEW NNS,a,great,many,chances,1,0.7969771241830066
4203351,a great many dangers,ARTICLE JJ FEW NNS,a,great,many,dangers,1,0.8133169934640523
4213343,a great many difficulties,ARTICLE JJ FEW NNS,a,great,many,difficulties,1,0.8202614379084967
4231390,a used pair three sizes,ARTICLE VBN NN CD NNS,a,used pair,three,sizes,1,0.9485294117647058
4255453,an extra twelve tracks,ARTICLE JJ CD NNS,an,extra,twelve,tracks,1,0.9787581699346405
4261129,"an estimated 8,500 infections",ARTICLE VBN CD NNS,an,estimated,"8,500",infections,1,0.8586601307189542
4293895,a great many geographers,ARTICLE JJ FEW NNS,a,great,many,geographers,1,0.8419117647058824
4301154,a perfect match—150 balls,ARTICLE JJ CD NNS,a,perfect,match—150,balls,1,0.7790032679738562
4302140,an extra 70 swagbucks,ARTICLE JJ CD NNS,an,extra,70,swagbucks,1,0.9669117647058824
4316301,"an estimated 5,205 households",ARTICLE VBN CD NNS,an,estimated,"5,205",households,1,0.8541666666666666
4325932,an extensive canal system and several monumental temples,ARTICLE JJ NN NN CC FEW JJ NNS,an,extensive canal system and,several,monumental temples,1,0.8843954248366013
4333525,a clever water drainage system and many stone sculptures,ARTICLE JJ NN NN NN CC FEW NN NNS,a,clever water drainage system and,many,stone sculptures,1,0.9620098039215687
4341089,an additional 8 million subscribers,ARTICLE JJ CD CD NNS,an,additional,8 million,subscribers,1,0.9660947712418301
4366094,a whopping 800 micrograms,ARTICLE JJ CD NNS,a,whopping,800,micrograms,1,0.8823529411764706
4374539,a full - length body and two companions,ARTICLE JJ HYPH NN NN CC CD NNS,a,full - length body and,two,companions,1,0.8031045751633987
4377436,a new 1000 yuan,ARTICLE JJ CD NNS,A,new,1000,yuan,1,0.9995915032679739
4397021,a great many gods,ARTICLE JJ FEW NNS,a,great,many,gods,1,0.8451797385620915
4400190,a big house and four rooms,ARTICLE JJ NN CC CD NNS,a,big house and,four,rooms,1,0.9313725490196079
4409718,a merry one promises,ARTICLE JJ CD NNS,a,merry,one,promises,1,0.920751633986928
4415263,an additional seven trains,ARTICLE JJ CD NNS,An,additional,seven,trains,1,0.9795751633986928
4418804,a great many gestures,ARTICLE JJ FEW NNS,a,great,many,gestures,1,0.8435457516339869
4438401,"a great , many round ones","ARTICLE JJ , FEW JJ NNS",a,"great ,",many,round ones,1,0.9330065359477124
4469168,a dignitary shuttle and two protocol droids,ARTICLE JJ NN CC CD NN NNS,a,dignitary shuttle and,two,protocol droids,1,0.9215686274509803
4522766,"an estimated 1,000 official entries",ARTICLE VBN CD JJ NNS,An,estimated,"1,000",official entries,1,0.8954248366013072
4540046,a further 54 candidates,ARTICLE JJ CD NNS,a,further,54,candidates,1,0.7924836601307189
4551606,a great many mathematical objects,ARTICLE JJ FEW JJ NNS,a,great,many,mathematical objects,1,0.8799019607843137
4609825,a 13th - century chapel and two private castles,ARTICLE JJ HYPH NN NN CC CD JJ NNS,a,13th - century chapel and,two,private castles,1,0.9199346405228758
4617142,an earlier time slot and nine new episodes,ARTICLE JJR NN NN CC CD JJ NNS,an,earlier time slot and,nine,new episodes,1,0.8921568627450981
4627477,a further three and a half years,ARTICLE JJ CD CC ARTICLE NN NNS,a,NA,three and,a half years,1,0.7675653594771242
4640438,a royal casino and two beach resorts,ARTICLE JJ NN CC CD NN NNS,a,royal casino and,two,beach resorts,1,0.7810457516339869
4680902,"an estimated 80,000 total species",ARTICLE VBN CD JJ NNS,an,estimated,"80,000",total species,1,0.9767156862745098
4699345,a great many other situations,ARTICLE JJ FEW JJ NNS,a,great,many,other situations,1,0.9040032679738562
4703233,"an estimated 151,000 to 600,000 or more iraqis",ARTICLE VBN CD TO CD CC FEW NNPS,An,estimated,"151,000 to 600,000 or more",iraqis,1,0.860702614379085
4714940,a further ten pence,ARTICLE JJ CD NNS,a,further,ten,pence,1,0.9117647058823529
4715147,a grand total one million nine hundred and seventy eight thousand jobs,ARTICLE JJ NN CD CD CD CD CC CD CD CD NNS,a,grand total,one million nine hundred and seventy eight thousand,jobs,1,0.8631535947712419
4723381,an estimated 450 million independents,ARTICLE VBN CD CD NNS,an,estimated,450 million,independents,1,0.8578431372549019
4731448,a hard surface many painters,ARTICLE JJ NN FEW NNS,a,hard surface,many,painters,1,0.9084967320261438
4737510,an estimated five million annual visitors,ARTICLE VBN CD CD JJ NNS,an,estimated,five million,annual visitors,1,0.7720588235294118
4744250,an older sister and four brothers,ARTICLE JJR NN CC CD NNS,an,older sister and,four,brothers,1,0.7892156862745098
4774131,a normal 6 - sided dice,ARTICLE JJ CD HYPH JJ NNS,a,normal,6 -,sided dice,1,0.9477124183006536
4820245,a double limber and six mules,ARTICLE JJ NN CC CD NNS,A,double limber and,six,mules,1,0.8868464052287581
4829000,an estimated 1 million filipinos,ARTICLE VBN CD CD NNPS,An,estimated,1 million,filipinos,1,0.8337418300653595
4833858,a half dozen sharpened sticks,ARTICLE JJ FEW VBN NNS,a,half,dozen,sharpened sticks,1,0.9440359477124183
4841099,a white crescent moon and five white stars,ARTICLE JJ JJ NN CC CD JJ NNS,a,white crescent moon and,five,white stars,1,0.9922385620915033
4842016,a short story or several chapters,ARTICLE JJ NN CC FEW NNS,a,short story or,several,chapters,1,0.7973856209150327
4854287,a botanical garden and three green houses,ARTICLE JJ NN CC CD JJ NNS,a,botanical garden and,three,green houses,1,0.8484477124183006
4855704,an english quartermaster and four lascars,ARTICLE JJ NN CC CD NNPS,An,english quartermaster and,four,lascars,1,0.8680555555555556
4890850,a serial port and two floppy disk drives,ARTICLE JJ NN CC CD JJ NN NNS,a,serial port and,two,floppy disk drives,1,0.8366013071895425
4896489,an estimated 70 billion servings,ARTICLE VBN CD CD NNS,An,estimated,70 billion,servings,1,0.9419934640522876
4898804,an extra five square yards,ARTICLE JJ CD JJ NNS,an,extra,five,square yards,1,0.9595588235294118
4927863,a further four voieds,ARTICLE JJ CD NNS,a,further,four,voieds,1,0.9881535947712419
4937665,a pressurized cabin and two decks,ARTICLE JJ NN CC CD NNS,a,pressurized cabin and,two,decks,1,0.8145424836601307
4938847,a shattered knee and two toes,ARTICLE VBN NN CC CD NNS,a,shattered knee and,two,toes,1,0.9763071895424836
4942169,"an additional 7,518 satellites",ARTICLE JJ CD NNS,an,additional,"7,518",satellites,1,0.9370915032679739
4942265,an additional three resupply flights,ARTICLE JJ CD NN NNS,an,additional,three,resupply flights,1,0.9285130718954249
4961365,a full 40 mm,ARTICLE JJ CD NNS,a,full,40,mm,1,0.883578431372549
4970861,"an estimated 100,000 climbers",ARTICLE VBN CD NNS,an,estimated,"100,000",climbers,1,0.8006535947712419
4990715,a red background and 3 armoured legs,ARTICLE JJ NN CC CD JJ NNS,a,red background and,3,armoured legs,1,0.7757352941176471
4996663,a long table and two benches,ARTICLE JJ NN CC CD NNS,a,long table and,two,benches,1,0.7826797385620915
5017651,"an extra 75,000 kroner",ARTICLE JJ CD NNS,an,extra,"75,000",kroner,1,0.866421568627451
5058161,a similar meaning and many uses,ARTICLE JJ NN CC FEW NNS,a,similar meaning and,many,uses,1,0.9852941176470589
5061669,a good many enemies,ARTICLE JJ FEW NNS,a,good,many,enemies,1,0.8272058823529411
5099435,a half - dozen pains,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,pains,1,0.9080882352941176
5102356,a great many damage suits,ARTICLE JJ FEW NN NNS,a,great,many,damage suits,1,0.8129084967320261
5171835,a half - million leads,ARTICLE JJ HYPH CD NNS,a,half -,million,leads,1,0.8688725490196079
5176066,a german police officer and 5 terrorists,ARTICLE JJ NN NN CC CD NNS,A,german police officer and,5,terrorists,1,0.9726307189542484
5188949,a little more lentils,ARTICLE JJ FEW NNS,a,little,more,lentils,1,0.8705065359477124
5223522,a good many swedes,ARTICLE JJ FEW NNPS,a,good,many,swedes,1,0.9673202614379085
5263746,a half - dozen other places,ARTICLE JJ HYPH FEW JJ NNS,a,half -,dozen,other places,1,0.9031862745098039
5283908,a good ninety nine p,ARTICLE JJ CD CD NNS,a,good,ninety nine,p,1,0.9064542483660131
5313857,an additional 20 warships,ARTICLE JJ CD NNS,an,additional,20,warships,1,0.9897875816993464
5377414,"a trifling vase or two , pictures","ARTICLE JJ NN CC CD , NNS",a,trifling vase or,"two ,",pictures,1,0.9138071895424836
5382827,a light breakfast and two hearty meals,ARTICLE JJ NN CC CD JJ NNS,a,light breakfast and,two,hearty meals,1,0.8508986928104575
5435380,an additional 40 million readers,ARTICLE JJ CD CD NNS,an,additional,40 million,readers,1,0.9240196078431373
5444042,"a large , square house two and a half stories","ARTICLE JJ , JJ NN CD CC ARTICLE NN NNS",a,NA,two and,a half stories,1,0.7671568627450981
5545269,an astounding 30 billion apps,ARTICLE JJ CD CD NNS,an,astounding,30 billion,apps,1,0.7741013071895425
5561677,a great many currants,ARTICLE JJ FEW NNS,a,great,many,currants,1,0.8120915032679739
5566576,a great many vines,ARTICLE JJ FEW NNS,A,great,many,vines,1,0.9873366013071896
5566682,an additional 50 liters,ARTICLE JJ CD NNS,an,additional,50,liters,1,0.8717320261437909
5570697,a great many plans,ARTICLE JJ FEW NNS,a,great,many,plans,1,0.9154411764705882
5570737,"a short , pointed tail and four flippers","ARTICLE JJ , JJ NN CC CD NNS",a,"short , pointed tail and",four,flippers,1,0.8357843137254902
5641710,a further 30 orders,ARTICLE JJ CD NNS,a,further,30,orders,1,0.8982843137254902
5654954,a good many opinions,ARTICLE JJ FEW NNS,A,good,many,opinions,1,0.8970588235294118
5698509,a great many different sailboats,ARTICLE JJ FEW JJ NNS,a,great,many,different sailboats,1,0.8194444444444444
5718492,a great many works,ARTICLE JJ FEW NNS,a,great,many,works,1,0.9959150326797386
5803888,"an estimated 20,000 curies",ARTICLE VBN CD NNS,an,estimated,"20,000",curies,1,0.8112745098039216
5933673,a european vase and two hundred gold pieces,ARTICLE JJ NN CC CD CD NN NNS,a,european vase and,two hundred,gold pieces,1,0.8455882352941176
5977674,a little bit more metadata,ARTICLE JJ NN FEW NNS,a,little bit,more,metadata,1,0.8811274509803921
5986086,"a smug , married couple , lots","ARTICLE JJ , JJ FEW , NNS",a,"smug , married","couple ,",lots,1,0.8766339869281046
6039272,a good many score of miles,ARTICLE JJ FEW NN IN NNS,a,good,many,score of miles,1,0.9379084967320261
6047707,an astonishing three - fourths,ARTICLE JJ CD HYPH NNS,an,astonishing,three -,fourths,1,0.8382352941176471
6055433,an extra space or two spaces,ARTICLE JJ NN CC CD NNS,an,extra space or,two,spaces,1,0.9546568627450981
6101622,a good many dies,ARTICLE JJ FEW NNS,a,good,many,dies,1,0.818218954248366
6101681,a great many envelopes,ARTICLE JJ FEW NNS,A,great,many,envelopes,1,0.8284313725490197
6136276,a good many girls,ARTICLE JJ FEW NNS,a,good,many,girls,1,0.8439542483660131
6143843,"a little , few little notes","ARTICLE JJ , FEW JJ NNS",a,"little ,",few,little notes,1,0.8741830065359477
6164283,an arab head ornament and several bracelets,ARTICLE JJ NN NN CC FEW NNS,an,arab head ornament and,several,bracelets,1,0.7867647058823529
6202506,a balmy 65 degrees--,ARTICLE JJ CD NNS,a,balmy,65,degrees--,1,0.815359477124183
6216580,a fresh pony and more cartridges,ARTICLE JJ NN CC FEW NNS,a,fresh pony and,more,cartridges,1,0.7945261437908496
6321665,a great many bacteria,ARTICLE JJ FEW NNS,A,great,many,bacteria,1,0.7785947712418301
6365996,an extra dozen eggs,ARTICLE JJ FEW NNS,an,extra,dozen,eggs,1,0.8259803921568627
6413107,a young and charming wife and two pretty children,ARTICLE JJ CC JJ NN CC CD JJ NNS,a,young and charming wife and,two,pretty children,1,0.9195261437908496
6428364,a great many imponderants,ARTICLE JJ FEW NNS,a,great,many,imponderants,1,0.8566176470588235
6436633,a stern chain and two side chains,ARTICLE JJ NN CC CD NN NNS,a,stern chain and,two,side chains,1,0.9473039215686274
6441370,a half - dozen witnesses,ARTICLE JJ HYPH FEW NNS,A,half -,dozen,witnesses,1,0.994281045751634
6508460,a great many organizations,ARTICLE JJ FEW NNS,a,great,many,organizations,1,0.8986928104575164
6511256,a little more tweaks,ARTICLE JJ FEW NNS,a,little,more,tweaks,1,0.983251633986928
6579005,a single one two police,ARTICLE JJ CD CD NNS,a,single,one two,police,1,0.9174836601307189
6583466,a good many clerks,ARTICLE JJ FEW NNS,a,good,many,clerks,1,0.8002450980392157
6606800,a good livelihood and reputation and many other blessings,ARTICLE JJ NN CC NN CC FEW JJ NNS,a,good livelihood and reputation and,many,other blessings,1,0.8991013071895425
6608980,a s er two slates,ARTICLE JJ UH CD NNS,a,s er,two,slates,1,0.9497549019607843
6645141,a great many leagues,ARTICLE JJ FEW NNS,a,great,many,leagues,1,0.8700980392156863
6654527,a little too many cards,ARTICLE JJ RB FEW NNS,a,little too,many,cards,1,0.7937091503267973
6670693,"a fre , two free pizzas","ARTICLE JJ , CD JJ NNS",a,"fre ,",two,free pizzas,1,0.8398692810457516
6724367,a single or many saints,ARTICLE JJ CC FEW NNS,a,single or,many,saints,1,0.9366830065359477
6796973,"an estimated 6,000 machines",ARTICLE VBN CD NNS,an,estimated,"6,000",machines,1,0.877859477124183
6828721,a smaller more skilled group of people,ARTICLE JJR FEW JJ NN IN NNS,a,smaller,more,skilled group of people,1,0.9493464052287581
6843748,"a good six , seven diamonds","ARTICLE JJ CD , CD NNS",a,good,"six , seven",diamonds,1,0.8178104575163399
6859032,a good many lessons,ARTICLE JJ FEW NNS,a,good,many,lessons,1,0.8709150326797386
6909403,an older sister and 2 half -,ARTICLE JJR NN CC CD NN NNS,an,older sister and,2,half -,1,0.8500816993464052
6914657,a great many troubles,ARTICLE JJ FEW NNS,a,great,many,troubles,1,0.9824346405228758
6937080,a curved line and several straight lines,ARTICLE JJ NN CC FEW JJ NNS,a,curved line and,several,straight lines,1,0.9636437908496732
7002999,a worn suit and seven or eight pawn tickets,ARTICLE JJ NN CC CD CC CD NN NNS,a,worn suit and,seven or eight,pawn tickets,1,0.9109477124183006
7025678,a certain prefix and 15 digits,ARTICLE JJ NN CC CD NNS,a,certain prefix and,15,digits,1,0.8206699346405228
7086644,an estimated 70 sextillion stars,ARTICLE VBN CD NN NNS,an,estimated,70,sextillion stars,1,0.9428104575163399
7156522,"a whopping 5,000 operations",ARTICLE JJ CD NNS,a,whopping,"5,000",operations,1,0.8966503267973857
7230641,a pitiful 28 kgs,ARTICLE JJ CD NNS,a,pitiful,28,kgs,1,0.8647875816993464
7245978,a big three - dimensional mass of cells,ARTICLE JJ CD HYPH JJ NN IN NNS,a,big,three -,dimensional mass of cells,1,0.8218954248366013
7273534,an extra nine storeys,ARTICLE JJ CD NNS,an,extra,nine,storeys,1,0.9628267973856209
7274848,an american organization 50 ethiopians,ARTICLE JJ NN CD NNPS,an,american organization,50,ethiopians,1,0.829248366013072
7278978,a record 20 titles,ARTICLE RECORD CD NNS,a,record,20,titles,1,0.9758986928104575
7282723,a select few and systems,ARTICLE JJ FEW CC NNS,a,select,few and,systems,1,0.9689542483660131
7283304,a little bit more house lights,ARTICLE JJ NN FEW NN NNS,a,little bit,more,house lights,1,0.8537581699346405
7369708,a half - dozen methods,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,methods,1,0.8815359477124183
7401850,a noded two binary trees,ARTICLE VBN CD JJ NNS,a,noded,two,binary trees,1,0.7843137254901961
7412019,an average 17 fields,ARTICLE JJ CD NNS,an,average,17,fields,1,0.8329248366013072
7423035,"a mere 15,000 year humans",ARTICLE JJ CD NN NNS,a,mere,"15,000",year humans,1,0.9975490196078431
7478539,a little bit more freedom for women,ARTICLE JJ NN FEW NN IN NNS,a,little bit,more,freedom for women,1,0.8402777777777778
7484207,a horrible memory-- 406 grams,ARTICLE JJ NN CD NNS,a,horrible memory--,406,grams,1,0.8472222222222222
7506279,a strange one incidental autopsy findings,ARTICLE JJ CD JJ NN NNS,a,strange,one,incidental autopsy findings,1,0.8574346405228758
7507175,a half million workers,ARTICLE JJ CD NNS,a,half,million,workers,1,0.9950980392156863
7519031,"a nother 100,000 mathematicians",ARTICLE JJ CD NNS,a,nother,"100,000",mathematicians,1,0.8803104575163399
7608449,a record 1.5 million pre,ARTICLE RECORD CD CD NNS,a,record,1.5 million,pre,1,0.9183006535947712
7619325,a little bit more remote areas,ARTICLE JJ NN FEW JJ NNS,a,little bit,more,remote areas,1,0.9264705882352942
7633510,a total twenty fractions,ARTICLE JJ CD NNS,a,total,twenty,fractions,1,0.8394607843137255
7692513,a great many billionaires,ARTICLE JJ FEW NNS,A,great,many,billionaires,1,0.7834967320261438
7755747,a good few marriages,ARTICLE JJ FEW NNS,a,good,few,marriages,1,0.8786764705882353
8096160,a certain few classics,ARTICLE JJ FEW NNS,a,certain,few,classics,1,0.7998366013071896
8097791,an estimated 12 million opium addicts,ARTICLE VBN CD CD NN NNS,an,estimated,12 million,opium addicts,1,0.8978758169934641
8166565,a great many talents,ARTICLE JJ FEW NNS,a,great,many,talents,1,0.9705882352941176
8223824,a fair few munters,ARTICLE JJ FEW NNS,a,fair,few,munters,1,0.8872549019607843
8700560,a select few demons,ARTICLE JJ FEW NNS,a,select,few,demons,1,0.8161764705882353
8737442,"a great one , young friends","ARTICLE JJ CD , JJ NNS",a,great,"one ,",young friends,1,0.9983660130718954
9000936,a vast area 3 grounds,ARTICLE JJ NN CD NNS,a,vast area,3,grounds,1,0.8492647058823529
9006270,an additional 17 extracts,ARTICLE JJ CD NNS,an,additional,17,extracts,1,0.8308823529411765
9007562,a central line kit and two pacing catheters,ARTICLE JJ NN NN CC CD NN NNS,a,central line kit and,two,pacing catheters,1,0.9072712418300654
9067207,a half - dozen mines,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,mines,1,0.8831699346405228
9144994,an extra naan and two glasses,ARTICLE JJ NN CC CD NNS,an,extra naan and,two,glasses,1,0.8443627450980392
9407786,a half - dozen particle cannons,ARTICLE JJ HYPH FEW NN NNS,a,half -,dozen,particle cannons,1,0.9089052287581699
9468633,a great many laughs,ARTICLE JJ FEW NNS,a,great,many,laughs,1,0.8684640522875817
9495273,a wild couple a days,ARTICLE JJ FEW ARTICLE NNS,a,NA,couple,a days,1,0.7651143790849673
9659746,a staggering 375 billion litres,ARTICLE JJ CD CD NNS,A,staggering,375 billion,litres,1,0.872140522875817
9829425,a half dozen stealth drones,ARTICLE JJ FEW JJ NNS,a,half,dozen,stealth drones,1,0.9616013071895425
9982746,a huge turbocharger and 420 spikes,ARTICLE JJ NN CC CD NNS,a,huge turbocharger and,420,spikes,1,0.9575163398692811
10130230,an estimated 600 journalists,ARTICLE VBN CD NNS,An,estimated,600,journalists,1,0.8639705882352942
10158691,a half dozen vulgar alias ',ARTICLE JJ FEW JJ NN NNS,a,half,dozen,vulgar alias ',1,0.9889705882352942
10249307,"a staggering 121,000 donations",ARTICLE JJ CD NNS,a,staggering,"121,000",donations,1,0.8227124183006536
10325914,a long history and many names,ARTICLE JJ NN CC FEW NNS,a,long history and,many,names,1,0.8888888888888888
10330135,an extra six shillings,ARTICLE JJ CD NNS,an,extra,six,shillings,1,0.9456699346405228
10379362,a mere 400 or 500 ryo,ARTICLE JJ CD CC CD NNS,a,mere,400 or 500,ryo,1,0.9358660130718954
10425726,"a great man 3,000 advisors",ARTICLE JJ NN CD NNS,a,great man,"3,000",advisors,1,0.7691993464052288
10567796,a big nine inch nails,ARTICLE JJ CD NN NNS,a,big,nine,inch nails,1,0.8570261437908496
10797806,a similar operation three trailers,ARTICLE JJ NN CD NNS,a,similar operation,three,trailers,1,0.9791666666666666
10885443,a cheap 1 950s,ARTICLE JJ CD NNS,a,cheap,1,950s,1,0.7647058823529411
10927108,an estimated seven million illegal immigrants,ARTICLE VBN CD CD JJ NNS,an,estimated,seven million,illegal immigrants,1,0.8558006535947712
10989369,a real job many web sites,ARTICLE JJ NN FEW NN NNS,a,real job,many,web sites,1,0.991421568627451
11055439,a further two enormous wind cycles,ARTICLE JJ CD JJ NN NNS,a,further,two,enormous wind cycles,1,0.8276143790849673
11072734,a good bed and three meals,ARTICLE JJ NN CC CD NNS,a,good bed and,three,meals,1,0.880718954248366
11096911,a nice house and three great kids,ARTICLE JJ NN CC CD JJ NNS,a,nice house and,three,great kids,1,0.8480392156862745
11128317,a given planetary surface many more impacts,ARTICLE VBN JJ NN FEW FEW NNS,a,given planetary surface,many more,impacts,1,0.8562091503267973
