idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
7063149,an extra 80 kilos,ARTICLE JJ CD NNS,An,extra,80,kilos,84,0.46568627450980393
7063159,an extra 80 kilos,ARTICLE JJ CD NNS,An,extra,80,kilos,84,0.46568627450980393
7066889,an extra 80 kilos,ARTICLE JJ CD NNS,An,extra,80,kilos,84,0.46568627450980393
7066898,an extra 80 kilos,ARTICLE JJ CD NNS,An,extra,80,kilos,84,0.46568627450980393
7273534,an extra nine storeys,ARTICLE JJ CD NNS,an,extra,nine,storeys,84,0.46568627450980393
7409004,an extra two or three years,ARTICLE JJ CD CC CD NNS,An,extra,two or three,years,84,0.46568627450980393
7862152,an extra 15 minutes,ARTICLE JJ CD NNS,an,extra,15,minutes,84,0.46568627450980393
8880671,an extra 30 minutes,ARTICLE JJ CD NNS,an,extra,30,minutes,84,0.46568627450980393
9028739,an extra 30 seconds,ARTICLE JJ CD NNS,an,extra,30,seconds,84,0.46568627450980393
9144995,an extra three pounds,ARTICLE JJ CD NNS,an,extra,three,pounds,84,0.46568627450980393
9305109,an extra 15 minutes,ARTICLE JJ CD NNS,an,extra,15,minutes,84,0.46568627450980393
9725826,an extra 120 pounds,ARTICLE JJ CD NNS,an,extra,120,pounds,84,0.46568627450980393
9832702,an extra 10 pounds,ARTICLE JJ CD NNS,an,extra,10,pounds,84,0.46568627450980393
9944171,an extra 20 bucks,ARTICLE JJ CD NNS,an,extra,20,bucks,84,0.46568627450980393
9997068,an extra hundred and ... two pounds,ARTICLE JJ CD CC HYPH CD NNS,an,extra,hundred and ... two,pounds,84,0.46568627450980393
10330135,an extra six shillings,ARTICLE JJ CD NNS,an,extra,six,shillings,84,0.46568627450980393
10428215,an extra four hours,ARTICLE JJ CD NNS,an,extra,four,hours,84,0.46568627450980393
10476124,an extra 50 quid,ARTICLE JJ CD NNS,an,extra,50,quid,84,0.46568627450980393
11207144,an extra ten bucks,ARTICLE JJ CD NNS,an,extra,ten,bucks,84,0.46568627450980393
25160,a mere 8 years,ARTICLE JJ CD NNS,a,mere,8,years,60,0.49019607843137253
66356,a mere 0.02 seconds,ARTICLE JJ CD NNS,a,mere,0.02,seconds,60,0.49019607843137253
110402,"a mere 25,000 copies",ARTICLE JJ CD NNS,a,mere,"25,000",copies,60,0.49019607843137253
186938,a mere nineteen lines,ARTICLE JJ CD NNS,a,mere,nineteen,lines,60,0.49019607843137253
209357,a mere 360 metres,ARTICLE JJ CD NNS,a,mere,360,metres,60,0.49019607843137253
209550,a mere 360 metres,ARTICLE JJ CD NNS,a,mere,360,metres,60,0.49019607843137253
481055,a mere 2 days,ARTICLE JJ CD NNS,a,mere,2,days,60,0.49019607843137253
848917,a mere eighteen days,ARTICLE JJ CD NNS,a,mere,eighteen,days,60,0.49019607843137253
876055,a mere three years,ARTICLE JJ CD NNS,a,mere,three,years,60,0.49019607843137253
889514,a mere five minutes,ARTICLE JJ CD NNS,a,mere,five,minutes,60,0.49019607843137253
1061807,a mere 11 kilometres,ARTICLE JJ CD NNS,a,mere,11,kilometres,60,0.49019607843137253
1477206,a mere two hours,ARTICLE JJ CD NNS,a,mere,two,hours,60,0.49019607843137253
1575335,a mere five league wins,ARTICLE JJ CD NN NNS,a,mere,five,league wins,60,0.49019607843137253
1648226,a mere two years,ARTICLE JJ CD NNS,a,mere,two,years,60,0.49019607843137253
1810121,a mere 20 years,ARTICLE JJ CD NNS,a,mere,20,years,60,0.49019607843137253
1831622,a mere 3 points,ARTICLE JJ CD NNS,a,mere,3,points,60,0.49019607843137253
2120410,a mere twenty years,ARTICLE JJ CD NNS,a,mere,twenty,years,60,0.49019607843137253
2161061,a mere eight months,ARTICLE JJ CD NNS,a,mere,eight,months,60,0.49019607843137253
2164187,a mere 65 - koku,ARTICLE JJ CD HYPH NNS,a,mere,65 -,koku,60,0.49019607843137253
2212617,a mere 89 seats,ARTICLE JJ CD NNS,a,mere,89,seats,60,0.49019607843137253
2213033,"a mere 3,761 votes",ARTICLE JJ CD NNS,a,mere,"3,761",votes,60,0.49019607843137253
2293024,a mere three pounds,ARTICLE JJ CD NNS,A,mere,three,pounds,60,0.49019607843137253
2534553,a mere four seconds,ARTICLE JJ CD NNS,a,mere,four,seconds,60,0.49019607843137253
2539798,a mere seven episodes,ARTICLE JJ CD NNS,a,mere,seven,episodes,60,0.49019607843137253
2723702,a mere three hundred pages,ARTICLE JJ CD CD NNS,a,mere,three hundred,pages,60,0.49019607843137253
3213927,a mere 20 years,ARTICLE JJ CD NNS,a,mere,20,years,60,0.49019607843137253
3443257,"a mere seven , eight ones","ARTICLE JJ CD , CD NNS",a,mere,"seven , eight",ones,60,0.49019607843137253
3568479,a mere three years,ARTICLE JJ CD NNS,a,mere,three,years,60,0.49019607843137253
3603939,a mere 8 dollars,ARTICLE JJ CD NNS,a,mere,8,dollars,60,0.49019607843137253
3750203,a mere 6 points,ARTICLE JJ CD NNS,a,mere,6,points,60,0.49019607843137253
4126635,a mere twenty pe pence,ARTICLE JJ CD NN NNS,a,mere,twenty,pe pence,60,0.49019607843137253
4666968,a mere fifteen pounds,ARTICLE JJ CD NNS,a,mere,fifteen,pounds,60,0.49019607843137253
4816733,a mere 18 inches,ARTICLE JJ CD NNS,a,mere,18,inches,60,0.49019607843137253
5162977,a mere seven years,ARTICLE JJ CD NNS,a,mere,seven,years,60,0.49019607843137253
5245221,a mere eight months,ARTICLE JJ CD NNS,a,mere,eight,months,60,0.49019607843137253
5249251,a mere 1.5 times,ARTICLE JJ CD NNS,a,mere,1.5,times,60,0.49019607843137253
5354520,a mere 20 cm,ARTICLE JJ CD NNS,a,mere,20,cm,60,0.49019607843137253
5440553,a mere 8 men,ARTICLE JJ CD NNS,a,mere,8,men,60,0.49019607843137253
5861761,a mere fifty seven members,ARTICLE JJ CD CD NNS,a,mere,fifty seven,members,60,0.49019607843137253
6058274,a mere seven hundred million dollars,ARTICLE JJ CD CD CD NNS,a,mere,seven hundred million,dollars,60,0.49019607843137253
6517102,a mere 18 months,ARTICLE JJ CD NNS,a,mere,18,months,60,0.49019607843137253
6525723,a mere 1 8 months,ARTICLE JJ CD CD NNS,a,mere,1 8,months,60,0.49019607843137253
6531971,a mere ten years,ARTICLE JJ CD NNS,a,mere,ten,years,60,0.49019607843137253
7423035,"a mere 15,000 year humans",ARTICLE JJ CD NN NNS,a,mere,"15,000",year humans,60,0.49019607843137253
7690635,-a mere seven days,ARTICLE JJ CD NNS,-A,mere,seven,days,60,0.49019607843137253
7730675,a mere 10 days,ARTICLE JJ CD NNS,A,mere,10,days,60,0.49019607843137253
8432538,a mere seven days,ARTICLE JJ CD NNS,a,mere,seven,days,60,0.49019607843137253
8482796,a mere 11 pounds,ARTICLE JJ CD NNS,a,mere,11,pounds,60,0.49019607843137253
9106351,a mere ten seconds,ARTICLE JJ CD NNS,a,mere,ten,seconds,60,0.49019607843137253
9909948,"a mere two , three pounds","ARTICLE JJ CD , CD NNS",A,mere,"two , three",pounds,60,0.49019607843137253
10046491,a mere two weeks,ARTICLE JJ CD NNS,a,mere,two,weeks,60,0.49019607843137253
10379362,a mere 400 or 500 ryo,ARTICLE JJ CD CC CD NNS,a,mere,400 or 500,ryo,60,0.49019607843137253
10435750,a mere seven years,ARTICLE JJ CD NNS,a,mere,seven,years,60,0.49019607843137253
10656682,a mere four points,ARTICLE JJ CD NNS,a,mere,four,points,60,0.49019607843137253
10994061,a mere four inches,ARTICLE JJ CD NNS,a,mere,four,inches,60,0.49019607843137253
11063534,a mere few decades,ARTICLE JJ FEW NNS,a,mere,few,decades,60,0.49019607843137253
11128375,a mere 800 years,ARTICLE JJ CD NNS,a,mere,800,years,60,0.49019607843137253
11263340,a mere 20 taels,ARTICLE JJ CD NNS,a,mere,20,taels,60,0.49019607843137253
11265091,a mere 20 taels,ARTICLE JJ CD NNS,a,mere,20,taels,60,0.49019607843137253
11533386,a mere five minutes,ARTICLE JJ CD NNS,a,mere,five,minutes,60,0.49019607843137253
