idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
5559104,an extra six seats,ARTICLE JJ CD NNS,an,extra,six,seats,51,0.4636437908496732
5695838,a further six months,ARTICLE JJ CD NNS,a,further,six,months,51,0.4636437908496732
5895133,a pretty busy six months,ARTICLE RB JJ CD NNS,a,pretty busy,six,months,51,0.4636437908496732
6695356,a good six months,ARTICLE JJ CD NNS,a,good,six,months,51,0.4636437908496732
6930235,a paralyzed husband and six children,ARTICLE JJ NN CC CD NNS,a,paralyzed husband and,six,children,51,0.4636437908496732
7633740,a good six months,ARTICLE JJ CD NNS,a,good,six,months,51,0.4636437908496732
8206547,a whole six hours,ARTICLE JJ CD NNS,a,whole,six,hours,51,0.4636437908496732
8287801,a leisurely six weeks,ARTICLE JJ CD NNS,a,leisurely,six,weeks,51,0.4636437908496732
8809908,a long six years,ARTICLE JJ CD NNS,a,long,six,years,51,0.4636437908496732
9113204,an impressive six days,ARTICLE JJ CD NNS,an,impressive,six,days,51,0.4636437908496732
9607968,a good six months,ARTICLE JJ CD NNS,a,good,six,months,51,0.4636437908496732
10330135,an extra six shillings,ARTICLE JJ CD NNS,an,extra,six,shillings,51,0.4636437908496732
10811682,a good like six months,ARTICLE JJ UH CD NNS,a,good like,six,months,51,0.4636437908496732
10812753,a good like six months,ARTICLE JJ UH CD NNS,a,good like,six,months,51,0.4636437908496732
11376681,an isolated house six miles,ARTICLE JJ NN CD NNS,an,isolated house,six,miles,51,0.4636437908496732
217172,a round dozen blocks,ARTICLE JJ FEW NNS,a,round,dozen,blocks,44,0.48161764705882354
412972,a half dozen buildings,ARTICLE JJ FEW NNS,a,half,dozen,buildings,44,0.48161764705882354
558281,a half dozen men,ARTICLE JJ FEW NNS,a,half,dozen,men,44,0.48161764705882354
606747,a half - dozen roughs,ARTICLE JJ HYPH FEW NNS,A,half -,dozen,roughs,44,0.48161764705882354
609189,a half - dozen postal cards,ARTICLE JJ HYPH FEW JJ NNS,A,half -,dozen,postal cards,44,0.48161764705882354
616060,a half - dozen sailors,ARTICLE JJ HYPH FEW NNS,A,half -,dozen,sailors,44,0.48161764705882354
626784,a half dozen ragged porters,ARTICLE JJ FEW JJ NNS,a,half,dozen,ragged porters,44,0.48161764705882354
629791,a half dozen years,ARTICLE JJ FEW NNS,a,half,dozen,years,44,0.48161764705882354
632815,a half - dozen armlets,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,armlets,44,0.48161764705882354
721225,a half - dozen men,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,men,44,0.48161764705882354
730756,a half - dozen times,ARTICLE JJ HYPH FEW NNS,A,half -,dozen,times,44,0.48161764705882354
860617,a round dozen reviews,ARTICLE JJ FEW NNS,a,round,dozen,reviews,44,0.48161764705882354
973136,a half dozen finishing cuts,ARTICLE JJ FEW JJ NNS,a,half,dozen,finishing cuts,44,0.48161764705882354
977985,a - dozen little ones,ARTICLE JJ FEW JJ NNS,a,-,dozen,little ones,44,0.48161764705882354
1018828,a half - dozen boys,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,boys,44,0.48161764705882354
1028306,a half - dozen pink thimble cakes,ARTICLE JJ HYPH FEW JJ NN NNS,a,half -,dozen,pink thimble cakes,44,0.48161764705882354
1415853,a half dozen educational conferences,ARTICLE JJ FEW JJ NNS,a,half,dozen,educational conferences,44,0.48161764705882354
1528352,a half dozen oarsmen,ARTICLE JJ FEW NNS,a,half,dozen,oarsmen,44,0.48161764705882354
1869616,a half dozen forces,ARTICLE JJ FEW NNS,a,half,dozen,forces,44,0.48161764705882354
1920253,a half - dozen city cousins,ARTICLE JJ HYPH FEW NN NNS,a,half -,dozen,city cousins,44,0.48161764705882354
1956424,a half dozen coaches,ARTICLE JJ FEW NNS,a,half,dozen,coaches,44,0.48161764705882354
2558977,a half dozen others,ARTICLE JJ FEW NNS,a,half,dozen,others,44,0.48161764705882354
2675929,a half - dozen good ones,ARTICLE JJ HYPH FEW JJ NNS,a,half -,dozen,good ones,44,0.48161764705882354
3527877,a half - dozen tribes,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,tribes,44,0.48161764705882354
4186753,a half dozen natives,ARTICLE JJ FEW NNS,A,half,dozen,natives,44,0.48161764705882354
4187347,a half dozen savage natives,ARTICLE JJ FEW JJ NNS,a,half,dozen,savage natives,44,0.48161764705882354
4833858,a half dozen sharpened sticks,ARTICLE JJ FEW VBN NNS,a,half,dozen,sharpened sticks,44,0.48161764705882354
5099435,a half - dozen pains,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,pains,44,0.48161764705882354
5263746,a half - dozen other places,ARTICLE JJ HYPH FEW JJ NNS,a,half -,dozen,other places,44,0.48161764705882354
5344154,a half dozen people,ARTICLE JJ FEW NNS,A,half,dozen,people,44,0.48161764705882354
6060996,a half - dozen men,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,men,44,0.48161764705882354
6214140,a half - dozen times,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,times,44,0.48161764705882354
6365996,an extra dozen eggs,ARTICLE JJ FEW NNS,an,extra,dozen,eggs,44,0.48161764705882354
6441370,a half - dozen witnesses,ARTICLE JJ HYPH FEW NNS,A,half -,dozen,witnesses,44,0.48161764705882354
7369708,a half - dozen methods,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,methods,44,0.48161764705882354
7611502,a half dozen places,ARTICLE JJ FEW NNS,a,half,dozen,places,44,0.48161764705882354
8239144,a half dozen times,ARTICLE JJ FEW NNS,a,half,dozen,times,44,0.48161764705882354
8311299,a half dozen bars,ARTICLE JJ FEW NNS,A,half,dozen,bars,44,0.48161764705882354
9067207,a half - dozen mines,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,mines,44,0.48161764705882354
9407786,a half - dozen particle cannons,ARTICLE JJ HYPH FEW NN NNS,a,half -,dozen,particle cannons,44,0.48161764705882354
9829425,a half dozen stealth drones,ARTICLE JJ FEW JJ NNS,a,half,dozen,stealth drones,44,0.48161764705882354
10158691,a half dozen vulgar alias ',ARTICLE JJ FEW JJ NN NNS,a,half,dozen,vulgar alias ',44,0.48161764705882354
10642234,a d - dozen times,ARTICLE JJ HYPH FEW NNS,a,d -,dozen,times,44,0.48161764705882354
11631621,a half dozen other names,ARTICLE JJ FEW JJ NNS,a,half,dozen,other names,44,0.48161764705882354
38009,a small oil study and several drawings,ARTICLE JJ NN NN CC FEW NNS,a,small oil study and,several,drawings,35,0.4959150326797386
387630,a real estate developer and several others,ARTICLE JJ NN NN CC FEW NNS,a,real estate developer and,several,others,35,0.4959150326797386
424861,a low apr score several seasons,ARTICLE JJ NN NN FEW NNS,a,low apr score,several,seasons,35,0.4959150326797386
517682,a fair and beloved wife and several lovely children,ARTICLE JJ CC JJ NN CC FEW JJ NNS,a,fair and beloved wife and,several,lovely children,35,0.4959150326797386
676623,a high school and several other institutions,ARTICLE JJ NN CC FEW JJ NNS,a,high school and,several,other institutions,35,0.4959150326797386
733253,a large parent comet several centuries,ARTICLE JJ NN NN FEW NNS,a,large parent comet,several,centuries,35,0.4959150326797386
811179,a very pretty lake several miles,ARTICLE RB JJ NN FEW NNS,a,very pretty lake,several,miles,35,0.4959150326797386
812215,a long gun and several swivel guns,ARTICLE JJ NN CC FEW JJ NNS,a,long gun and,several,swivel guns,35,0.4959150326797386
934404,an audio cd and several dvds,ARTICLE JJ NN CC FEW NNS,an,audio cd and,several,dvds,35,0.4959150326797386
1014465,a vast cake and several pumpkin pies,ARTICLE JJ NN CC FEW NN NNS,a,vast cake and,several,pumpkin pies,35,0.4959150326797386
1034449,a large pine and several birches,ARTICLE JJ NN CC FEW NNS,a,large pine and,several,birches,35,0.4959150326797386
1189492,a similar project several years,ARTICLE JJ NN FEW NNS,a,similar project,several,years,35,0.4959150326797386
1227520,an improvised speech several hours,ARTICLE VBN NN FEW NNS,an,improvised speech,several,hours,35,0.4959150326797386
1530493,a giant gold statue several stories,ARTICLE JJ NN NN FEW NNS,a,giant gold statue,several,stories,35,0.4959150326797386
1843103,an intense search and rescue operation several months,ARTICLE JJ NN CC NN NN FEW NNS,an,intense search and rescue operation,several,months,35,0.4959150326797386
2016055,a blufftop location several miles,ARTICLE JJ NN FEW NNS,a,blufftop location,several,miles,35,0.4959150326797386
2031841,a vast circular structure several stories,ARTICLE JJ JJ NN FEW NNS,a,vast circular structure,several,stories,35,0.4959150326797386
2078326,a public road and several rural lanes,ARTICLE JJ NN CC FEW JJ NNS,a,public road and,several,rural lanes,35,0.4959150326797386
2221679,a national selector several times,ARTICLE JJ NN FEW NNS,a,national selector,several,times,35,0.4959150326797386
2333714,a wild pursuit and several fruitless dashes,ARTICLE JJ NN CC FEW JJ NNS,a,wild pursuit and,several,fruitless dashes,35,0.4959150326797386
2735720,a very tight formation several lines,ARTICLE RB JJ NN FEW NNS,a,very tight formation,several,lines,35,0.4959150326797386
2892372,a secret location several miles,ARTICLE JJ NN FEW NNS,a,secret location,several,miles,35,0.4959150326797386
2916162,a busy and well developed shopping district and several shopping malls,ARTICLE JJ CC RB VBN NN NN CC FEW NN NNS,a,busy and well developed shopping district and,several,shopping malls,35,0.4959150326797386
3198839,a clenched fist several times,ARTICLE VBN NN FEW NNS,a,clenched fist,several,times,35,0.4959150326797386
3645478,another little person several years,ARTICLE JJ NN FEW NNS,another,little person,several,years,35,0.4959150326797386
4145560,a pictorial several pages,ARTICLE JJ FEW NNS,a,pictorial,several,pages,35,0.4959150326797386
4181166,a key person several hours,ARTICLE JJ NN FEW NNS,a,key person,several,hours,35,0.4959150326797386
4325932,an extensive canal system and several monumental temples,ARTICLE JJ NN NN CC FEW JJ NNS,an,extensive canal system and,several,monumental temples,35,0.4959150326797386
4524047,a fine west tower and several points,ARTICLE JJ JJ NN CC FEW NNS,a,fine west tower and,several,points,35,0.4959150326797386
4842016,a short story or several chapters,ARTICLE JJ NN CC FEW NNS,a,short story or,several,chapters,35,0.4959150326797386
4872192,a single piece or several pieces,ARTICLE JJ NN CC FEW NNS,a,single piece or,several,pieces,35,0.4959150326797386
5340998,a small stick nest several meters,ARTICLE JJ NN NN FEW NNS,a,small stick nest,several,meters,35,0.4959150326797386
6164283,an arab head ornament and several bracelets,ARTICLE JJ NN NN CC FEW NNS,an,arab head ornament and,several,bracelets,35,0.4959150326797386
6937080,a curved line and several straight lines,ARTICLE JJ NN CC FEW JJ NNS,a,curved line and,several,straight lines,35,0.4959150326797386
11128195,a powerful explosion several kilometers,ARTICLE JJ NN FEW NNS,a,powerful explosion,several,kilometers,35,0.4959150326797386
