source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
babylm_sents,"Mr. St. Clare laughed ; but after making a few more jokes about it , he gave Haley the money he asked for , and Tom had a new master .",753977,a few more jokes,DT JJ CD NNS,a,few,more,jokes,NA
babylm_sents,"From this it came about that I always had to bear a good many jokes about being burnt as a Guy Fawkes; but, on the other hand, I was allowed to make a small bonfire of my own, and to have eight potatoes to roast therein, and eight-pennyworth of crackers to let off in the evening.",760639,a good many jokes,DT JJ CD NNS,a,good,many,jokes,NA
babylm_sents,He then successfully lobbied Parliament to extend Watt's patent for an additional 17 years.,761101,an additional 17 years,DT JJ CD NNS,an,additional,17,years,NA
babylm_sents,"A few more settlers arrived in 1801, and in 1802 the settlement became officially known as Hudson Township.",767309,a few more settlers,DT JJ CD NNS,A,few,more,settlers,NA
babylm_sents,"The original airing consisted of a total 98 episodes and were broadcast from April 3, 1971 to February 10, 1973 on MBS and NET (now TV Asahi).",773978,a total 98 episodes,DT JJ CD NNS,a,total,98,episodes,NA
babylm_sents,Chandos writes that Charny was trying to find an honorable solution to avoid a great many more deaths.,780468,a great many more deaths,DT JJ JJ CD NNS,a,great & many,more,deaths,NA
babylm_sents,"Charny’s predictions turned out to be true and indeed a great many nobles on both sides lost their life that day, including de Charny himself.",780470,a great many nobles,DT JJ CD NNS,a,great,many,nobles,NA
babylm_sents,"Chris Porter stepped up to convert the penalty and secure a crucial three points for his side, with the U's now two points from safety but with a game in hand over their relegation rivals.",785670,a crucial three points,DT JJ CD NNS,a,crucial,three,points,NA
babylm_sents,A good many women if,790887,a good many women,DT JJ CD NNS,A,good,many,women,NA
babylm_sents,There would be a few more chances as Johnny Rep hit the woodwork and Schrijvers was forced to save from Beer.,791632,a few more chances,DT JJ CD NNS,a,few,more,chances,NA
babylm_sents,"A great many adventurers had equipped expeditions for getting the golden fleece, but so far none of them had been successful.",794624,a great many adventurers,DT JJ CD NNS,A,great,many,adventurers,NA
babylm_sents,"Even so, a further 360 people were baptised in Kaneyama, in Aizu.",797089,a further 360 people,DT JJ CD NNS,a,further,360,people,NA
babylm_sents,An additional seven awards officially recognized by the PBA were also given annually by the PBA Press Corps during a season break.,800215,an additional seven awards,DT JJ CD NNS,An,additional,seven,awards,NA
babylm_sents,And so I learn a few more tricks about it in adapting to the new situation.,802553,a few more tricks,DT JJ CD NNS,a,few,more,tricks,NA
babylm_sents,"A few more wretches cried, ""Ingham!",803465,a few more wretches,DT JJ CD NNS,A,few,more,wretches,NA
babylm_sents,"It is the flattest of the U.S. physiographic divisions and is over 2,200 miles (3,500 km) in length from Cape Cod to the Mexican border and goes south an additional 1,000 miles (1,600 km) to the Yucatán Peninsula.",810797,"an additional 1,000 miles",DT JJ CD NNS,an,additional,"1,000",miles,NA
babylm_sents,"Defender and captain Lee Ashcroft made the most appearances, playing forty-four out of a possible 45 games.",815055,a possible 45 games,DT JJ CD NNS,a,possible,45,games,NA
babylm_sents,"He was his mother 's favourite , and he let her put her arm round his neck in public because she was a widow ; but he was also partial to adventures , and liked to play with a chimney-sweep who had killed a good many bears .",815402,a good many bears,DT JJ CD NNS,a,good,many,bears,NA
babylm_sents,"If you have never seen a banyan tree, you can easily find a picture of one in some dictionary; and when you have done so, you will understand that a great many creatures can live in one without seeing much of each other.",824964,a great many creatures,DT JJ CD NNS,a,great,many,creatures,NA
babylm_sents,"They too learnt to love animals, and had a great many pets, but none of those pets were kept in cages.",831688,a great many pets,DT JJ CD NNS,a,great,many,pets,NA
babylm_sents,"You know, even the sleeping bags, those are running, you know, a good thirty dollars a pop,",834155,a good thirty dollars,DT JJ CD NNS,a,good,thirty,dollars,NA
babylm_sents,"Caesarion, now Ptolemy XV, reigned for a mere eighteen days until he was executed on the orders of Octavian on 29 August 30 BC.",848917,a mere eighteen days,DT JJ CD NNS,a,mere,eighteen,days,NA
babylm_sents,On the farther side of the water were a great many Turkeys.,851342,a great many turkeys,DT JJ CD NNPS,a,great,many,turkeys,NA
babylm_sents,Our online campus is adding an extra 9 experiences and opportunities.,852154,an extra 9 experiences,DT JJ CD NNS,an,extra,9,experiences,NA
babylm_sents,"In the days of the boy-king Richard II, a great many workmen made up their minds to obey the nobles no longer.",855167,a great many workmen,DT JJ CD NNS,a,great,many,workmen,NA
babylm_sents,"were possible for me to write a round dozen reviews of this book, in as",860617,a round dozen reviews,DT JJ CD NNS,a,round,dozen,reviews,NA
babylm_sents,"Scullin was re-elected comprehensively, winning 40 out of a possible 45 votes.",866896,a possible 45 votes,DT JJ CD NNS,a,possible,45,votes,NA
babylm_sents,"On November 13, Rhodes grabbed a personal best 30 rebounds against Körfuknattleiksfélag ÍA.",882136,a personal best 30 rebounds,DT JJ JJS CD NNS,a,personal & best,30,rebounds,NA
babylm_sents,"And I think one can say that, by general standards, Proust was physically ill, and emotionally unbalanced, despite his increasing social successes, and even an unexpected twelve months spent, as a volunteer mark you, in the French army.",888596,an unexpected twelve months,DT JJ CD NNS,an,unexpected,twelve,months,NA
babylm_sents,"Once the voltage across the device reaches the threshold, there is a breakdown of the electrical structure in the vicinity of the grain boundaries, which results in its electrical resistance dropping from several megohms down to a few hundred ohms.",894848,a few hundred ohms,DT JJ CD NNS,a,few,hundred,ohms,NA
babylm_sents,"‘ So you had better make it a round twenty years and be on the safe side,’ concluded the Clerk.",897449,a round twenty years,DT JJ CD NNS,a,round,twenty,years,NA
babylm_sents,"The gipsy grumbled frightfully, and declared if he did a few more deals of that sort he’d be ruined.",901379,a few more deals,DT JJ CD NNS,a,few,more,deals,NA
babylm_sents,"Which only shows the story says in it's last line, how small the vastest of human catastrophes may seem at a distance of a few million miles.",903654,a few million miles,DT JJ CD NNS,a,few,million,miles,NA
babylm_sents,"I remember every time, it seems like, we turned around, they're adding another nickel or a few more cents onto the price of gasoline.",904004,a few more cents,DT JJ CD NNS,a,few,more,cents,NA
babylm_sents,"After a disastrous premiere – the movie was almost universally panned by critics – an additional thirteen minutes were cut out, despite the protests of Peckinpah and producer Jerry Bresler.",904634,an additional thirteen minutes,DT JJ CD NNS,an,additional,thirteen,minutes,NA
babylm_sents,He played a combined ten seasons in the National Hockey League.,905191,a combined ten seasons,DT JJ CD NNS,a,combined,ten,seasons,NA
babylm_sents,"The team has won seven BSN Championships (1959, 2005, 2008, 2010, 2011, 2016 and 2018) and has had a total 16 finals appearances, being a runner-up 9 times (1932, 1946, 1948, 1961, 1966, 1992, 2007, 2012, 2014, 2015, 2017).",906022,a total 16 finals appearances,DT JJ CD NNS NNS,a,total,16,finals & appearances,NA
babylm_sents,"""A Little Less Sixteen Candles, a Little More ""Touch Me""""",906344,a little less sixteen candles,DT JJ JJR CD NNS,A,little & less,sixteen,candles,NA
babylm_sents,"In that season, he made an impressive 30 appearances and scored 5 goals.",918182,an impressive 30 appearances,DT JJ CD NNS,an,impressive,30,appearances,NA
babylm_sents,"Since then, Costa has made a superb 94 league appearances and 43 league goals during his 4 year spell with the club.",918241,a superb 94 league appearances,DT JJ CD NN NNS,a,superb,94,league & appearances,NA
babylm_sents,"""There are a great many Nymphs, people say; some that go a-hunting in the woods, and some that live inside of trees, and some that have a comfortable home in fountains of water.",920576,a great many nymphs,DT JJ CD NNPS,a,great,many,nymphs,NA
babylm_sents,"Uh, I'm sure they screen for just a particular few types.",936697,a particular few types,DT JJ CD NNS,a,particular,few,types,NA
babylm_sents,"Running towards the tuft of trees, he beheld the head and fiery eyes of an immense serpent or dragon, with the widest jaws that ever a dragon had, and a vast many rows of horribly sharp teeth.",937766,a vast many rows,DT JJ CD NNS,a,vast,many,rows,NA
babylm_sents,"It aired on TV Asahi from February 5, 1983, to January 28, 1984, with a total 51 episodes.",937870,a total 51 episodes,DT JJ CD NNS,a,total,51,episodes,NA
babylm_sents,"A few more summers and you can pluck the flower, I think.",938791,a few more summers,DT JJ CD NNS,A,few,more,summers,NA
babylm_sents,Robinson's (became Robinsons-May in 1993) in addition to having an initial 150 specialty stores.,943976,an initial 150 specialty stores,DT JJ CD NN NNS,an,initial,150,specialty & stores,NA
babylm_sents,"My phone has got about a few thousand songs, but with the Internet I can stream just about anything.",947320,a few thousand songs,DT JJ CD NNS,a,few,thousand,songs,NA
babylm_sents,"You know, cable gives me a few hundred chanels but the Internet gives me just like anything.",947387,a few hundred chanels,DT JJ CD NNS,a,few,hundred,chanels,NA
babylm_sents,"I found them to my purpose as much as I could desire, and, during the next rainy season, I employed myself in making a great many baskets.",957846,a great many baskets,DT JJ CD NNS,a,great,many,baskets,NA
babylm_sents,"He told us that Jarndyce and Jarndyce was a monument of Chancery practice, and in a good many words that the case was over because the whole estate was found to have been absorbed in costs.",962360,a good many words,DT JJ CD NNS,a,good,many,words,NA
babylm_sents,Since then I have taken heart to write a good many trifling pieces.,964063,a good many trifling pieces,DT JJ CD NN NNS,a,good,many,trifling & pieces,NA
babylm_sents,"An additional 3,400 commuters also participated in the exercise.",965431,"an additional 3,400 commuters",DT JJ CD NNS,An,additional,"3,400",commuters,NA
