sentence,label
"Your Royal Highness, Ladies and Gentlemen my name's Rod  I normally masquerade as the Chief Racing Coach for the Royal Yachting Association but I'm not here in that capacity this afternoon but the coordinator rather a grand title for the  Year of Youth Sailing and I've been asked to give you a short ten minutes or so briefing on where we're up to with th this project this year erm I know there are many familiar faces around so I apologize to those of you that may know some of this information already.",1
"well okay well just to wind up, I mean I've been involved in this and people within the R Y A and the office for a good six months now and we fell well down the line, the reality is hardly any courses have started yet and there's hardly any youngsters been on the water.",1
"I  I'm er quoting a hypothetical situation here that we have entered production with er production line for drop tanks maybe producing two, three thousand tanks against a projected usage for the next ten years and sometime during that period we decide you want to order an additional thousand tanks  two thousand tanks then you could adjust the rate at which the deliveries occur, you could adjust the the the total quantity and with about a years notice industry can get in the materials and produce the goods for you.",1
"It was the, the British Corpus asked us if we would be willing to record the last council meeting, because they wanted to, erm, get dialects and accents and use of words from different parts of the country, and they were so enthralled by our display, they've asked for a further two meetings.",1
"If I put a two there, I'll have an extra three characters and gives me a full stop and two zeros.",1
"So many religions, such as the religion of Ancient Egypt, for instance,whi which made a great fetish of this, has a belief in a judgment after death, followed by eternal retribution  er, heaven effectively for the just and er, damnation effectively for the unjust, and some religions like Catholicism stick in an intermediate state  pur purgatory, where you can work, work off a sentence, as it were , for a few, for a few thousand years.",1
A certain fourteen points for cruci everybody must have that .,1
I think the question which is critical to us is how would an additional ten hectares in Richmondshire harm the strategic objectives of the County Council?,1
Are you saying it is impossible for Richmondshire to find an additional ten hectares?,1
"Direct proportionality, if I'm driving at a steady sixty miles an hour, how far would I go in erm one hour?",1
"How far would I go in ten hours, if I'm going at a steady sixty miles an hour?",1
At a steady sixty miles an hour.,1
"Just be very brief, chair, erm could I ask that we have a report before council on this, and I know it will be an extra two hours on the poor council debate, but I think this is so important, and it does affect the planet for hundreds of years to come, and I think if we can't have a discussion on this in full council, well, it's the most important thing we've had for years probably, and I think we should have a discussion before council sit.",1
"I suppose yeah but you, you, sometimes you get the hole wears doesn't it were the er blade is and all this business so you get a great wadge of wood jamming in there  but er, I could do spending a few hundred quid on tools, but  what can you do?",1
"And I mean I'm talking in matter of a few thousand pounds, to do for for a whole year.",1
gonna be a good two days,1
"you're only talking about a co you know, a few hundred quid for that.",1
"And those people that take or get extra, either their body is not producing or they want an extra bit for something so they can run a hundred yards at er in an extra five minutes.",1
It goes a steady eighty miles an hour right.,1
A steady eighty miles an hour and where it was at these times.,1
Well it's never been serviced since the day we bought it and that must be a good ten years ago.,1
"the wrinkles of the stomach, so I should think it's a good seven inches.",1
A third and third three twelfths and a fourth.,1
"If the problem you're confronted with is a ten thousand pound bit of influence, then it's worth spending a few hundred pounds in a preparation.",1
You said they each cost a few hundred pounds.,1
"Yes, I was the youngest ever Mayor of Lewes by a clear ten years.",1
"It's not an exact ten minutes, it's not an exact six hundred seconds, but what it is, is round about that period of time, after about ten minutes, what you do is you switch off and you go and do something else.",1
That still makes a good thirty years.,1
"Even more striking with automobiles — there was, I don't know, just a few thousand automobiles in China, and only the very very rich, who are the bureaucrats and the  you see have them.",1
"And then I poured some water on it, and it's lasted a further two weeks.",1
Get an extra two years for missing.,1
"Bicester Rugby Club were in the semi-finals of the Provincial Insurance Cup following an excellent hard four weeks, to go to Gloucester opponents, Hucklecote Old Boys at  this afternoon.",1
"An agonising first nine years of life, this was a little boy who had seen things that little boys and little girls should never see.",1
"Village life in this case, is being transformed at the cost of a mere fifteen pounds per villager.",1
Mm had a wonderful three years .,1
Fine China  we had a very poor first four months  but then in May world sales were nine point nine percent ahead of last year  and in the U S A over the last ten weeks we've actually been ahead of nineteen ninety.,1
"We are going to be asking our members to pay a further ten pence a week to maintain front-line services, but they feel they are not getting any.",1
"Er that is that at least three of the articles are talking to quoting different organisations er suggested that the playhouse theatre trust had been recommended to do something about their marketing er a at least two years ago if not longer ago erm certainly it's my knowledge er they have not employed specialists to that they have not employed a specialist to that indeed since the last er appointed publicity officer left, that person that post has not been er refilled er could I ask the theatre trust why they have chosen not taken that recommendation seriously?",1
