idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
255,mahowald,The family spent twenty uninviting an hours in London.,twenty uninviting an hours,DT JJ CD NNS,twenty,uninviting,an,hours
256,mahowald,The family spent three haunting a days in London.,three haunting a days,DT JJ CD NNS,three,haunting,a,days
257,mahowald,The family spent three haunting a weeks in London.,three haunting a weeks,DT JJ CD NNS,three,haunting,a,weeks
258,mahowald,The family spent three haunting a months in London.,three haunting a months,DT JJ CD NNS,three,haunting,a,months
259,mahowald,The family spent three haunting a years in London.,three haunting a years,DT JJ CD NNS,three,haunting,a,years
260,mahowald,The family spent three haunting an hours in London.,three haunting an hours,DT JJ CD NNS,three,haunting,an,hours
261,mahowald,The family spent five haunting a days in London.,five haunting a days,DT JJ CD NNS,five,haunting,a,days
262,mahowald,The family spent five haunting a weeks in London.,five haunting a weeks,DT JJ CD NNS,five,haunting,a,weeks
263,mahowald,The family spent five haunting a months in London.,five haunting a months,DT JJ CD NNS,five,haunting,a,months
264,mahowald,The family spent five haunting a years in London.,five haunting a years,DT JJ CD NNS,five,haunting,a,years
265,mahowald,The family spent five haunting an hours in London.,five haunting an hours,DT JJ CD NNS,five,haunting,an,hours
266,mahowald,The family spent twenty haunting a days in London.,twenty haunting a days,DT JJ CD NNS,twenty,haunting,a,days
267,mahowald,The family spent twenty haunting a weeks in London.,twenty haunting a weeks,DT JJ CD NNS,twenty,haunting,a,weeks
268,mahowald,The family spent twenty haunting a months in London.,twenty haunting a months,DT JJ CD NNS,twenty,haunting,a,months
269,mahowald,The family spent twenty haunting a years in London.,twenty haunting a years,DT JJ CD NNS,twenty,haunting,a,years
270,mahowald,The family spent twenty haunting an hours in London.,twenty haunting an hours,DT JJ CD NNS,twenty,haunting,an,hours
271,mahowald,The family spent three hideous a days in London.,three hideous a days,DT JJ CD NNS,three,hideous,a,days
272,mahowald,The family spent three hideous a weeks in London.,three hideous a weeks,DT JJ CD NNS,three,hideous,a,weeks
273,mahowald,The family spent three hideous a months in London.,three hideous a months,DT JJ CD NNS,three,hideous,a,months
274,mahowald,The family spent three hideous a years in London.,three hideous a years,DT JJ CD NNS,three,hideous,a,years
275,mahowald,The family spent three hideous an hours in London.,three hideous an hours,DT JJ CD NNS,three,hideous,an,hours
276,mahowald,The family spent five hideous a days in London.,five hideous a days,DT JJ CD NNS,five,hideous,a,days
277,mahowald,The family spent five hideous a weeks in London.,five hideous a weeks,DT JJ CD NNS,five,hideous,a,weeks
278,mahowald,The family spent five hideous a months in London.,five hideous a months,DT JJ CD NNS,five,hideous,a,months
279,mahowald,The family spent five hideous a years in London.,five hideous a years,DT JJ CD NNS,five,hideous,a,years
280,mahowald,The family spent five hideous an hours in London.,five hideous an hours,DT JJ CD NNS,five,hideous,an,hours
281,mahowald,The family spent twenty hideous a days in London.,twenty hideous a days,DT JJ CD NNS,twenty,hideous,a,days
282,mahowald,The family spent twenty hideous a weeks in London.,twenty hideous a weeks,DT JJ CD NNS,twenty,hideous,a,weeks
283,mahowald,The family spent twenty hideous a months in London.,twenty hideous a months,DT JJ CD NNS,twenty,hideous,a,months
284,mahowald,The family spent twenty hideous a years in London.,twenty hideous a years,DT JJ CD NNS,twenty,hideous,a,years
285,mahowald,The family spent twenty hideous an hours in London.,twenty hideous an hours,DT JJ CD NNS,twenty,hideous,an,hours
286,mahowald,The family spent three ugly a days in London.,three ugly a days,DT JJ CD NNS,three,ugly,a,days
287,mahowald,The family spent three ugly a weeks in London.,three ugly a weeks,DT JJ CD NNS,three,ugly,a,weeks
288,mahowald,The family spent three ugly a months in London.,three ugly a months,DT JJ CD NNS,three,ugly,a,months
289,mahowald,The family spent three ugly a years in London.,three ugly a years,DT JJ CD NNS,three,ugly,a,years
290,mahowald,The family spent three ugly an hours in London.,three ugly an hours,DT JJ CD NNS,three,ugly,an,hours
291,mahowald,The family spent five ugly a days in London.,five ugly a days,DT JJ CD NNS,five,ugly,a,days
292,mahowald,The family spent five ugly a weeks in London.,five ugly a weeks,DT JJ CD NNS,five,ugly,a,weeks
293,mahowald,The family spent five ugly a months in London.,five ugly a months,DT JJ CD NNS,five,ugly,a,months
294,mahowald,The family spent five ugly a years in London.,five ugly a years,DT JJ CD NNS,five,ugly,a,years
295,mahowald,The family spent five ugly an hours in London.,five ugly an hours,DT JJ CD NNS,five,ugly,an,hours
296,mahowald,The family spent twenty ugly a days in London.,twenty ugly a days,DT JJ CD NNS,twenty,ugly,a,days
297,mahowald,The family spent twenty ugly a weeks in London.,twenty ugly a weeks,DT JJ CD NNS,twenty,ugly,a,weeks
298,mahowald,The family spent twenty ugly a months in London.,twenty ugly a months,DT JJ CD NNS,twenty,ugly,a,months
299,mahowald,The family spent twenty ugly a years in London.,twenty ugly a years,DT JJ CD NNS,twenty,ugly,a,years
300,mahowald,The family spent twenty ugly an hours in London.,twenty ugly an hours,DT JJ CD NNS,twenty,ugly,an,hours
301,mahowald,The family spent three mere a days in London.,three mere a days,DT JJ CD NNS,three,mere,a,days
302,mahowald,The family spent three mere a weeks in London.,three mere a weeks,DT JJ CD NNS,three,mere,a,weeks
303,mahowald,The family spent three mere a months in London.,three mere a months,DT JJ CD NNS,three,mere,a,months
304,mahowald,The family spent three mere a years in London.,three mere a years,DT JJ CD NNS,three,mere,a,years
305,mahowald,The family spent three mere an hours in London.,three mere an hours,DT JJ CD NNS,three,mere,an,hours
306,mahowald,The family spent five mere a days in London.,five mere a days,DT JJ CD NNS,five,mere,a,days
307,mahowald,The family spent five mere a weeks in London.,five mere a weeks,DT JJ CD NNS,five,mere,a,weeks
308,mahowald,The family spent five mere a months in London.,five mere a months,DT JJ CD NNS,five,mere,a,months
309,mahowald,The family spent five mere a years in London.,five mere a years,DT JJ CD NNS,five,mere,a,years
310,mahowald,The family spent five mere an hours in London.,five mere an hours,DT JJ CD NNS,five,mere,an,hours
311,mahowald,The family spent twenty mere a days in London.,twenty mere a days,DT JJ CD NNS,twenty,mere,a,days
312,mahowald,The family spent twenty mere a weeks in London.,twenty mere a weeks,DT JJ CD NNS,twenty,mere,a,weeks
313,mahowald,The family spent twenty mere a months in London.,twenty mere a months,DT JJ CD NNS,twenty,mere,a,months
314,mahowald,The family spent twenty mere a years in London.,twenty mere a years,DT JJ CD NNS,twenty,mere,a,years
315,mahowald,The family spent twenty mere an hours in London.,twenty mere an hours,DT JJ CD NNS,twenty,mere,an,hours
316,mahowald,The family spent three staggering a days in London.,three staggering a days,DT JJ CD NNS,three,staggering,a,days
317,mahowald,The family spent three staggering a weeks in London.,three staggering a weeks,DT JJ CD NNS,three,staggering,a,weeks
318,mahowald,The family spent three staggering a months in London.,three staggering a months,DT JJ CD NNS,three,staggering,a,months
319,mahowald,The family spent three staggering a years in London.,three staggering a years,DT JJ CD NNS,three,staggering,a,years
320,mahowald,The family spent three staggering an hours in London.,three staggering an hours,DT JJ CD NNS,three,staggering,an,hours
321,mahowald,The family spent five staggering a days in London.,five staggering a days,DT JJ CD NNS,five,staggering,a,days
322,mahowald,The family spent five staggering a weeks in London.,five staggering a weeks,DT JJ CD NNS,five,staggering,a,weeks
323,mahowald,The family spent five staggering a months in London.,five staggering a months,DT JJ CD NNS,five,staggering,a,months
324,mahowald,The family spent five staggering a years in London.,five staggering a years,DT JJ CD NNS,five,staggering,a,years
325,mahowald,The family spent five staggering an hours in London.,five staggering an hours,DT JJ CD NNS,five,staggering,an,hours
326,mahowald,The family spent twenty staggering a days in London.,twenty staggering a days,DT JJ CD NNS,twenty,staggering,a,days
327,mahowald,The family spent twenty staggering a weeks in London.,twenty staggering a weeks,DT JJ CD NNS,twenty,staggering,a,weeks
328,mahowald,The family spent twenty staggering a months in London.,twenty staggering a months,DT JJ CD NNS,twenty,staggering,a,months
329,mahowald,The family spent twenty staggering a years in London.,twenty staggering a years,DT JJ CD NNS,twenty,staggering,a,years
330,mahowald,The family spent twenty staggering an hours in London.,twenty staggering an hours,DT JJ CD NNS,twenty,staggering,an,hours
331,mahowald,The family spent three whopping a days in London.,three whopping a days,DT JJ CD NNS,three,whopping,a,days
332,mahowald,The family spent three whopping a weeks in London.,three whopping a weeks,DT JJ CD NNS,three,whopping,a,weeks
333,mahowald,The family spent three whopping a months in London.,three whopping a months,DT JJ CD NNS,three,whopping,a,months
334,mahowald,The family spent three whopping a years in London.,three whopping a years,DT JJ CD NNS,three,whopping,a,years
335,mahowald,The family spent three whopping an hours in London.,three whopping an hours,DT JJ CD NNS,three,whopping,an,hours
336,mahowald,The family spent five whopping a days in London.,five whopping a days,DT JJ CD NNS,five,whopping,a,days
337,mahowald,The family spent five whopping a weeks in London.,five whopping a weeks,DT JJ CD NNS,five,whopping,a,weeks
338,mahowald,The family spent five whopping a months in London.,five whopping a months,DT JJ CD NNS,five,whopping,a,months
339,mahowald,The family spent five whopping a years in London.,five whopping a years,DT JJ CD NNS,five,whopping,a,years
340,mahowald,The family spent five whopping an hours in London.,five whopping an hours,DT JJ CD NNS,five,whopping,an,hours
341,mahowald,The family spent twenty whopping a days in London.,twenty whopping a days,DT JJ CD NNS,twenty,whopping,a,days
342,mahowald,The family spent twenty whopping a weeks in London.,twenty whopping a weeks,DT JJ CD NNS,twenty,whopping,a,weeks
343,mahowald,The family spent twenty whopping a months in London.,twenty whopping a months,DT JJ CD NNS,twenty,whopping,a,months
344,mahowald,The family spent twenty whopping a years in London.,twenty whopping a years,DT JJ CD NNS,twenty,whopping,a,years
345,mahowald,The family spent twenty whopping an hours in London.,twenty whopping an hours,DT JJ CD NNS,twenty,whopping,an,hours
346,mahowald,The family spent three hefty a days in London.,three hefty a days,DT JJ CD NNS,three,hefty,a,days
347,mahowald,The family spent three hefty a weeks in London.,three hefty a weeks,DT JJ CD NNS,three,hefty,a,weeks
348,mahowald,The family spent three hefty a months in London.,three hefty a months,DT JJ CD NNS,three,hefty,a,months
349,mahowald,The family spent three hefty a years in London.,three hefty a years,DT JJ CD NNS,three,hefty,a,years
350,mahowald,The family spent three hefty an hours in London.,three hefty an hours,DT JJ CD NNS,three,hefty,an,hours
351,mahowald,The family spent five hefty a days in London.,five hefty a days,DT JJ CD NNS,five,hefty,a,days
352,mahowald,The family spent five hefty a weeks in London.,five hefty a weeks,DT JJ CD NNS,five,hefty,a,weeks
353,mahowald,The family spent five hefty a months in London.,five hefty a months,DT JJ CD NNS,five,hefty,a,months
354,mahowald,The family spent five hefty a years in London.,five hefty a years,DT JJ CD NNS,five,hefty,a,years
355,mahowald,The family spent five hefty an hours in London.,five hefty an hours,DT JJ CD NNS,five,hefty,an,hours
356,mahowald,The family spent twenty hefty a days in London.,twenty hefty a days,DT JJ CD NNS,twenty,hefty,a,days
357,mahowald,The family spent twenty hefty a weeks in London.,twenty hefty a weeks,DT JJ CD NNS,twenty,hefty,a,weeks
358,mahowald,The family spent twenty hefty a months in London.,twenty hefty a months,DT JJ CD NNS,twenty,hefty,a,months
