sentence_idx,noun,noun_idx,article,article_dep,dep_depth,article_idx
105746,attacks,50,a,det,1,44
105780,times,49,a,det,2,43
105793,immigrants,13,a,det,0,10
106158,miles,17,a,quantmod,1,15
106627,months,4,another,det,0,2
106701,units,3,a,det,0,0
106746,horses,17,a,quantmod,1,15
106746,servants,21,a,quantmod,1,19
106894,people,14,a,det,0,11
107279,stores,12,a,quantmod,1,9
107433,minutes,7,a,det,0,5
107679,places,6,a,quantmod,1,4
107711,chains,6,a,det,0,4
108041,bones,31,a,det,0,29
108051,times,15,a,quantmod,1,13
108318,wreckers,34,a,det,0,32
108632,inches,14,a,quantmod,2,12
108663,men,14,a,quantmod,1,12
108754,coils,24,a,quantmod,1,22
108758,Christians,7,a,det,0,2
108898,layers,29,a,det,0,26
109044,pounds,13,a,quantmod,1,11
109154,parts,11,a,det,0,9
109196,necropolis,1,a,det,0,0
109358,nomen,35,a,det,0,33
109384,connections,18,a,det,0,13
109423,minutes,4,a,quantmod,1,2
109691,bacteria,4,a,det,0,0
109811,things,4,a,quantmod,1,2
110078,times,17,a,det,1,14
110319,copies,21,a,det,0,18
110402,copies,17,a,det,0,14
110424,appearances,7,a,quantmod,2,3
110579,femtoseconds,16,a,quantmod,1,14
110797,meters,5,a,quantmod,1,3
111144,battles,12,a,quantmod,1,9
111319,dinicthys,3,a,det,0,2
111408,winners,6,another,det,0,3
111512,goals,7,a,det,0,2
111514,goals,10,a,det,0,3
111521,sentences,13,a,det,0,10
112041,sheep,4,a,quantmod,1,1
112173,misfortunes,4,a,quantmod,1,2
112385,species,11,a,det,0,10
112445,years,16,a,det,0,14
112856,castles,46,a,quantmod,1,44
112906,species,8,a,det,0,6
113001,works,77,a,det,0,74
113062,years,7,a,det,1,5
113106,years,48,a,quantmod,1,46
113166,months,3,a,det,0,1
113204,days,46,a,det,0,44
113329,years,3,a,det,0,1
113561,blues,15,a,det,0,14
113605,years,14,a,quantmod,1,12
113698,vocals,9,a,det,0,4
113809,stars,24,a,det,1,21
113849,occasions,2,a,det,1,0
113851,feet,9,a,quantmod,1,7
113914,times,27,a,quantmod,1,25
113986,writers,15,a,det,0,14
114185,feet,7,a,quantmod,1,5
114451,drives,8,a,det,0,6
114635,others,36,a,det,0,33
114977,riches,36,a,det,0,34
115025,ogre,10,a,det,0,8
115038,years,51,a,quantmod,1,49
115089,years,55,a,quantmod,1,53
115333,men,19,a,det,2,4
115360,glasses,4,a,quantmod,1,2
115395,days,2,a,det,0,0
115395,alms,18,a,det,0,16
115471,hut,39,a,det,0,36
115507,days,3,a,det,0,1
115545,bits,26,a,det,0,24
115579,children,12,a,det,0,9
115601,morsels,26,a,det,0,24
115606,fathoms,27,a,quantmod,1,25
115637,minutes,5,a,quantmod,1,2
115671,champions,10,a,det,2,1
115723,paces,41,a,quantmod,1,39
116022,corps,32,a,det,0,26
116069,minutes,12,a,quantmod,1,10
116130,women,15,a,det,0,13
116277,elite,11,a,det,0,9
116482,words,6,a,quantmod,1,4
116674,years,12,a,quantmod,2,8
116682,hours,18,a,det,0,16
116758,years,11,a,quantmod,2,9
116867,men,16,a,det,0,12
117170,years,24,a,det,0,21
117291,minutes,6,a,det,0,4
117346,women,9,a,det,0,8
117529,data,30,a,det,1,15
117585,speculates,22,a,det,2,0
117791,women,8,a,det,0,6
117952,charges,12,a,det,0,9
118242,journeys,7,a,det,0,4
118710,days,29,a,det,0,27
118734,women,12,a,det,0,10
118736,women,10,a,det,0,8
118968,pieces,65,a,quantmod,1,63
119016,boxes,14,a,det,0,12
119087,pieces,177,a,det,0,174
119295,rights,25,an,det,1,22
119295,rights,38,an,det,1,35
119305,movies,6,a,det,0,4
119343,children,18,a,det,0,17
119660,drafts,14,a,quantmod,1,12
119862,strokes,15,a,det,0,13
119981,berries,16,a,quantmod,1,14
120054,kinds,53,a,quantmod,1,50
120054,kinds,196,a,quantmod,1,193
120077,kinds,8,a,quantmod,1,5
120386,Starlets,11,a,det,0,8
120684,thalers,84,a,quantmod,1,82
120918,paces,6,a,quantmod,1,4
120951,women,8,a,det,0,7
121189,steps,33,a,quantmod,1,31
121316,days,6,a,det,0,2
121418,cuts,25,a,det,0,23
121564,weeks,16,a,det,0,14
121607,arts,7,a,quantmod,1,5
121733,minutes,4,a,quantmod,2,2
121789,seas,23,a,det,0,21
121793,hours,17,an,det,0,11
121927,teeth,26,a,quantmod,1,21
122000,blocks,3,a,quantmod,1,0
122425,hours,4,a,det,0,2
122759,letters,2,a,det,0,0
123119,specimen,12,a,det,0,9
123483,songs,2,a,det,0,0
124171,hairs,39,a,det,0,37
124175,generations,24,a,det,0,22
124177,years,22,a,det,0,20
124263,years,10,a,det,0,8
124341,months,7,a,quantmod,1,5
124358,pounds,13,a,det,0,11
124493,aneurysm,5,a,det,0,3
124698,crumbs,6,a,det,0,4
124807,minutes,9,a,det,0,7
124905,fathoms,63,a,quantmod,1,61
124977,notes,23,a,det,0,21
125327,days,17,a,det,0,15
125335,leagues,49,a,quantmod,1,47
125428,checks,18,a,quantmod,1,15
125461,minutes,6,a,det,0,4
125567,children,49,a,det,0,47
125601,speakers,10,a,det,0,9
125608,books,10,a,quantmod,1,8
125648,cabinets,30,a,det,0,27
125867,holes,11,a,det,3,1
125878,years,5,a,quantmod,1,1
126347,taxes,12,a,det,2,7
126355,weeks,11,a,det,0,10
126356,horns,10,a,det,1,7
126356,feet,15,a,det,1,12
126539,moments,21,a,det,0,18
126638,thalers,82,a,quantmod,1,80
126657,supporters,10,an,det,0,7
126765,stars,13,a,quantmod,2,11
126788,dollars,18,a,quantmod,1,16
126911,gloves,31,a,det,0,25
127065,places,13,a,det,0,10
127088,blades,15,a,det,0,13
127338,times,11,a,det,0,9
127673,hospitals,14,a,compound,0,13
127824,days,17,a,det,0,15
128173,carbuncles,23,a,quantmod,1,20
128200,breakers,11,a,det,0,9
128248,states,13,another,det,0,12
128400,quid,6,a,det,1,1
128442,Sox,10,a,det,0,4
129218,pieces,41,a,det,0,39
129273,people,14,a,det,2,8
129319,movies,30,a,det,0,25
129427,men,56,a,det,0,50
129553,times,7,a,det,0,5
129587,critics,8,a,quantmod,1,6
129834,miles,14,a,quantmod,1,7
129991,times,9,a,det,0,7
130095,wreaths,58,a,quantmod,1,56
130135,kg,47,a,det,0,45
130472,times,23,a,det,0,21
130817,people,22,a,quantmod,1,20
130971,years,12,a,quantmod,1,9
131005,minutes,5,another,det,0,3
131129,alms,62,an,det,0,61
131143,paces,40,a,quantmod,1,38
131296,sales,43,a,quantmod,1,41
131420,books,6,a,det,0,2
132034,times,6,a,quantmod,1,4
132105,cows,16,an,det,0,12
132195,fights,13,a,quantmod,1,11
132315,years,14,a,det,0,12
132325,times,7,a,quantmod,1,5
132337,miles,17,a,quantmod,1,15
132453,moments,4,a,det,0,2
132529,scrappies,7,a,det,0,4
132552,horsemen,33,a,quantmod,1,31
132656,minutes,3,another,det,0,0
132672,days,11,a,det,0,9
132699,stitches,26,a,quantmod,1,24
133811,pieces,27,a,det,0,25
133819,arrows,30,a,quantmod,1,28
133885,swineherd,17,a,det,0,16
133983,days,14,a,det,0,12
134000,marks,12,a,det,0,10
134041,seasons,10,a,quantmod,2,8
134043,people,17,a,det,0,14
134143,years,13,a,det,2,10
134183,minutes,18,a,det,0,16
134304,years,18,a,det,1,15
134391,women,16,a,det,0,15
135049,miniseries,14,a,det,0,13
135077,elements,18,an,det,0,12
135120,months,4,another,det,0,2
135225,Secrets,56,a,det,3,41
135295,days,24,a,det,0,22
135358,feet,17,a,det,1,14
135509,mortals,53,a,quantmod,1,51
135521,days,8,a,det,0,6
135657,days,10,a,det,0,8
135708,differences,19,a,quantmod,1,17
135780,drops,3,a,quantmod,1,1
135966,returns,35,a,det,4,11
136071,people,17,a,det,0,13
136087,sparrows,6,a,det,0,3
136141,rests,11,a,det,1,5
136169,loads,14,a,quantmod,1,10
136181,times,8,a,quantmod,1,6
136291,people,36,an,det,0,34
136379,paces,35,a,quantmod,1,33
136420,singles,4,a,det,1,0
136421,months,43,a,det,0,41
136460,cases,9,a,det,1,5
136563,501(c)(3,10,a,det,0,3
136658,weeks,45,a,det,0,43
136891,Runs,46,a,det,0,44
136989,stars,19,a,det,0,16
137037,strokes,48,a,det,0,46
137172,minutes,11,a,det,0,9
137308,days,4,a,det,0,2
137308,children,5,a,det,1,2
137442,hares,25,a,quantmod,1,23
137457,hares,9,a,quantmod,1,7
137458,steps,63,a,quantmod,1,61
137460,hares,12,a,quantmod,1,10
137583,quarto,30,a,det,0,28
137747,weeks,7,a,det,0,5
137760,years,60,a,quantmod,1,58
137761,aunts,9,a,det,0,7
137882,lots,6,a,det,0,5
138277,days,23,a,det,0,21
138331,days,10,a,det,0,8
138645,bucks,17,a,quantmod,1,15
138653,weeks,14,a,det,0,12
138670,corners,21,a,det,0,19
138893,bucks,2,a,quantmod,1,0
139089,triumphs,15,a,det,2,3
139155,summons,9,a,det,2,1
139205,legs,9,a,det,0,4
139387,flowers,28,a,det,0,25
139402,poomsae,7,a,det,0,6
139502,shirts,16,a,quantmod,2,13
139548,miles,18,a,quantmod,1,16
139759,days,8,a,det,0,6
140266,manners,7,a,det,1,3
140368,shirts,31,a,det,1,29
140385,children,97,a,det,0,93
140407,persons,17,a,det,0,14
140562,children,5,a,det,0,2
140610,minutes,6,a,quantmod,2,4
140615,hours,17,a,det,0,15
140700,means,31,a,det,0,30
140755,lights,16,a,quantmod,1,14
140797,hours,23,a,det,0,21
140856,days,73,a,det,0,71
141024,thanks,34,a,det,0,32
141394,hours,25,a,det,0,23
141756,pieces,36,a,det,0,34
141981,pounds,16,a,quantmod,1,11
142241,years,29,a,det,0,27
142856,copies,44,a,det,0,42
143037,pardons,76,a,quantmod,1,74
143079,nights,10,a,quantmod,1,8
143563,officers,3,a,det,0,0
143631,means,40,an,det,0,38
143767,parties,9,a,quantmod,1,7
143887,sixties,11,a,det,0,10
144257,feet,8,a,det,0,3
144287,weapons,17,a,det,0,13
144309,trees,26,a,det,0,22
144425,salaams,23,a,det,0,20
144799,editors,18,a,det,2,1
144886,days,5,a,det,0,3
144993,sons,7,a,det,0,0
145222,weeks,7,a,det,0,5
145255,diseases,21,a,quantmod,1,19
145312,days,3,a,det,0,1
145518,people,9,a,det,0,7
145565,people,13,an,det,0,10
145737,steps,4,a,det,0,2
145775,things,18,a,det,0,16
145960,sticks,15,a,quantmod,1,13
145987,sticks,17,a,quantmod,1,15
146023,days,3,a,det,1,1
146089,miniseries,16,a,det,0,15
146136,minutes,7,a,det,0,5
146534,actors,11,a,det,0,8
146535,forays,6,a,quantmod,1,4
146684,circumstances,30,a,det,0,28
146723,weeks,16,a,det,0,14
146886,doors,28,a,det,0,25
146934,days,45,a,det,1,38
147081,rupees,15,a,quantmod,1,13
147257,craftsmen,6,a,det,0,5
147277,sets,11,a,det,2,5
147446,marathons,1,a,det,0,0
147668,splits,14,a,det,6,7
147758,values,17,a,det,0,12
147956,moments,3,a,quantmod,1,1
148046,rupees,14,a,det,0,11
148289,years,15,a,quantmod,1,13
148355,years,4,a,det,0,1
148378,days,16,a,det,0,14
148447,states,7,an,det,0,4
148868,excuses,9,a,quantmod,1,7
148896,months,4,a,quantmod,2,2
148925,years,14,a,det,0,12
149068,hearts,4,a,quantmod,1,2
149273,cases,35,a,det,0,30
149419,algebra,35,a,det,0,30
149538,things,5,a,det,0,2
149604,pieces,42,a,quantmod,1,40
149825,weeks,9,a,det,0,7
149915,lives,5,a,quantmod,1,3
149962,bitches,7,a,pobj,2,5
150227,pardons,36,a,quantmod,1,34
150269,lives,5,a,quantmod,1,3
150270,bulls,5,a,quantmod,1,2
150462,places,8,a,det,0,6
150473,details,4,a,quantmod,1,2
150543,days,30,a,det,0,28
150554,things,16,a,quantmod,1,13
150583,specimen,42,a,det,0,41
150657,phonetics,6,a,det,2,3
150722,families,28,a,det,0,24
150911,days,7,a,quantmod,1,5
151084,subspecies,25,a,det,0,23
151215,hearts,20,a,quantmod,1,18
151235,species,9,a,det,0,7
151235,subspecies,25,a,det,0,24
151244,hugs,8,a,det,0,5
151368,medications,13,a,det,0,11
151494,things,6,a,quantmod,1,4
151525,passes,25,a,det,0,21
151613,years,18,a,det,0,16
151636,increases,45,an,det,0,42
151652,clothes,5,a,det,0,4
151662,passes,38,a,nsubj,0,37
151665,hearts,6,a,quantmod,1,4
151826,lines,13,a,det,0,11
152029,rupees,50,another,det,0,47
152048,years,59,a,quantmod,1,57
152207,attempts,3,a,det,0,1
152341,pyre,6,a,det,0,4
152380,Indians,9,a,det,0,6
152908,moments,12,a,quantmod,1,10
153009,things,12,a,quantmod,1,10
153017,voices,32,a,quantmod,1,29
153175,pieces,5,a,det,0,3
153319,arguments,5,a,quantmod,1,2
153513,kinds,26,a,quantmod,1,24
154398,moments,12,a,det,0,10
154674,years,29,another,det,0,27
154733,stripes,5,a,quantmod,1,3
155005,results,14,a,det,0,12
155100,situations,3,a,det,0,1
155101,schemes,4,a,quantmod,1,2
155377,years,33,a,quantmod,1,31
155442,positions,8,another,det,0,5
155748,executions,9,a,quantmod,1,7
155767,rupees,13,a,det,0,10
155845,rupees,18,a,det,0,15
155853,children,4,a,det,0,3
155864,methods,8,a,det,0,3
155868,children,1,a,det,0,0
155887,months,15,another,det,0,13
155933,salaams,7,a,det,0,4
155960,states,2,a,det,0,0
156403,Kings,3,a,det,0,0
156515,expenses,15,an,det,0,12
156623,birds,10,a,det,0,7
156690,hours,4,a,det,0,2
156771,days,2,a,det,0,0
156938,horses,12,a,det,0,9
156938,sepoys,28,a,det,0,25
156939,miles,18,a,det,0,15
157113,salaams,6,a,det,0,3
157126,salaams,18,a,det,0,15
157239,deals,5,a,det,0,3
157280,troponins,4,a,det,0,1
157330,classes,12,a,det,0,9
157480,men,8,a,quantmod,1,6
157732,gallons,5,a,quantmod,1,3
157851,minutes,3,a,quantmod,1,1
157913,points,4,a,det,0,2
158346,people,13,a,quantmod,1,11
158474,questions,12,a,det,0,9
158526,moments,10,a,det,0,8
158622,people,10,a,det,1,6
158905,pieces,7,a,quantmod,1,5
159152,credits,15,a,det,0,11
159240,years,33,a,det,0,31
159471,vents,13,a,det,2,8
159569,minutes,3,a,det,0,1
159666,minutes,3,a,det,0,1
159748,reasons,5,a,quantmod,1,3
159768,forms,14,a,det,2,7
159864,days,10,a,det,0,8
160387,thanks,3,a,det,0,1
160428,days,2,a,det,0,0
160757,days,40,a,det,0,38
160912,weeks,11,a,det,0,9
161120,days,7,a,quantmod,1,5
161298,questions,5,a,quantmod,1,2
161325,days,2,a,det,0,0
161477,stars,7,a,det,0,4
162005,voices,26,a,quantmod,1,24
162034,decisions,12,a,quantmod,1,10
162064,people,3,a,quantmod,1,0
162403,snakes,8,a,det,0,3
162483,minutes,7,a,det,0,3
162497,minutes,25,a,quantmod,1,23
162616,holes,6,a,det,0,4
163237,moments,8,a,quantmod,1,6
163404,species,13,a,det,0,11
163439,stories,13,a,det,0,11
163523,fishes,12,a,quantmod,1,9
163652,months,10,a,det,0,8
163804,Investments,9,a,det,0,2
163885,scales,17,a,quantmod,1,15
164040,Tales,6,a,det,0,3
164126,hours,26,a,det,0,24
164236,hours,14,a,quantmod,1,12
164257,minutes,3,a,det,0,1
164558,minutes,34,a,det,0,32
164726,rights,6,a,det,0,5
164791,handfuls,20,a,det,0,18
164916,countries,2,another,det,0,0
164941,pieces,7,a,det,0,5
165161,factors,19,a,det,2,11
165372,choices,13,a,det,0,10
165613,pieces,32,a,det,0,29
165769,months,2,a,det,0,0
165795,languages,3,a,det,0,1
165858,times,6,a,quantmod,1,4
166109,times,7,a,quantmod,1,5
166894,boats,12,a,quantmod,1,10
167001,days,12,a,det,0,10
167108,wives,6,an,det,0,4
167186,people,3,an,det,0,0
167236,projects,24,a,quantmod,1,19
167236,skills,32,a,det,0,30
167289,gusts,11,an,det,3,3
167306,pounds,13,a,quantmod,1,10
167382,days,11,a,det,0,9
167399,people,25,an,det,0,22
167671,pounds,21,a,quantmod,1,18
167768,patients,9,a,quantmod,1,6
167892,nights,25,a,quantmod,1,23
167913,hours,31,a,quantmod,1,29
167960,steps,12,a,quantmod,1,9
168009,days,9,a,quantmod,1,6
168312,faults,9,a,det,0,6
168544,fountains,23,a,quantmod,1,21
168545,pounds,19,a,quantmod,1,16
168683,moments,3,a,det,0,1
168757,ways,7,a,quantmod,1,4
168783,lanterns,17,a,quantmod,2,14
168791,rockets,21,a,quantmod,1,19
169035,months,13,a,det,0,11
169141,months,4,another,det,0,2
169156,people,16,a,det,0,13
169271,slippers,23,a,det,0,20
169407,heads,7,a,quantmod,1,5
169433,shoots,15,a,det,0,13
169575,people,8,a,quantmod,1,5
169659,pounds,5,a,quantmod,1,2
169688,drops,25,a,quantmod,1,23
169688,pieces,39,a,det,0,37
169708,workers,9,a,quantmod,1,5
169732,times,27,a,quantmod,1,25
169860,ships,5,a,det,0,3
169881,documents,3,a,det,0,0
169899,advertisements,7,a,quantmod,1,5
169902,immigrants,22,an,det,0,17
169909,years,8,a,quantmod,1,6
170053,times,8,a,quantmod,1,6
170361,minutes,3,a,det,0,1
170562,children,20,a,det,0,17
170946,yards,20,a,quantmod,1,18
171001,days,3,a,det,0,1
171380,hymns,3,a,quantmod,1,1
171455,species,31,an,det,0,29
171483,species,15,a,det,0,12
171488,species,9,a,det,0,7
171526,species,10,an,det,0,8
171539,subspecies,5,a,det,0,4
171764,terms,14,a,compound,0,12
171795,terms,8,a,compound,0,6
171862,minutes,10,a,det,0,8
172030,kinds,6,a,quantmod,1,3
172057,bells,9,a,quantmod,2,6
172094,lands,5,an,det,0,3
172234,wounds,14,an,det,1,0
172352,people,6,a,det,0,3
172363,Sigmunds,14,a,det,0,11
172515,pounds,34,a,quantmod,2,31
172639,bucks,2,a,quantmod,1,0
172933,uses,9,an,det,0,7
172963,levels,24,an,det,0,18
172970,means,9,another,det,0,8
173053,ducks,29,a,quantmod,1,27
173094,terms,3,a,compound,0,1
173222,people,14,a,quantmod,1,12
173250,grains,7,a,quantmod,1,5
173442,dollars,8,a,quantmod,1,6
173491,pounds,13,a,quantmod,1,11
173517,people,9,a,det,0,7
173662,months,5,an,det,0,2
173672,days,4,a,det,0,2
173735,days,20,a,det,0,18
173819,chairs,13,a,quantmod,1,11
173921,fees,31,a,det,0,27
173953,manners,6,a,det,0,3
173988,words,27,a,det,0,25
173989,hints,17,a,quantmod,1,15
174037,goals,18,a,det,0,16
174339,yards,11,a,det,0,8
174583,links,15,a,quantmod,1,13
174615,fees,5,a,det,0,1
174803,practices,16,a,det,1,12
175111,times,19,a,quantmod,1,17
175113,creatures,22,a,det,0,17
175160,minutes,20,a,quantmod,1,18
175164,lb,33,a,quantmod,0,31
175270,copies,13,a,det,0,11
175365,princesses,13,a,quantmod,1,11
175673,folders,2,a,quantmod,1,0
175857,swineherd,21,an,det,0,17
175879,minutes,10,a,quantmod,1,8
175888,kisses,6,a,quantmod,1,4
175893,goals,10,a,det,0,6
175946,kisses,3,a,compound,1,1
176155,things,4,a,det,0,2
176204,roses,22,a,quantmod,1,20
176221,leaves,6,a,quantmod,1,3
176387,stars,20,a,det,0,17
176562,bars,14,a,det,0,11
176563,arms,10,another,det,0,8
176569,covers,6,a,quantmod,1,4
176764,sheets,7,a,det,0,5
176904,nights,10,a,quantmod,1,8
177022,ogre,20,an,det,0,19
177028,strokes,5,a,det,0,3
177050,times,17,a,quantmod,1,15
177223,fireflies,6,a,quantmod,1,3
177264,words,13,a,det,0,11
177271,moments,17,a,det,0,15
177301,years,15,a,quantmod,2,13
177496,runs,19,a,det,4,10
177509,places,14,a,det,2,11
177572,copies,7,a,quantmod,1,5
177781,days,11,a,det,0,9
177865,arts,6,a,det,0,3
178129,minutes,11,a,det,0,9
178187,berries,9,a,det,0,6
178400,years,4,a,quantmod,1,2
178421,ways,5,a,quantmod,1,2
178666,years,2,a,quantmod,1,0
178689,minutes,3,a,det,0,1
178806,alias,5,a,det,1,0
178814,ends,6,an,det,0,4
178814,justifies,7,an,det,1,4
178895,miniseries,17,a,det,0,13
179035,wonders,10,a,det,2,1
179249,countries,8,a,quantmod,1,5
179291,states,2,another,det,0,0
179480,Women,7,an,det,0,5
179717,children,5,a,det,0,4
179755,moments,6,a,quantmod,1,4
179999,days,3,a,det,1,1
180259,mouths,4,a,quantmod,1,2
180272,magazines,27,a,det,0,25
180454,hours,20,a,det,0,18
180716,clients,13,a,quantmod,1,10
180990,stars,16,a,quantmod,2,14
180995,copies,6,a,quantmod,1,4
181009,copies,6,a,quantmod,1,4
181333,Rainha,10,a,compound,0,9
181495,children,30,a,det,0,29
181526,weeks,29,a,det,0,27
181528,notes,21,a,det,0,18
181587,begs,3,a,det,0,1
181590,children,17,a,det,0,16
181591,apologises,6,a,det,0,0
181604,months,38,a,det,0,36
181713,minutes,12,a,quantmod,1,10
181866,subscribers,6,a,det,1,2
181941,moves,7,a,det,1,0
181942,commands,30,a,det,0,27
182028,frames,18,a,det,0,15
182208,words,23,a,det,0,19
182378,characters,9,a,quantmod,1,4
182418,days,11,a,quantmod,1,8
182570,words,23,a,det,0,19
183594,credits,15,a,det,0,11
183736,trains,5,a,quantmod,1,3
183850,Lands,7,a,det,0,4
184110,moments,3,a,det,0,1
184343,moments,2,a,det,0,0
184371,days,18,a,det,0,16
184389,words,36,a,det,0,34
184405,ways,5,a,det,0,2
184460,minutes,6,a,quantmod,2,3
184557,tablets,3,a,quantmod,1,0
184711,years,16,another,quantmod,1,14
184734,bacteria,16,an,det,0,14
184734,media,21,a,det,0,20
184786,questions,20,a,quantmod,1,13
185093,miles,55,a,quantmod,1,53
185105,species,8,an,det,0,6
185373,characteristics,20,a,det,0,18
185427,days,17,a,det,0,15
185485,microseconds,25,a,det,2,6
185528,months,20,a,det,0,17
185532,pants,4,a,det,0,2
185708,days,2,a,det,0,0
185712,arts,7,a,quantmod,1,5
185974,times,6,a,quantmod,1,4
186083,People,3,a,det,0,2
186132,men,12,a,quantmod,1,10
186193,People,2,a,det,0,1
186505,minutes,7,a,quantmod,1,5
186595,paces,7,a,quantmod,1,5
186789,animals,7,a,quantmod,1,4
186938,lines,8,a,det,0,5
187091,failures,20,a,quantmod,1,18
187181,months,21,a,det,0,19
187246,allowances,41,a,det,1,38
187314,months,5,a,det,2,0
187401,days,2,a,det,0,0
188014,times,9,a,quantmod,1,7
188239,years,7,another,det,0,5
188460,Works,13,a,det,0,10
188638,years,6,a,det,0,3
188736,universities,19,a,det,0,17
188744,years,25,a,quantmod,1,23
188992,lumen,9,a,det,0,7
189241,sheets,15,a,det,0,10
189353,years,13,a,det,0,11
189531,overpowers,11,a,det,2,3
189534,ensues,7,a,det,0,5
189676,gallows,6,a,det,0,5
189917,dollars,15,a,quantmod,1,13
189924,rebels,7,a,det,2,3
190145,articles,15,a,quantmod,1,12
190318,needs,12,a,det,0,9
190521,supermarkets,7,another,det,0,3
190578,weeks,2,a,det,0,0
191354,politics,9,a,det,0,8
191354,politics,15,a,det,0,14
191450,minutes,2,a,det,0,0
191531,minutes,9,a,det,0,7
191571,Englanders,7,a,det,0,4
191600,districts,21,a,quantmod,1,18
191685,jackdaw,3,a,det,0,2
191704,cuts,6,a,det,0,2
191719,years,35,a,det,0,33
191930,moments,3,a,quantmod,1,1
192006,ways,5,a,det,0,2
192174,populations,19,a,det,0,13
192224,moments,3,a,det,0,1
192404,kilometres,19,a,det,0,17
192523,dab,2,a,det,0,0
192711,hut,24,a,det,0,21
192764,days,8,a,quantmod,1,6
192798,photographs,7,a,det,0,1
192896,drafts,5,an,nmod,1,2
192903,collaborates,5,an,nmod,1,2
192921,years,11,a,quantmod,2,9
193023,sticks,5,a,quantmod,1,3
193346,QUADRILLE,2,a,det,0,0
193588,miles,8,a,quantmod,1,6
193627,toys,9,a,quantmod,1,7
193692,dollars,19,a,quantmod,2,16
193704,dollars,5,a,quantmod,2,2
193797,dollars,52,a,quantmod,2,49
193924,functions,4,a,det,0,2
193957,minutes,17,a,quantmod,2,15
193964,miniseries,23,a,det,0,21
194430,PRANK,6,an,det,0,3
194463,projects,12,a,det,0,8
