sentence_idx,verb,noun,nv_dep,numeral
859715,says,pounds,nsubj,ten
859715,is,pounds,nsubj,ten
861767,was,benhabyles,nsubj,27
861813,is,specimen,nsubj,one
861981,is,gonsalves,nsubj,10
862173,'s,people,nsubj,one
863250,is,things,nsubj,10
863683,was,women,nsubj,two
864112,was,rhoads,nsubj,6
864524,is,children,nsubj,two
866785,is,tracks,nsubj,5
868485,has,hours,nsubj,four
868485,'s,hours,nsubj,four
869012,was,hours,nsubj,2018
869078,was,hours,nsubj,24
870207,was,issarts,nsubj,3
871104,is,francks,nsubj,7
871690,sees,strokes,nsubj,three
871690,overhears,strokes,nsubj,three
872411,is,minutes,nsubj,five
872411,is,minutes,nsubj,five
873616,was,tindemans,nsubj,16
873772,is,years,nsubj,five
873968,sends,delegates,nsubj,41
874676,was,sisters,nsubj,five
874795,was,miloš,nsubj,12
878965,wears,lovers,nsubj,two
879028,is,words,nsubj,three
879568,'s,schools,nsubj,few
880972,was,đại,nsubj,22
881218,is,poots,nsubj,3
884542,was,indians,nsubj,two
884735,is,rabbits,nsubj,dozen
886792,was,indians,nsubj,two
887607,is,rhimes,nsubj,13
888581,hands,men,nsubj,two
888712,seems,years,nsubj,thirty
890507,is,bosses,nsubj,2
891556,was,races,nsubj,two
892402,is,inches,nsubj,three
892458,is,modules,nsubj,4.1
893775,'s,guys,nsubj,two
893775,claims,guys,nsubj,two
895774,countermeasures,vessels,nsubj,three
896796,sees,wakes,nsubj,one
897371,'s,servants,nsubj,all
897371,is,servants,nsubj,all
901498,is,amounts,nsubj,two
901565,is,minds,nsubj,two
902048,puts,arguments,nsubj,1
902048,is,arguments,nsubj,1
902105,introduces,men,nsubj,two
906876,was,posts,nsubj,two
909781,consists,suites,nsubj,five
910156,is,races,nsubj,three
910482,was,smuts,nsubj,24
910913,is,thousands,nsubj,three
910913,represents,thousands,nsubj,three
911578,was,delegates,nsubj,151
914575,is,seconds,nsubj,thirty
915237,is,stragglers,nsubj,few
918337,is,missions,nsubj,three
919180,was,minutes,nsubj,ten
919660,is,sisters,nsubj,three
919682,is,surfaces,nsubj,two
919745,'s,legs,nsubj,six
919745,is,legs,nsubj,six
920672,was,divisions,nsubj,two
922101,is,movies,nsubj,few
922376,is,men,nsubj,four
922376,says,men,nsubj,four
922437,is,tildes,nsubj,two
923237,has,rooms,nsubj,five
924322,was,serpents,nsubj,two
924784,is,segments,nsubj,five
924947,was,children,nsubj,two
925763,matches,men,nsubj,three
927785,is,seconds,nsubj,thirty
928247,was,huberts,nsubj,22
928365,is,aphasias,nsubj,2
928651,escapes,rescuers,nsubj,three
928708,finds,padawans,nsubj,two
929594,was,trees,nsubj,two
930756,was,trees,nsubj,two
931295,was,wreaths,nsubj,three
931312,was,mouths,nsubj,three
931342,dies,mouths,nsubj,three
934141,was,folks,nsubj,dozen
934238,was,months,nsubj,six
936237,was,boys,nsubj,three
936399,was,beings,nsubj,one
939350,brings,guzzlers,nsubj,two
944167,was,women,nsubj,three
945352,is,arms,nsubj,4
946770,'s,governments,nsubj,two
946932,was,voters,nsubj,five
947321,'s,managers,nsubj,few
947977,is,halves,nsubj,three
948574,was,kilograms,nsubj,few
948733,turns,things,nsubj,three
948733,is,things,nsubj,three
949064,is,pounds,nsubj,hundred
949097,was,siblings,nsubj,two
949306,is,pounds,nsubj,billion
949306,'s,pounds,nsubj,billion
949609,was,winans,nsubj,30
950006,has,residents,nsubj,few
950006,is,residents,nsubj,few
950128,has,spires,nsubj,two
951376,was,families,nsubj,five
957282,was,words,nsubj,few
958254,says,canoes,nsubj,one
958869,is,pounds,nsubj,hundred
958894,was,inches,nsubj,two
959309,is,things,nsubj,one
959420,was,thirds,nsubj,two
959420,is,thirds,nsubj,two
960030,was,hours,nsubj,two
960030,was,hours,nsubj,two
962303,was,socks,nsubj,four
968342,is,m3u,nsubj,3
968819,earns,cats,nsubj,few
969240,'s,horses,nsubj,two
971002,was,seats,nsubj,six
971495,is,times,nsubj,5
972520,is,times,nsubj,49
972520,is,times,nsubj,2
972520,is,times,nsubj,2
972520,is,times,nsubj,49
972520,is,times,nsubj,2
973716,is,birds,nsubj,♫
973716,is,bluebirds,nsubj,♫
974232,was,figures,nsubj,two
974232,was,figures,nsubj,two
974264,is,dollars,nsubj,fifty
974597,was,dollars,nsubj,fifty
974907,comes,pots,nsubj,two
975281,is,works,nsubj,nine
975654,is,loves,nsubj,six
976348,is,sides,nsubj,five
977685,says,proverbs,nsubj,29
978539,was,jaundžeikars,nsubj,14
978900,was,soldiers,nsubj,763
979094,was,havermans,nsubj,25
981212,was,ķīlis,nsubj,14
982391,starts,men,nsubj,two
983240,was,husák,nsubj,10
984541,is,species,nsubj,619
985992,is,cents,nsubj,six
986003,is,cents,nsubj,fifty
986087,was,eyes,nsubj,four
986109,was,attacks,nsubj,11
987142,was,nosegays,nsubj,three
987738,is,employees,nsubj,million
990487,was,sons,nsubj,two
990487,twins,sons,nsubj,two
991656,allows,cells,nsubj,two
992940,accomplishes,biographers,nsubj,few
992940,simulates,biographers,nsubj,few
993969,am,studs,nsubj,two
995132,houses,violinists,nsubj,"3,000"
998310,was,willaerts,nsubj,21
998491,was,receptions,nsubj,37
998607,becomes,misfits,nsubj,1961
998770,was,shoes,nsubj,two
998809,is,rivals,nsubj,2
998931,was,shoes,nsubj,two
999224,was,roads,nsubj,two
1000452,was,summers,nsubj,10
1001964,supplies,tonnes,nsubj,400
1001964,is,tonnes,nsubj,400
1006107,was,gossips,nsubj,three
1006610,'s,pies,nsubj,twenty
1007953,is,hectares,nsubj,90
1008007,is,m2,nsubj,"25,000"
1012483,is,wonders,nsubj,seven
1013967,is,years,nsubj,50
1013967,is,years,nsubj,50
1015842,was,girls,nsubj,two
1016901,is,jacks,nsubj,four
1017376,allows,people,nsubj,16
1017670,was,others,nsubj,1772–1804)and
1018611,is,hours,nsubj,three
1019245,is,minutes,nsubj,two
1019548,was,girls,nsubj,seven
1020285,was,metres,nsubj,100
1021573,'s,years,nsubj,billion
1021573,looks,years,nsubj,billion
1021573,looks,years,nsubj,billion
1022140,was,boys,nsubj,two
1024103,projects,states,nsubj,18
1029431,was,couples,nsubj,two
1030693,was,finals,nsubj,2011
1030821,is,seats,nsubj,59
1031170,was,dollars,nsubj,fifteen
1031175,was,dollars,nsubj,fifteen
1031193,was,workers,nsubj,two
1031193,was,workers,nsubj,two
1032770,is,towers,nsubj,four
1033263,was,children,nsubj,eight
1035024,is,songs,nsubj,10
1035111,is,songs,nsubj,10
1035405,was,paans,nsubj,31
1036836,was,lots,nsubj,two
1037550,is,weeks,nsubj,two
1038906,was,losses,nsubj,three
1042432,is,grapes,nsubj,three
1044491,was,boys,nsubj,four
1044498,has,kids,nsubj,fourteen
1048329,was,contenders,nsubj,three
1049143,loses,caps,nsubj,two
1049807,was,boys,nsubj,four
1050971,was,mestres,nsubj,i
1051389,is,friends,nsubj,three
1052117,does,heritages,nsubj,two
1052926,was,championships,nsubj,2011
1053457,is,injuries,nsubj,two
1055213,is,episodes,nsubj,ten
1055277,is,things,nsubj,two
1056005,is,visits,nsubj,four
1057196,is,steps,nsubj,three
1057483,was,bernières,nsubj,1635
1059021,is,songs,nsubj,three
1059278,is,comrades,nsubj,three
1060253,'s,people,nsubj,twenty
1061827,was,people,nsubj,"1,285"
1063137,is,peeters,nsubj,6
1063405,follows,standards,nsubj,three
1063866,is,stowers,nsubj,11
1064284,is,is--,nsubj,23
1064509,is,times,nsubj,23
1064743,is,hearts,nsubj,four
1066194,was,gösta,nsubj,30
1066495,was,justices,nsubj,2
1067628,is,soldiers,nsubj,two
1068324,was,gospels,nsubj,four
1068373,'s,doors,nsubj,two
1068373,has,doors,nsubj,two
1069458,is,encounters,nsubj,three
1070930,was,professionals,nsubj,thirty
1071030,'s,years,nsubj,four
1071030,does,years,nsubj,four
1071319,'s,courses,nsubj,two
1071634,seems,years,nsubj,five
1071676,was,co,nsubj,two
1072199,is,friends,nsubj,two
1072570,was,championships,nsubj,1934
1072581,was,championships,nsubj,1933
1072698,is,captains,nsubj,two
1073001,was,invalids,nsubj,two
1073348,was,championships,nsubj,1935
1073806,represents,communities,nsubj,one
1074144,was,ships,nsubj,three
1074389,is,months,nsubj,twelve
1075185,was,destroyers,nsubj,two
1075484,was,sahib,nsubj,14
1075645,was,hands,nsubj,two
1075787,is,weeks,nsubj,eight
1076922,is,fyodors,nsubj,two
1077971,is,years,nsubj,two
1078079,is,hours,nsubj,forty
1078094,is,days,nsubj,five
1078497,'s,numbers,nsubj,three
1078880,is,sheets,nsubj,three
1078880,is,sheets,nsubj,three
1078880,is,sheets,nsubj,three
1078880,is,sheets,nsubj,three
1079810,is,studies,nsubj,one
1081596,is,trials,nsubj,three
1081841,excuses,boys,nsubj,three
1082073,is,days,nsubj,nine
1082258,is,winds,nsubj,seven
1082280,is,trials,nsubj,three
1082319,is,lads,nsubj,two
1082378,is,studies,nsubj,one
1082483,is,studies,nsubj,two
1082483,is,studies,nsubj,two
1082849,comes,data,nsubj,four
1082859,was,instincts,nsubj,one
1082892,gets,bankers,nsubj,3
1083668,was,inmates,nsubj,400
1083698,was,hiskins,nsubj,12
1083936,is,pieters,nsubj,14
1085025,'s,years,nsubj,four
1085025,does,years,nsubj,four
1085251,was,apostles,nsubj,12
1085343,was,cars,nsubj,two
1085934,was,culprits,nsubj,two
1086564,was,doors,nsubj,four
1087171,was,soldiers,nsubj,dozen
1087654,was,pops,nsubj,28
1089172,is,miles,nsubj,four
1092372,holds,churches,nsubj,two
1092544,was,siddiqui,nsubj,19
1093497,'s,people,nsubj,one
1093860,'s,faces,nsubj,three
1093860,'s,voices,nsubj,three
1098148,was,words,nsubj,few
1099150,was,nadié,nsubj,1
1099975,is,people,nsubj,few
1100432,'s,jews,nsubj,million
1100432,'s,jews,nsubj,million
1101663,was,lads,nsubj,two
1104620,hides,countries,nsubj,every
1104940,is,eyes,nsubj,three
1105314,seems,pounds,nsubj,10
1105576,was,teams,nsubj,two
1108582,has,tons,nsubj,20
1108857,was,rifles,nsubj,"5,043"
1112277,is,subspecies,nsubj,one
1112533,'s,jacks,nsubj,dozen
1113038,is,riots,nsubj,84
1115799,is,meters,nsubj,1500
1115870,was,metres,nsubj,800
1116253,is,brasses,nsubj,one
1118425,was,metres,nsubj,3000
1118442,was,athletes,nsubj,three
1119369,is,metres,nsubj,"10,000"
1119414,was,women,nsubj,four
1119812,faces,oaks,nsubj,few
1120218,was,countries,nsubj,four
1120230,was,boys,nsubj,two
1120296,was,travellers,nsubj,two
1122407,was,tears,nsubj,few
1122475,was,weeks,nsubj,few
1122475,was,weeks,nsubj,few
1122478,was,players,nsubj,11
1123515,was,gomes,nsubj,30
1124931,'s,rascals,nsubj,two
1128106,was,tears,nsubj,few
1128128,was,topics,nsubj,couple
1129506,is,men,nsubj,few
1130752,was,jeffers,nsubj,10
1131809,is,noughts,nsubj,six
1132168,is,bicycles,nsubj,two
1133268,was,leagues,nsubj,two
1134282,is,students,nsubj,four
1134282,is,students,nsubj,eleven
1138344,was,bears,nsubj,1967
1139822,'s,cars,nsubj,two
1139822,is,cars,nsubj,two
1140794,is,atoms,nsubj,two
1141035,means,atoms,nsubj,two
1141035,looks,atoms,nsubj,two
1141201,was,teams,nsubj,eight
1142091,was,sisters,nsubj,three
1142513,was,adjectives,nsubj,two
1143678,is,fits,nsubj,few
1145256,was,things,nsubj,few
1145440,was,dollars,nsubj,hundred
1146544,was,dials,nsubj,seven
1147453,represents,figures,nsubj,two
1147453,has,figures,nsubj,two
1148715,was,rounds,nsubj,two
1148858,is,hits,nsubj,four
1149278,was,teams,nsubj,two
1149318,was,games,nsubj,2008
1152470,is,guesses,nsubj,one
1153491,goes,times,nsubj,13
1153500,is,times,nsubj,3
1153709,was,hours,nsubj,four
1153960,is,times,nsubj,7
1153960,is,times,nsubj,7
1153960,is,times,nsubj,7
1153969,is,times,nsubj,7
1153969,is,times,nsubj,7
1153973,is,times,nsubj,6
1153973,is,times,nsubj,6
1153973,is,times,nsubj,7
1154101,was,weeks,nsubj,few
1154304,is,guys,nsubj,6.7
1154304,is,guys,nsubj,6.7
1156011,means,typewriters,nsubj,two
1159551,believes,dollars,nsubj,million
1160852,is,meyers,nsubj,20
1161460,is,minutes,nsubj,12
1163038,was,wessels,nsubj,13
1163751,was,books,nsubj,few
1166342,features,vents,nsubj,50
1166920,was,times,nsubj,five
1166942,was,people,nsubj,6
1168262,'s,hours,nsubj,three
1170638,is,scientists,nsubj,500
1171057,says,meters,nsubj,hundred
1173337,includes,pages,nsubj,352
1175501,follows,kids,nsubj,four
1175746,is,industries,nsubj,343
1176462,was,sides,nsubj,two
1176548,was,teams,nsubj,two
1176550,was,finals,nsubj,2009
1176738,indicates,districts,nsubj,14
1180290,is,siaosi,nsubj,28
1182958,'s,threes,nsubj,eight
1183591,resides,structures,nsubj,three
1183591,resides,isoforms,nsubj,three
1183809,'s,threes,nsubj,ten
1190140,is,pilots,nsubj,five
1191613,features,lines,nsubj,2002
1192841,is,simoncini,nsubj,30
1193373,is,fiorese,nsubj,13
1194161,remains,programs,nsubj,two
1198408,was,tavares,nsubj,20
1198776,was,nabataeans,nsubj,169
1200779,proves,poems,nsubj,one
1203109,'s,pounds,nsubj,two
1203636,carries,yards,nsubj,116
1203985,is,years,nsubj,30
1204153,was,visitors,nsubj,few
1209197,'s,enjoyments,nsubj,two
1209282,is,people,nsubj,one
1209458,'s,memories,nsubj,thousand
1209458,'s,integers,nsubj,four
1209458,is,memories,nsubj,thousand
1209458,appears,memories,nsubj,thousand
1209462,is,tries,nsubj,one
1212533,is,singles,nsubj,1987–1992
1212566,was,engines,nsubj,75
1216585,is,children,nsubj,three
1216937,has,months,nsubj,few
1219190,loves,suzu,nsubj,eighteen
1219948,is,competencies,nsubj,two
1219948,is,competencies,nsubj,two
1221397,begins,routes,nsubj,three
1221757,joins,blocks,nsubj,two
1221757,turns,blocks,nsubj,two
1221848,comes,intersects,nsubj,23/341
1221848,comes,routes,nsubj,221
1221935,is,dimensions,nsubj,two
1221950,is,srs,nsubj,1/221
1222150,was,words,nsubj,few
1229236,was,alves,nsubj,10
1230096,was,hermans,nsubj,1
1232474,was,storms,nsubj,2013
1232751,suggests,forms,nsubj,two
1233108,explores,children,nsubj,two
1233327,is,yards,nsubj,30
1233588,was,persons,nsubj,two
1235309,has,awards,nsubj,7
1235375,is,mb,nsubj,512
1235900,is,hours,nsubj,five
1237996,is,stéphanie,nsubj,1
1239510,am,dollars,nsubj,five
1239510,is,dollars,nsubj,five
1242264,is,hours,nsubj,five
1243068,'s,times,nsubj,hundred
1244794,is,years,nsubj,115
1245298,was,economies,nsubj,two
1247027,is,measures,nsubj,240
1247299,says,years,nsubj,two
1247299,is,years,nsubj,two
1248789,was,domingues,nsubj,19
1249627,is,signs,nsubj,two
1252700,looks,trailers,nsubj,two
1253087,says,sisters,nsubj,three
1253229,says,sisters,nsubj,three
1253351,says,sisters,nsubj,three
1254636,was,tomaso,nsubj,8
1256184,was,matches,nsubj,two
1257427,is,francs,nsubj,"1,000"
1258904,is,valley,nsubj,seven
1258904,is,valley,nsubj,seven
1260958,points,swedes,nsubj,few
1262511,compounds,uranocenes,nsubj,two
1263630,is,siewers,nsubj,22
1265007,states,types,nsubj,three
1265072,asserts,aspects,nsubj,three
1266920,is,words,nsubj,three
1268820,is,seconds,nsubj,billion
1269003,is,bills,nsubj,million
1269486,was,figures,nsubj,three
1269798,is,pounds,nsubj,thousand
1270086,is,rascals,nsubj,two
1270248,has,years,nsubj,five
1270300,is,metres,nsubj,3×5
1270867,is,points,nsubj,three
1271538,features,mcs,nsubj,three
1271955,was,championships,nsubj,2009
1273185,is,citizens,nsubj,1937
1275126,was,members,nsubj,two
1277340,is,kings,nsubj,two
1277418,is,regions,nsubj,35
1277992,is,mules,nsubj,two
1278494,was,people,nsubj,"9,000"
1279741,is,vowels,nsubj,six
1280685,is,minutes,nsubj,five
1281637,'s,men,nsubj,two
1281986,boasts,musicians,nsubj,40
1284052,includes,pipelines,nsubj,two
1284361,was,amidships,nsubj,nine
1284999,was,abelha,nsubj,16
1288724,says,people,nsubj,"11,913"
1288876,is,colmenares,nsubj,15
1296918,was,alves,nsubj,20
1297982,was,ensembles,nsubj,two
1298155,says,claims,nsubj,7
1299951,is,lopes,nsubj,6
1302851,writes,organizations,nsubj,four
1304691,plans,hydroelectrlc,nsubj,70
1304731,is,lopes,nsubj,4
1305411,includes,s&amp;p,nsubj,500
1305421,is,s&amp;p,nsubj,500
1306908,contains,men,nsubj,three
1307421,was,people,nsubj,six
1307421,was,people,nsubj,six
1308464,is,feet,nsubj,six
1308635,is,durdynets,nsubj,27
1311823,is,dates,nsubj,28
1313525,was,gentlemen,nsubj,two
1313780,is,weeks,nsubj,six
1313810,is,borges,nsubj,12
1317220,seems,yards,nsubj,five
1318144,comes,percenters,nsubj,three
1319174,was,banks,nsubj,8
1319378,was,gentlemen,nsubj,three
1319883,is,pounds,nsubj,five
1320990,has,people,nsubj,"295,364"
1323035,adds,points,nsubj,four
1326261,is,people,nsubj,50
1327822,'s,countries,nsubj,two
1328221,was,prendes,nsubj,6
1329418,is,localities,nsubj,38
1330831,is,girls,nsubj,two
1331072,has,meters,nsubj,60
1331357,was,buttons,nsubj,two
1333579,is,years,nsubj,two
1336518,was,boys,nsubj,two
1337252,outlines,golfers,nsubj,five
1344657,was,brillantes,nsubj,14
1345278,was,matches,nsubj,nineteen
1345946,’s,individuals,nsubj,two
1346243,is,perales,nsubj,2
1346502,is,sites,nsubj,ten
1346502,is,sites,nsubj,ten
1347573,is,lessons,nsubj,13
1348757,was,men,nsubj,two
1349999,is,children,nsubj,four
1350652,was,biroš,nsubj,1
1351655,describes,hinayanists,nsubj,700
1351705,'s,coins,nsubj,two
1353080,depends,countries,nsubj,two
1354927,was,males,nsubj,20
1356474,says,sections,nsubj,three
1356474,says,gates,nsubj,few
1359443,caves,things,nsubj,three
1363054,is,riders,nsubj,20
1363054,points,riders,nsubj,20
1363783,was,weeks,nsubj,11
1365221,was,nations,nsubj,two
1366743,is,ways,nsubj,three
1366860,is,nights,nsubj,two
1369063,is,arató,nsubj,istván
1372423,looks,types,nsubj,two
1373516,was,boxers,nsubj,48
1374775,is,boxes,nsubj,7
1375660,is,hours,nsubj,48
1377409,was,visschers,nsubj,6
1379863,becomes,people,nsubj,one
1380007,was,edmonds,nsubj,1841
1380367,is,times,nsubj,1
1382034,is,stallions,nsubj,three
1384046,was,teams,nsubj,15
1385929,was,indoors,nsubj,three
1385929,singles,indoors,nsubj,three
1385992,begins,axes,nsubj,22.5
1386812,is,regiments,nsubj,six
1386933,becomes,people,nsubj,one
1388370,was,cars,nsubj,two
1388460,was,men,nsubj,three
1388575,is,segments,nsubj,two
1390475,is,indians,nsubj,ten
1390519,'s,niggers,nsubj,ten
1390519,was,niggers,nsubj,ten
1390683,was,offenders,nsubj,2019
1390812,was,girls,nsubj,sixteen
1395698,is,bridges,nsubj,21
1397373,is,copies,nsubj,million
1397373,is,copies,nsubj,million
1397385,hangs,figurines,nsubj,ten
1397625,is,niggers,nsubj,ten
1398917,was,miloš,nsubj,6
1404118,is,years,nsubj,hundred
1405111,was,davies,nsubj,22
1405158,was,girls,nsubj,two
1405583,was,minutes,nsubj,ten
1409747,is,terms,nsubj,two
1410117,finds,years,nsubj,60
1412671,was,gaines,nsubj,27
1415423,is,characters,nsubj,128
1416044,'s,legs,nsubj,four
1416044,is,legs,nsubj,four
1416690,is,thirds,nsubj,two
1416727,is,metres,nsubj,150
1416810,is,metres,nsubj,300
1416824,is,metres,nsubj,500
1416837,is,metres,nsubj,600
1417221,is,metres,nsubj,1000
1417790,is,men,nsubj,two
1418750,is,strings,nsubj,two
1420283,was,gonzález,nsubj,24
1420764,was,ivoš,nsubj,28
1422971,provides,fisheries,nsubj,million
1425455,was,pounds,nsubj,nine
1425468,was,pounds,nsubj,nine
1425902,is,travers,nsubj,6
1426538,was,berckmans,nsubj,3
1426632,was,canché,nsubj,7
1427251,is,tavares,nsubj,23
1429904,is,judges,nsubj,two
1429904,sits,judges,nsubj,two
1431006,is,elevations,nsubj,"2,620"
1432007,is,months,nsubj,three
1432007,was,months,nsubj,three
1432297,remains,sheets,nsubj,24
1432789,comments,chances,nsubj,two
1433170,gives,votes,nsubj,5
1435294,was,smothers,nsubj,2
1435972,is,doctrines,nsubj,two
1435996,'s,horses,nsubj,eighty
1436619,is,eales,nsubj,13
1438501,is,people,nsubj,dozen
1439917,was,houses,nsubj,17
1441117,is,rows,nsubj,two
1441117,poplars,rows,nsubj,two
1442362,is,monsters,nsubj,2
1446058,is,winds,nsubj,four
1446472,was,attacks,nsubj,2020
1447089,has,servers,nsubj,thousand
1447100,was,waiters,nsubj,1
1447144,goes,dollars,nsubj,million
1449944,was,games,nsubj,2020
1449986,suggests,councillors,nsubj,six
1451199,islands,structures,nsubj,million
1452114,is,years,nsubj,25
1452993,was,things,nsubj,one
1453681,has,petals,nsubj,fifteen
1453897,is,eagles,nsubj,28
1455681,was,episodes,nsubj,two
1462107,was,winds,nsubj,four
1463263,was,heiremans,nsubj,12
1464112,is,μpa·s,nsubj,18.5
1465153,is,lives,nsubj,nine
1465190,is,cannons,nsubj,six
1466114,was,spears,nsubj,12
1467856,shows,islands,nsubj,seven
1469487,was,sites,nsubj,two
1470457,was,telles,nsubj,24
1475859,is,men,nsubj,few
1476295,was,neves,nsubj,22
1478616,was,mendes,nsubj,2
1481250,'s,ones,nsubj,two
