sentence_idx,verb,noun,nv_dep,numeral
53184,was,leagues,appos,hundred
53214,was,leagues,pobj,few
53240,was,hours,pobj,four
53306,was,years,pobj,50
53355,was,years,pobj,40
53398,is,inhabitants,pobj,"248,199"
53398,has,inhabitants,pobj,"248,199"
53398,is,inhabitants,pobj,"248,199"
53401,wants,quarters,dobj,three
53492,has,communes,dobj,260
53511,is,generations,pobj,2
53593,'s,pounds,attr,sixteen
53777,has,inhabitants,pobj,"176,670"
53830,has,communes,dobj,169
53920,has,inhabitants,pobj,"109,841"
54000,gives,districts,pobj,640
54003,has,females,pobj,1005
54003,has,males,pobj,1000
54005,has,communes,dobj,149
54029,gives,shillings,dobj,ten
54091,has,divisions,dobj,7
54091,has,mandals,pobj,64
54093,is,districts,pobj,two
54093,is,corporations,dobj,two
54095,exists,towns,dobj,7
54150,was,hits,pobj,three
54448,was,years,pobj,40
54506,is,rivers,pobj,two
54594,'m,questions,dobj,few
54595,is,communes,pobj,4
54595,is,inhabitants,pobj,"30,173"
54792,has,rooms,dobj,5
54800,is,petroglyphics,pobj,89
54800,is,years,npadvmod,500
54823,is,miles,npadvmod,30
54825,is,days,pobj,seven
55062,is,computers,pobj,64
55062,is,architectures,pobj,64
55065,adheres,principles,pobj,five
55092,is,leaders,pobj,three
55269,comes,packages,pobj,"68,000"
55270,installs,packages,pobj,seven
55271,contains,converters,pobj,20
55271,provides,converters,pobj,20
55396,was,networks,pobj,three
55411,is,horses,pobj,seven
55492,is,devices,pobj,32
55492,is,systems,pobj,32
55492,is,cpus,pobj,32
55492,aims,devices,pobj,32
55492,aims,systems,pobj,32
55492,aims,cpus,pobj,32
56043,was,sisters,nsubj,two
56196,is,places,pobj,two
56283,has,inhabitants,dobj,"139,981"
56310,has,people,dobj,"536,189"
56332,was,years,pobj,four
56377,was,days,npadvmod,nine
56387,was,sons,pobj,three
56438,was,people,pobj,"54,840"
56450,is,vans,pobj,two
56450,is,minibuses,conj,two
56450,is,generations,pobj,two
56827,rises,miles,npadvmod,2
56893,was,battles,pobj,four
56894,is,battles,pobj,four
56927,means,people,nsubj,three
56951,was,groups,dobj,three
56953,is,people,pobj,400
56958,was,sentences,dobj,six
56958,was,months,pobj,six
56969,is,communes,pobj,10
56969,is,inhabitants,pobj,"26,699"
57122,is,hours,nsubj,forty
57165,is,people,pobj,four
57182,shows,speeches,dobj,81
57182,shows,years,pobj,four
57182,shows,1890s,pobj,two
57182,shows,years,conj,two
57387,was,girls,dobj,six
57556,'s,months,npadvmod,three
57558,has,floors,dobj,2
57558,has,shops,pobj,70
57615,regulates,children,pobj,5–6
57755,has,people,dobj,"6,231"
57777,includes,schools,dobj,"4,965"
57807,was,sons,dobj,three
57936,was,yards,nsubj,hundred
57978,extends,terms,pobj,four
57980,is,hours,appos,638
57980,is,olds,pobj,nine
57980,is,olds,pobj,thirteen
58006,has,years,dobj,two
58008,extends,students,dobj,11
58008,extends,years,pobj,3
58029,disadvantages,years,pobj,three
58171,depends,days,pobj,three
58188,is,notes,pobj,1000
58207,involves,stages,dobj,two
58290,continues,specialises,xcomp,three
58290,continues,years,pobj,three
58290,continues,years,pobj,thirteen
58413,was,relations,dobj,two
58413,was,states,pobj,two
58431,has,institutions,dobj,"2,774"
58431,has,institutions,conj,"1,721"
58540,features,candidates,dobj,two
58572,was,minutes,pobj,20
58572,was,points,pobj,100
58593,'m,minutes,conj,30
58596,was,weeks,npadvmod,few
58710,was,mules,nsubj,hundred
58712,was,dwarfs,nsubjpass,five
58745,is,degrees,dobj,two
58767,takes,years,dobj,2–4
58785,is,villages,pobj,two
58794,takes,years,dobj,10
58794,reaches,years,dobj,10
58794,reaches,candidates,nsubj,four
58827,was,awards,npadvmod,five
59005,'s,years,npadvmod,15
59226,was,weeks,pobj,six
59488,was,weeks,pobj,six
59589,was,years,npadvmod,thirty
59642,'s,years,npadvmod,three
59663,has,inhabitants,pobj,"83,701"
59705,has,communes,dobj,191
59744,'s,weeks,attr,two
59791,is,species,pobj,"30,000"
59810,is,books,pobj,500
59810,is,papers,conj,500
59864,says,hours,dobj,eight
59864,is,hours,dobj,eight
59864,is,hours,nsubj,eight
59966,was,games,pobj,1992
60081,has,calories,dobj,130
60081,has,calories,conj,170
60082,has,mg,conj,45
60412,is,ages,pobj,ten
60412,is,years,npadvmod,ten
60487,was,olympics,pobj,1976
60487,was,meters,pobj,200
60487,was,meters,pobj,100
60504,has,bests,dobj,10.07
60504,has,seconds,pobj,10.07
60504,has,seconds,conj,19.86
60556,doubles,metres,compound,100
60556,doubles,games,pobj,1970
60556,doubles,games,appos,1971
60556,doubles,games,conj,1974
60557,was,games,pobj,1978
60557,was,times,npadvmod,three
60557,makes,times,npadvmod,three
60577,is,communes,pobj,two
60587,was,meters,pobj,200
60599,is,communes,pobj,two
60622,was,seconds,attr,10.07
60686,was,heats,pobj,200
60686,was,heats,pobj,200
60750,was,finals,pobj,1986
60818,was,years,npadvmod,two
60818,was,years,npadvmod,eight
60818,was,years,npadvmod,eight
60914,is,km,npadvmod,17
60943,was,survivors,pobj,one
60977,is,dragons,pobj,two
61009,was,coils,pobj,hundred
61009,was,coils,pobj,hundred
61081,was,minutes,pobj,ten
61081,was,minutes,pobj,ten
61092,was,years,npadvmod,fourteen
61092,was,years,npadvmod,fourteen
61163,has,inhabitants,pobj,"50,909"
61239,has,communes,dobj,60
61307,has,inhabitants,pobj,"126,071"
61382,has,communes,dobj,258
61512,is,km,npadvmod,25
61542,was,children,pobj,twelve
61542,was,sons,pobj,eight
61550,is,km,npadvmod,34
61680,was,daughters,dobj,three
61751,'s,minutes,dobj,twenty
61796,is,years,pobj,40
62116,was,goals,pobj,18
62397,becomes,sides,pobj,two
62437,was,hearts,dobj,two
62448,was,people,nsubj,two
62516,denies,attempts,dobj,2011
62676,has,people,pobj,"292,465"
62757,'s,actors,nsubj,two
62789,was,years,pobj,15
62789,was,years,pobj,15
62820,regains,beings,nsubj,hundred
62820,regains,rivals,attr,hundred
62820,regains,enemies,conj,hundred
62820,regains,years,pobj,hundred
62886,has,windows,dobj,six
62923,'s,minutes,npadvmod,twenty
62950,was,disciplines,pobj,five
62965,was,griffins,pobj,six
62965,was,guards,pobj,eight
62965,was,uniforms,pobj,eight
62965,was,feet,npadvmod,eight
62985,is,laws,pobj,200
62985,is,years,pobj,200
62987,is,manuscripts,pobj,three
63104,is,sites,pobj,few
63198,holds,years,npadvmod,2500
63262,has,people,pobj,"7,231,068"
63269,is,people,pobj,"215,494"
63306,was,years,npadvmod,ten
63489,'s,people,dobj,two
63489,'s,people,attr,two
63685,was,raps,dobj,three
63759,is,ogres,dobj,three
63759,comes,ogres,dobj,three
63761,has,platforms,dobj,four
63833,is,letters,dobj,two
63844,consists,deputies,pobj,60
63855,is,snaps,pobj,four
63855,is,rows,nsubjpass,eight
63879,was,boys,dobj,seven
63879,was,boys,dobj,seven
63916,equals,people,dobj,thousand
63917,was,people,conj,727839
63998,was,daughters,dobj,seven
64008,is,women,nsubj,all
64148,was,leagues,attr,hundred
64166,has,frames,attr,"4,000"
64166,has,rows,dobj,"4,000"
64516,was,days,npadvmod,few
64825,is,kilometers,npadvmod,few
64826,covers,inhabitants,pobj,"17,659"
64848,was,yards,attr,hundred
64919,was,numbers,pobj,two
65106,says,men,dobj,"5,000"
65106,says,christians,pobj,1500
65126,says,days,npadvmod,few
65146,is,years,npadvmod,four
65154,was,houses,pobj,900
65172,championships,people,pobj,two
65172,championships,championships,conj,three
65172,championships,sports,pobj,four
65172,championships,braves,pobj,1957
65172,championships,celtics,conj,three
65348,was,wounds,pobj,few
65409,was,years,pobj,20
65500,works,tumblers,conj,200
65556,is,groups,pobj,12
65557,includes,teams,dobj,four
65579,is,groups,pobj,12
65580,includes,teams,dobj,four
65643,is,groups,pobj,12
65644,includes,teams,dobj,four
65690,makes,syllables,attr,two
65735,is,seasons,pobj,two
65755,deserves,nails,pobj,two
65755,deserves,horses,pobj,two
65774,was,daughters,dobj,two
65781,was,strokes,pobj,30
65785,is,thirds,nsubj,two
65859,contains,episodes,dobj,four
65933,was,sets,pobj,two
65955,prohibits,people,dobj,five
65955,prohibits,days,npadvmod,30
66021,rises,miles,dobj,0.5
66021,enters,miles,dobj,0.5
66052,is,data,pobj,2002
66052,is,data,pobj,2002
66089,is,minutes,pobj,30
66215,was,olympics,pobj,1980
66215,was,seconds,pobj,19.72
66352,was,olympics,dobj,1980
66410,is,desires,appos,one
66457,was,years,npadvmod,sixty
66521,was,months,pobj,two
66521,was,pages,dobj,30
66558,'s,children,attr,seven
66577,was,artists,pobj,meštrović
66577,was,artists,pobj,meštrović
66763,was,programs,pobj,37
66783,was,people,pobj,"20,000"
66892,was,blades,dobj,few
66956,has,shops,dobj,300
67037,was,minutes,pobj,few
67067,was,submarines,pobj,three
67084,exists,settlements,pobj,four
67513,was,feet,attr,6
67513,was,inches,npadvmod,2
67582,was,years,npadvmod,95
67688,explains,reasons,pobj,two
67766,is,minutes,npadvmod,three
67767,is,minutes,attr,seven
67767,is,seconds,npadvmod,twenty
67820,is,universities,pobj,twelve
67822,includes,colleges,dobj,28
67822,is,colleges,dobj,28
67991,was,people,attr,few
67991,was,people,attr,few
67991,was,children,attr,four
68009,lifts,drops,dobj,three
68009,draws,drops,dobj,three
68101,was,children,conj,two
68102,is,sons,attr,two
68102,was,children,dobj,two
68107,is,sons,dobj,two
68135,seems,ounces,dobj,four
68154,is,things,attr,two
68283,has,shops,dobj,255
68294,need,men,dobj,seven
68336,’s,men,dobj,seven
68336,slays,men,dobj,seven
68366,’s,giants,pobj,two
68457,was,sons,pobj,four
68458,was,years,npadvmod,three
68515,was,hours,pobj,nine
68550,was,inches,npadvmod,two
68551,was,arrows,pobj,hundred
68555,was,yards,conj,four
68580,was,feet,attr,forty
68600,was,inches,dobj,three
68600,was,feet,npadvmod,seven
68600,was,wheels,dobj,two
68620,has,people,dobj,"9,130"
68647,was,inches,npadvmod,three
68699,is,miles,pobj,7.2
68711,was,poles,dobj,twenty
68744,was,years,npadvmod,million
68776,has,entrances,dobj,five
68803,was,yards,pobj,two
68812,was,albums,dobj,two
68833,travels,miles,pobj,1.5
68978,is,yards,npadvmod,hundred
68979,was,glumguffs,attr,seventy
68979,was,feet,appos,six
69111,has,miles,npadvmod,25
69325,is,days,npadvmod,seven
69398,is,people,pobj,"108,725"
69398,is,inhabitants,pobj,"108,725"
69405,'s,people,nsubj,thousand
69426,is,miles,pobj,seven
69431,was,years,attr,two
69457,offers,trails,dobj,two
69465,was,years,npadvmod,sixteen
69465,was,years,npadvmod,sixteen
69485,has,communes,dobj,195
69545,was,earthquakes,nsubj,three
69545,was,earthquakes,nsubj,three
69576,'s,things,dobj,few
69593,was,goals,pobj,14
69623,was,others,pobj,two
69650,was,apples,pobj,three
69650,was,apples,dobj,three
69694,has,inhabitants,pobj,"129,622"
69730,has,communes,dobj,347
69735,was,inches,npadvmod,eighteen
69806,consists,civilians,pobj,21
69895,has,pounds,attr,hundred
69895,was,pounds,attr,hundred
69912,was,years,npadvmod,twenty
69912,was,years,npadvmod,twenty
69919,refers,points,appos,three
69960,was,engineers,pobj,five
69997,was,sons,dobj,three
70083,was,feet,npadvmod,six
70083,was,purses,pobj,thirty
70110,is,purses,pobj,forty
70149,was,purses,pobj,thirty
70150,is,purses,pobj,thirty
70155,cries,purses,pobj,thirty
70164,seems,purses,pobj,thirty
70345,is,minutes,attr,four
70345,is,seconds,conj,four
70423,was,orders,dobj,few
70423,was,preparations,pobj,few
70423,was,days,npadvmod,few
70608,owns,shares,dobj,million
70983,begins,teams,pobj,64
71017,is,inches,attr,45.3
71021,contains,teams,dobj,18
71021,contains,teams,conj,14
71023,contains,teams,dobj,4
71138,was,years,npadvmod,12
71176,was,years,npadvmod,72
71196,was,minutes,pobj,120
71198,was,draws,pobj,two
71285,is,inhabitants,attr,"25,000"
71286,follows,kilometers,npadvmod,hundred
71286,flows,kilometers,npadvmod,hundred
71450,is,shoulders,pobj,five
71450,is,feet,npadvmod,thirty
71450,is,shoulders,pobj,five
71450,is,feet,npadvmod,thirty
71450,carries,shoulders,pobj,five
71473,has,arms,dobj,hundred
71473,has,pounds,compound,hundred
71494,was,communes,dobj,25
71800,was,years,pobj,four
71888,was,days,pobj,eight
72002,is,miles,attr,500
72336,was,candidates,pobj,2010
72475,contains,artifacts,dobj,500
72557,was,heads,appos,three
72557,was,heads,appos,three
72713,was,questions,dobj,thousand
72719,is,children,dobj,4
72719,has,children,dobj,4
72727,was,questions,dobj,three
72822,was,years,npadvmod,forty
72822,is,years,npadvmod,forty
72895,was,laps,pobj,77
72983,was,sessions,pobj,four
73011,'s,years,pobj,two
73124,is,km,npadvmod,15
73184,is,miles,attr,27
73184,has,miles,attr,27
73187,was,seconds,pobj,1.2
73197,is,years,pobj,four
73197,is,years,conj,five
73242,has,schools,dobj,2
73495,was,fighters,pobj,77
73495,was,airplanes,pobj,eight
73548,was,hp,nmod,"1,200"
73548,was,hp,nmod,"1,200"
73550,was,hp,nmod,"1,200"
73550,was,hp,nmod,"1,200"
73650,was,feet,attr,3
73650,was,inches,conj,10
73691,was,years,npadvmod,50
73770,lives,ells,npadvmod,three
73770,is,ells,npadvmod,three
73770,is,ells,npadvmod,three
73782,is,films,pobj,two
73890,was,ells,npadvmod,three
73890,was,ells,npadvmod,three
73962,is,people,nsubj,few
74022,was,feet,npadvmod,two
74022,was,peasants,pobj,twenty
74247,am,years,pobj,hundred
74256,is,electrostars,attr,375
74257,changes,networkers,nsubjpass,465
74318,is,miles,npadvmod,5
74395,was,years,npadvmod,five
74409,is,trains,attr,two
74409,is,trains,conj,two
74447,was,members,nsubjpass,six
74469,was,years,npadvmod,6
74505,was,moments,pobj,few
74510,grows,moments,pobj,few
74673,was,camps,pobj,four
74766,has,drops,dobj,three
75024,was,copies,dobj,thousand
75028,organizes,chapters,pobj,few
75030,orients,chapters,pobj,few
75085,passes,cities,pobj,32
75137,meets,crosses,advcl,9
75163,serves,blocks,dobj,three
75166,enters,lanes,conj,two
75167,takes,heads,relcl,2
75192,follows,blocks,dobj,two
75197,was,years,npadvmod,fifteen
75212,is,millions,pobj,300
75222,bends,intersections,pobj,278
75239,takes,ends,dobj,84
75402,sees,members,nsubj,one
75419,'s,ways,attr,two
75478,was,years,npadvmod,seven
75488,was,years,npadvmod,nine
75532,is,ml,attr,650
75533,has,parts,dobj,two
75543,features,bladders,pobj,3
75543,features,inches,pobj,1000
75544,offers,materials,pobj,two
75708,has,°,dobj,90
75811,is,communes,pobj,18
75811,is,inhabitants,pobj,"12,160"
75869,uses,words,pobj,300
75872,provides,mechanisms,pobj,two
75901,'s,mines,nsubjpass,three
76034,was,antics,pobj,two
76034,was,marionettes,pobj,two
76143,was,braks,nsubj,23
76158,was,teeth,appos,two
76158,was,coals,conj,two
76276,includes,works,conj,two
76316,was,years,npadvmod,seven
76316,was,years,npadvmod,seven
76344,is,visits,pobj,100
76430,is,feet,attr,"4,380"
76431,is,feet,attr,"1,055"
76451,is,kilometres,npadvmod,240
76451,is,kilometres,dobj,24
76453,is,meters,pobj,1627
76623,was,years,npadvmod,2000
76623,was,years,npadvmod,1700
76660,appears,atlas,pobj,1827
76696,gives,pieces,dobj,five
76711,was,barrels,dobj,thousand
76711,was,bags,nsubj,thousand
76711,was,pieces,dobj,thousand
76881,is,men,pobj,three
76913,includes,properties,pobj,10
76966,am,pieces,attr,five
76971,gives,minutes,pobj,thirty
77029,follows,years,pobj,six
77029,follows,regulators,pobj,six
77029,follows,gunmen,pobj,six
77029,was,regulators,pobj,six
77029,was,gunmen,pobj,six
77053,tells,years,npadvmod,70
77053,wants,years,npadvmod,70
77083,mentions,others,appos,few
77173,uses,guards,dobj,two
77345,was,years,pobj,three
77613,was,mullets,dobj,five
77613,was,portions,conj,four
77809,'m,boards,pobj,six
77895,was,celebrities,pobj,eight
77977,was,years,npadvmod,nine
77980,is,dollars,attr,million
78077,has,daughters,dobj,three
78077,has,twins,appos,1997
78281,was,miles,npadvmod,seven
78301,is,endpoints,pobj,two
78339,is,vertices,pobj,three
78339,is,edges,pobj,1
78423,has,triangles,appos,two
78424,is,degrees,pobj,90
78426,states,graphs,pobj,four
78426,states,vertices,pobj,four
78426,is,graphs,pobj,four
78426,is,vertices,pobj,four
78436,has,brothers,conj,three
78525,covers,kilometers,dobj,"1,486.31"
78525,covers,miles,appos,573.87
78529,is,triangles,pobj,one
78537,has,towns,dobj,four
78539,has,townships,dobj,four
78545,means,paths,pobj,two
78560,covers,kilometers,pobj,"4,071.86"
78560,covers,miles,appos,"1,572.15"
78569,has,municipalities,dobj,two
78594,is,letters,pobj,68
78622,belongs,cliques,appos,two
78622,belongs,endpoints,pobj,two
78636,is,vertices,nsubj,two
78636,is,cliques,pobj,two
78636,satisfies,vertices,nsubj,two
78636,satisfies,cliques,pobj,two
78637,is,cliques,attr,two
78638,has,vertices,dobj,four
78698,sends,doctors,dobj,three
78698,puts,doctors,dobj,three
78698,calls,doctors,dobj,three
78718,has,graphs,pobj,nine
78719,is,graphs,pobj,nine
78719,induces,graphs,pobj,nine
78743,was,years,pobj,thousand
78789,was,years,npadvmod,twenty
78866,coincides,graphs,pobj,three
78904,has,elements,pobj,two
78904,has,elements,pobj,two
78909,was,years,npadvmod,8
78921,was,years,npadvmod,six
78923,needs,vertices,dobj,two
78923,needs,graphs,dobj,seven
78923,has,graphs,dobj,seven
78948,was,years,npadvmod,six
78971,was,days,pobj,three
78996,guarantees,graphs,pobj,two
78996,dynamics,graphs,pobj,two
79222,was,years,npadvmod,fifty
79251,has,views,dobj,billion
79251,has,subscribers,conj,million
79314,was,years,nsubj,20
79551,was,years,dobj,hundred
79551,was,leagues,conj,thousand
79551,was,boots,dobj,seven
79551,was,leagues,pobj,seven
79551,was,boots,dobj,seven
79551,was,leagues,dobj,seven
79704,is,areas,pobj,2011
79724,was,years,attr,fifty
79724,was,years,npadvmod,hundred
79724,is,years,attr,fifty
79724,is,years,npadvmod,hundred
79724,was,years,npadvmod,hundred
79778,was,years,attr,fifteen
79785,includes,areas,dobj,2011
79795,asks,questions,dobj,36
79795,asks,factors,dobj,9
79828,is,years,npadvmod,ten
79856,was,moments,pobj,few
79866,limits,holders,appos,2
79866,limits,offices,pobj,2
79907,was,years,pobj,hundred
80005,was,years,npadvmod,two
80015,switches,minutes,npadvmod,three
80021,is,times,npadvmod,5000
80047,includes,gravediggers,nsubj,two
80053,'m,teams,pobj,two
80059,'s,nights,attr,four
80106,was,years,npadvmod,four
80131,was,pictures,dobj,15
80135,was,electrodes,dobj,61
80135,was,sites,pobj,61
80362,is,steps,npadvmod,few
80387,was,children,conj,two
80484,maintains,km,dobj,139
80498,is,rows,pobj,two
80553,was,times,compound,hundred
80572,'m,years,npadvmod,three
80606,is,pitchers,pobj,two
80686,was,days,attr,two
80886,takes,years,dobj,dozen
80925,was,administrations,pobj,four
80959,was,stints,dobj,three
80990,was,tracks,pobj,two
81140,is,musicians,pobj,23
81164,was,books,pobj,five
81252,is,minutes,attr,forty
81455,was,years,appos,"500,000"
81463,was,years,npadvmod,"15,000"
81528,is,keys,pobj,three
81579,was,sisters,nsubj,two
81636,contains,rivers,pobj,four
81664,is,movements,pobj,four
81809,talks,dollars,dobj,million
81959,looks,engines,nsubj,2
81974,is,stamps,pobj,1991
82206,reports,critics,pobj,43
82208,has,reviews,pobj,14
82383,calls,flutes,pobj,2
82383,calls,clarinets,appos,2
82383,calls,bassoons,conj,2
82383,calls,horns,conj,3
82383,calls,cellos,pobj,4
82383,calls,basses,conj,3
82535,is,cities,pobj,six
82763,was,years,npadvmod,four
82865,was,hours,attr,four
83185,refers,cities,pobj,two
83492,crosses,junctions,pobj,1
83502,works,contracts,pobj,four
83541,was,years,npadvmod,four
83557,is,motorways,pobj,few
83557,is,lanes,pobj,two
83687,consists,°,pobj,90
83762,'m,containers,dobj,three
83828,was,years,pobj,five
84054,was,books,attr,two
84054,was,plays,appos,two
84054,'s,books,attr,two
84054,'s,plays,appos,two
84073,is,men,conj,four
84074,is,minutes,attr,one
