dep,idx,noun,verb
attr,1131403,pounds,is
attr,1131425,pounds,is
attr,1131834,minutes,'s
attr,1132618,eggs,'s
attr,1133325,mugs,'s
attr,1133708,daughters,was
attr,1133825,classes,was
attr,1133951,sides,'s
attr,1134760,minutes,'s
attr,1135015,years,'s
attr,1135440,people,'s
attr,1135441,people,'s
attr,1135980,pounds,'s
attr,1136849,questions,'s
attr,1137130,consignments,'s
attr,1137579,houses,is
attr,1137676,houses,'s
attr,1137787,points,'s
attr,1138347,miles,'s
attr,1138360,miles,is
attr,1138384,miles,'s
attr,1138492,miles,is
attr,1138573,kilograms,is
attr,1138655,squares,'s
attr,1138801,squares,Is
attr,1138848,squares,'s
attr,1139310,ones,'s
attr,1139482,works,'s
attr,1139911,bags,'s
attr,1140233,crews,was
attr,1140243,stations,was
attr,1140390,shops,was
attr,1140789,loads,was
attr,1141416,shops,was
attr,1141631,tiles,'s
attr,1141644,inches,'s
attr,1142395,weeks,'s
attr,1142519,people,'s
attr,1142694,weeks,'s
attr,1142828,weeks,'s
attr,1142886,years,'s
attr,1142895,years,was
attr,1144251,digits,was
attr,1144253,weeks,is
attr,1144254,weeks,'s
attr,1144852,sets,was
attr,1145386,pounds,'s
attr,1145699,pounds,'s
attr,1145904,weeks,was
attr,1146017,people,was
attr,1146493,times,was
attr,1148903,minutes,'s
attr,1149531,statements,was
attr,1149706,winders,'s
attr,1150423,pounds,was
attr,1150556,pounds,was
attr,1150589,inches,'s
attr,1150591,inches,'s
attr,1151782,hours,'s
attr,1151784,hours,'s
attr,1152012,husbands,'s
attr,1152754,people,was
attr,1153102,people,'s
attr,1153254,twelfths,'s
attr,1153348,people,was
attr,1153364,people,'s
attr,1153379,pizzas,'s
attr,1153522,twelfths,'s
attr,1153533,twelfths,'s
attr,1153678,tenths,'s
attr,1153923,sets,'s
attr,1154152,minutes,'s
attr,1154170,parts,'s
attr,1154183,moments,'s
attr,1155190,problems,Is
attr,1155789,fingers,becomes
attr,1155824,people,'s
attr,1156151,questions,'s
attr,1156824,sandwiches,'s
attr,1157767,quid,'s
attr,1158400,bags,'s
attr,1158583,lights,'s
attr,1158924,weeks,'s
attr,1159050,meters,is
attr,1159101,cups,'s
attr,1159692,streets,is
attr,1159710,rooms,'s
attr,1160596,companies,'s
attr,1160995,dumplings,'s
attr,1161481,minutes,'s
attr,1162442,tapes,'s
attr,1162446,hours,'s
attr,1163806,weeks,is
attr,1163880,tapes,'s
attr,1165028,kinds,'s
attr,1165870,bedrooms,'s
attr,1166485,pounds,was
attr,1167034,pence,was
attr,1167428,books,Is
attr,1167430,books,Is
attr,1168954,acres,was
attr,1168955,acres,was
attr,1169070,acres,was
attr,1169283,teachers,was
attr,1169588,points,'s
attr,1170437,inches,'s
attr,1170475,years,'s
attr,1170481,years,'s
attr,1170496,years,'s
attr,1171041,pence,is
attr,1171046,pence,is
attr,1171047,pence,is
attr,1171052,pence,is
attr,1171055,litres,is
attr,1171056,litres,is
attr,1171057,litres,is
attr,1171161,pounds,is
attr,1171162,pounds,is
attr,1172693,people,'s
attr,1175759,minutes,'s
attr,1176445,hectares,'s
attr,1177759,pounds,'s
attr,1177760,pence,was
attr,1177788,things,'s
attr,1178672,times,'s
attr,1179191,pounds,'s
attr,1179199,days,'s
attr,1179724,months,is
attr,1181342,pounds,'s
attr,1184053,children,was
attr,1185228,letters,'s
attr,1186581,years,was
attr,1186588,people,'s
attr,1186943,pints,'s
attr,1186954,pints,'s
attr,1187614,letters,'s
attr,1187916,pence,'s
attr,1187985,pints,'s
attr,1189658,types,'s
attr,1189704,weeks,'s
attr,1189863,pounds,'s
attr,1190103,pounds,is
attr,1190502,things,'s
attr,1190673,pounds,'s
attr,1192105,months,was
attr,1193255,dots,'s
attr,1193549,words,is
attr,1194243,years,'s
attr,1194363,years,'s
attr,1194500,kilos,'s
attr,1194552,kilos,is
attr,1194572,frames,'s
attr,1194679,years,'s
attr,1194694,points,is
attr,1194895,boxes,is
attr,1194926,minutes,'s
attr,1194987,hours,'m
attr,1195071,aspects,'s
attr,1195200,pounds,'s
attr,1195313,people,'s
attr,1196630,pounds,'s
attr,1196911,years,'s
attr,1197777,pounds,'s
attr,1198973,people,'s
attr,1199059,mistakes,'s
attr,1199342,feet,'m
attr,1199529,things,'s
attr,1199534,ways,'s
attr,1199538,ways,'s
attr,1201241,parts,'s
attr,1201398,people,is
attr,1201953,centuries,was
attr,1202409,schools,was
attr,1202540,pounds,is
attr,1202592,pounds,is
attr,1202593,days,'s
attr,1202601,pounds,is
attr,1202781,pounds,'s
attr,1203296,people,'s
attr,1203369,pence,was
attr,1203611,schemes,is
attr,1204606,Sundays,'s
attr,1206166,answers,'s
attr,1206441,officers,'s
attr,1206491,feet,'s
attr,1207075,years,was
attr,1207168,feeders,'s
attr,1207200,colours,'s
attr,1207213,yarns,'s
attr,1207219,seasons,'s
attr,1208332,pounds,'s
attr,1208370,years,'s
attr,1208386,months,'s
attr,1208453,beds,'s
attr,1209050,days,'s
attr,1209198,nights,'s
attr,1209226,years,was
attr,1209369,acts,is
attr,1210487,vehicles,'s
attr,1210581,fatalities,is
attr,1210828,vehicles,'s
attr,1210887,vehicles,'s
attr,1210903,vehicles,is
attr,1212179,pints,was
attr,1214378,people,'s
attr,1214447,days,'s
attr,1214449,days,'s
attr,1215586,hairs,'s
attr,1216255,women,'s
attr,1216875,bottles,'s
attr,1217772,months,'s
attr,1218088,people,'s
attr,1218089,people,'s
attr,1218834,painters,was
attr,1219074,guys,'s
attr,1220278,topics,'s
attr,1221034,minutes,'s
attr,1222600,men,was
attr,1222671,points,'s
attr,1222672,points,'s
attr,1223122,pounds,is
attr,1223296,pounds,is
attr,1223397,pounds,'s
attr,1223400,pounds,is
attr,1223468,sections,'s
attr,1223472,sections,is
attr,1223586,pounds,is
attr,1223756,pounds,is
attr,1224995,dwellings,was
attr,1225788,pence,was
attr,1225823,sixteenths,'s
attr,1226099,pounds,was
attr,1226578,pounds,'s
attr,1226591,pounds,'s
attr,1227632,retirements,is
attr,1228158,dollars,is
attr,1229705,minutes,'s
attr,1230491,eights,is
attr,1230499,fourths,'s
attr,1230536,cars,'s
attr,1230605,minutes,'s
attr,1230611,hours,'s
attr,1230627,pounds,is
attr,1232268,hours,'s
attr,1232388,pounds,was
attr,1232400,pounds,was
attr,1235148,chops,was
attr,1235165,chickens,was
attr,1235471,fives,is
attr,1235485,eights,'s
attr,1236084,weeks,'s
attr,1236784,indians,was
attr,1237500,pairs,'s
attr,1237858,weeks,'s
attr,1240262,Spurs,'s
attr,1240411,yards,'s
attr,1240529,Spurs,'s
attr,1240571,points,'s
attr,1240771,men,'s
attr,1240784,minutes,'s
attr,1240823,points,was
attr,1240950,sheets,'s
attr,1241118,pages,'s
attr,1241151,minutes,is
attr,1241256,minutes,'s
attr,1241518,people,'s
attr,1241616,sides,was
attr,1241617,minutes,'s
attr,1241624,goals,was
attr,1241781,courses,'s
attr,1242979,things,was
attr,1244156,reasons,was
attr,1244320,shops,'s
attr,1245190,pounds,'s
attr,1245208,pounds,is
attr,1245244,portables,is
attr,1245246,pounds,is
attr,1245255,pounds,is
attr,1245289,pounds,is
attr,1245300,pounds,is
attr,1245312,pounds,'s
attr,1245366,pounds,is
attr,1245421,postcards,is
attr,1245424,pounds,'s
attr,1245455,pounds,is
attr,1245479,pounds,is
attr,1245521,pounds,is
attr,1245580,pounds,'s
attr,1245649,pounds,is
attr,1245660,pounds,is
attr,1245823,pounds,is
attr,1245914,miles,'s
attr,1246029,kilometres,is
attr,1246081,metres,'s
attr,1246493,minutes,'s
attr,1246496,minutes,'s
attr,1246537,minutes,'s
attr,1246761,tests,'s
attr,1246840,tests,is
attr,1247464,pounds,was
attr,1248288,bungalows,'s
attr,1249072,sixes,'s
attr,1250264,seconds,'s
attr,1250341,numbers,'s
attr,1250508,notes,'s
attr,1250509,notes,is
attr,1250540,notes,'s
attr,1250736,semitones,is
attr,1250903,beats,'s
attr,1250961,beats,is
attr,1251105,areas,is
attr,1251422,flats,was
attr,1251605,bullocks,was
attr,1251632,hands,was
attr,1251650,years,'s
attr,1251711,bungalows,was
attr,1251731,miles,'s
attr,1251848,prices,was
attr,1252780,minutes,'s
attr,1252877,members,'s
attr,1252917,minutes,was
attr,1252994,years,'s
attr,1253085,pounds,was
attr,1253418,weeks,is
attr,1253832,quarters,'s
attr,1254154,timers,'s
attr,1254194,people,is
attr,1254214,questions,'s
attr,1254496,issues,'s
attr,1254908,arrears,'s
attr,1255061,figures,is
attr,1255130,statements,'s
attr,1255279,quid,'s
attr,1255312,organizations,'s
attr,1255414,degrees,'s
attr,1255433,pounds,is
attr,1255544,pounds,is
attr,1256342,organizations,'s
attr,1256415,pence,is
attr,1256736,pounds,'s
attr,1256784,dollars,is
attr,1257414,animals,was
attr,1257502,wheels,was
attr,1257562,women,was
attr,1257822,men,was
attr,1257901,days,was
attr,1258728,pence,'s
attr,1258756,pence,'s
attr,1258919,pounds,'s
attr,1258921,dollars,'s
attr,1259210,minutes,'s
attr,1259448,nineties,was
attr,1260137,properties,'s
attr,1260163,properties,'s
attr,1260696,arteries,'s
attr,1261128,people,'s
attr,1261447,dollars,was
attr,1261854,pounds,'s
attr,1262046,people,was
attr,1262197,pounds,'s
attr,1262210,pence,'s
attr,1263109,hours,was
attr,1263113,minutes,was
attr,1263301,pounds,was
attr,1263633,seconds,'s
attr,1263690,pits,was
attr,1264369,options,was
attr,1265421,others,is
attr,1265622,years,was
attr,1265807,pounds,was
attr,1267343,courses,is
attr,1268006,lanes,'s
attr,1268039,minutes,'s
attr,1268260,minutes,'s
attr,1268407,quid,'s
attr,1269635,things,'s
attr,1269731,pounds,is
attr,1270026,ones,'s
attr,1270182,things,'s
attr,1270334,violins,'s
attr,1270335,practices,'s
attr,1271797,pounds,'s
attr,1274917,minutes,'s
attr,1275157,miles,was
attr,1276175,cars,'s
attr,1276325,months,Is
attr,1276832,pounds,'s
attr,1276847,quid,is
attr,1276934,hours,is
attr,1276936,hours,is
attr,1277033,times,'s
attr,1277079,forces,was
attr,1279925,seats,'s
attr,1280894,activities,is
attr,1281040,pounds,was
attr,1281310,houses,s
attr,1281452,schemes,'s
attr,1281548,ways,'s
attr,1282429,dogs,'s
attr,1282551,people,'m
attr,1282644,names,'s
attr,1283212,signatories,'s
attr,1284124,years,Is
attr,1284190,years,Is
attr,1284315,weeks,is
attr,1284640,factors,'s
attr,1284750,situations,is
attr,1285434,spoolers,'s
attr,1285483,winders,was
attr,1286983,cupfuls,'s
attr,1287021,days,'s
attr,1287219,months,'s
attr,1288867,columns,'s
attr,1289043,sorts,'s
attr,1289069,quarters,'s
attr,1289381,pads,'m
attr,1290371,people,is
attr,1290586,children,'s
attr,1290934,degrees,'s
attr,1291099,ploys,'s
attr,1291785,centimetres,was
attr,1291795,years,was
attr,1291835,questions,'s
attr,1292045,types,'s
attr,1292346,houses,was
attr,1293445,signatures,'s
attr,1293661,pounds,was
attr,1293673,miles,was
attr,1293699,pounds,was
attr,1293767,telephones,was
attr,1294450,words,'s
attr,1294528,sections,'s
attr,1295137,degrees,'s
attr,1295225,pounds,'s
attr,1295419,women,'s
attr,1296088,years,'s
attr,1297337,chauffeurs,is
attr,1298035,cars,'s
attr,1298118,minutes,'s
attr,1298544,kids,Is
attr,1298619,lasses,'s
attr,1301171,steps,was
attr,1303077,hours,'s
attr,1303178,days,'s
attr,1303183,brothers,'s
attr,1303641,pounds,was
attr,1304613,fives,'s
attr,1305495,things,'s
attr,1305767,pints,was
attr,1305769,houses,was
attr,1305806,pounds,'s
attr,1306314,lines,is
attr,1310712,things,'s
attr,1311524,days,'s
attr,1311754,things,is
attr,1312192,lots,was
attr,1312215,inches,was
attr,1312269,lengths,was
attr,1312339,drivers,was
attr,1312358,books,was
attr,1312398,minutes,'s
attr,1312451,routes,was
attr,1312499,hours,was
attr,1312546,lectures,is
attr,1312614,minutes,is
attr,1313099,years,was
attr,1313710,neroli,is
attr,1314039,boys,was
attr,1315717,pounds,is
attr,1315724,pounds,is
attr,1316907,files,'s
attr,1318423,bottles,was
attr,1318454,days,is
attr,1318455,months,'s
attr,1318958,metres,'s
attr,1318972,pounds,'s
attr,1319129,miles,is
attr,1319269,guys,'s
attr,1319494,quarters,is
attr,1319502,miles,'s
attr,1319564,years,'s
attr,1320327,feet,'s
attr,1321372,Americans,'s
attr,1321427,degrees,'s
attr,1322190,questions,is
attr,1322936,hours,was
attr,1323262,things,'s
attr,1323539,seconds,is
attr,1323571,people,was
attr,1324122,lads,'s
attr,1324240,weeks,'s
attr,1324771,metres,looks
attr,1326014,months,was
attr,1326638,months,'s
attr,1327405,finalists,'s
attr,1327655,hours,was
attr,1327735,people,'s
attr,1327854,people,was
attr,1328018,pages,'s
attr,1328223,days,was
attr,1328569,sheets,is
attr,1329112,entrances,'s
attr,1329673,lads,'s
attr,1329677,lads,was
attr,1331266,things,'s
attr,1331583,interviews,'s
attr,1331586,interviews,is
attr,1331589,forms,is
attr,1331654,hours,'s
attr,1331665,boxes,'s
attr,1331828,accounts,was
attr,1331915,interviews,is
attr,1331923,sheets,'s
attr,1332524,people,'s
attr,1333159,weeks,was
attr,1333806,feet,was
attr,1333819,hours,was
attr,1333889,years,was
attr,1334002,pence,was
attr,1334049,daughters,was
attr,1334063,pints,was
attr,1334333,years,was
attr,1334671,people,is
attr,1334717,aspects,'s
attr,1334836,pounds,'s
attr,1334847,pounds,'s
attr,1334921,months,'s
attr,1336691,months,'s
attr,1337793,grams,'s
attr,1337800,grams,'s
attr,1338635,feet,is
attr,1338653,feet,is
attr,1338676,degrees,'s
attr,1338687,zeros,'s
attr,1338763,miles,is
attr,1338778,miles,'s
attr,1338795,families,'s
attr,1338799,miles,'s
attr,1339507,people,was
attr,1339534,fires,was
attr,1340724,things,'s
attr,1341250,magazines,was
attr,1341440,things,erm
attr,1341499,people,'s
attr,1341502,people,'s
attr,1342237,slices,'s
attr,1343688,dogs,'s
attr,1344250,policemen,'s
attr,1344273,cars,was
attr,1344530,loads,'s
attr,1344588,rolls,was
attr,1344903,pounds,'s
attr,1344963,evenings,was
attr,1344965,pounds,was
attr,1345151,points,'s
attr,1346194,boxes,was
attr,1347239,minutes,'s
attr,1347529,days,'s
attr,1349294,pounds,was
attr,1350328,degrees,'s
attr,1350666,numbers,was
attr,1350809,pounds,was
attr,1350843,years,'s
attr,1350958,pounds,was
attr,1351125,machines,'s
attr,1351132,pounds,is
attr,1351167,lines,'s
attr,1351180,pounds,'s
attr,1351531,meanings,is
attr,1351797,amps,'s
attr,1351799,amps,'s
attr,1351803,kilowatts,'s
attr,1351965,ohms,'s
attr,1352019,amps,was
attr,1352041,ohms,was
attr,1352138,ohms,was
attr,1352149,thirds,is
attr,1352347,watts,is
attr,1352376,gallons,'s
attr,1352406,gallons,'s
attr,1352828,laws,'s
attr,1353763,decisions,is
attr,1354050,stages,'s
attr,1354177,weeks,'s
attr,1354361,people,was
attr,1354470,pounds,was
attr,1354484,pounds,was
attr,1354507,pounds,'s
attr,1354535,years,Is
attr,1354618,pounds,'s
attr,1354620,pounds,'s
attr,1354622,pounds,'s
attr,1354809,shares,'s
attr,1355062,people,'s
attr,1357936,minutes,'s
attr,1358938,houses,'s
attr,1359016,bedrooms,'s
attr,1360073,hours,is
attr,1360103,hours,'s
attr,1360720,feet,'s
attr,1361849,pounds,'s
attr,1362130,pounds,was
attr,1362132,pounds,is
attr,1362194,pounds,is
attr,1362205,pounds,is
attr,1362373,trees,'s
attr,1362515,years,'s
attr,1362516,years,'s
attr,1362974,pounds,is
attr,1363192,properties,is
attr,1363288,pounds,is
attr,1364076,fires,'s
attr,1364305,hours,'s
attr,1364819,people,is
attr,1364883,weeks,was
attr,1365104,elements,is
attr,1365465,verses,'s
attr,1365735,inches,is
attr,1365846,inches,is
attr,1365869,stars,was
attr,1365874,inches,was
attr,1366232,houses,was
attr,1366244,lads,was
attr,1366247,bedrooms,was
attr,1366271,brothers,was
attr,1366276,shillings,was
attr,1366316,curates,was
attr,1366856,days,is
attr,1367115,Hs,'s
attr,1368381,classes,'s
attr,1368422,discs,'s
attr,1369451,years,'s
attr,1370031,packages,is
attr,1370051,pounds,is
attr,1370117,nations,'s
attr,1370697,pages,is
attr,1370884,months,was
attr,1370966,ways,'s
attr,1371232,miles,'s
attr,1371436,companies,'s
attr,1371953,projects,'s
attr,1372570,houses,was
attr,1372771,classrooms,was
attr,1372864,bedrooms,'s
attr,1373547,years,was
attr,1373910,inches,'s
attr,1374036,pounds,is
attr,1374042,items,'s
attr,1374075,questions,'s
attr,1374169,months,was
attr,1375803,pounds,is
attr,1375916,jobs,is
attr,1376279,criteria,'s
attr,1377328,groups,was
attr,1377381,ways,'s
attr,1377846,boxes,was
attr,1378497,things,'s
attr,1378659,people,was
attr,1379589,pounds,'s
attr,1381148,grains,'s
attr,1381321,girls,was
attr,1381791,bridges,'s
attr,1382560,people,was
attr,1382839,pounds,'s
attr,1383207,people,was
attr,1383944,boys,'s
attr,1384136,beds,'s
attr,1384248,ones,'s
attr,1384610,pillows,'s
attr,1384828,trucks,was
attr,1385113,boys,'s
attr,1385544,people,is
attr,1388577,issues,'s
attr,1389188,people,is
attr,1389497,inceptions,Is
attr,1389499,people,'s
attr,1390074,pence,is
attr,1390698,weeks,was
attr,1392516,teams,is
attr,1392572,people,'s
attr,1392830,pounds,'s
attr,1393772,buses,is
attr,1394155,girls,'s
attr,1394375,copies,'s
attr,1395307,feet,'s
attr,1395363,ohms,is
attr,1395367,volts,'s
attr,1395800,marks,'s
attr,1396523,others,'s
attr,1396614,Rons,'s
attr,1396698,pieces,'s
attr,1396736,years,'s
attr,1396790,things,was
attr,1396968,bits,'s
attr,1396987,minutes,'s
attr,1397202,years,was
attr,1397712,groups,was
attr,1397734,years,'s
attr,1397783,babies,was
attr,1397904,pounds,is
attr,1398631,pipes,'s
attr,1398640,pipes,'s
attr,1399047,minutes,was
attr,1399366,pence,'s
attr,1399924,men,was
attr,1400548,quid,was
attr,1401309,weeks,'s
attr,1401342,pence,was
attr,1401677,dollars,was
attr,1402538,pounds,is
attr,1402673,items,is
attr,1403066,pounds,was
attr,1403649,quid,'s
attr,1403658,vouchers,was
attr,1403783,years,was
attr,1405789,houses,'s
attr,1405791,flats,'s
attr,1406570,pounds,'s
attr,1409010,pence,'s
attr,1409078,games,was
attr,1409339,eights,'m
attr,1409917,windows,'s
attr,1410455,people,'s
attr,1411845,blokes,was
attr,1413460,parts,was
attr,1413467,parts,was
attr,1413689,points,'s
attr,1413729,kilometres,is
attr,1415583,baskets,was
attr,1416228,pallets,was
attr,1416256,baskets,was
attr,1416534,pounds,was
attr,1416591,days,'s
attr,1417759,parts,'s
attr,1418414,pounds,was
attr,1418472,pounds,'s
attr,1419284,miles,is
attr,1420241,things,'s
attr,1420322,years,was
attr,1420342,years,'s
attr,1420425,people,'s
attr,1420896,pages,'s
attr,1421391,things,'s
attr,1421548,days,was
attr,1421587,ways,'s
attr,1422159,competencies,'s
attr,1422576,years,was
attr,1422593,feet,'s
attr,1422604,sets,'s
attr,1422621,bedrooms,is
attr,1422668,keepers,'s
attr,1422719,cousins,'s
attr,1422734,tons,was
attr,1422775,extinguishers,was
attr,1422779,rounds,was
attr,1422968,s,Is
attr,1422973,hectares,was
attr,1423259,hectares,is
attr,1423265,hectares,'s
attr,1424287,issues,is
attr,1424305,dollars,was
attr,1424549,sixes,'s
attr,1424619,pounds,was
attr,1424681,pence,was
attr,1425080,needs,is
attr,1425107,councils,is
attr,1425311,pounds,was
attr,1425854,days,'s
attr,1426598,pounds,'s
attr,1430067,things,'s
attr,1431248,people,'s
attr,1432492,families,'s
attr,1433578,days,was
attr,1434601,cases,'s
attr,1434725,customers,was
attr,1434737,minutes,was
attr,1435427,marks,'s
attr,1436239,drops,'s
attr,1436347,times,'s
attr,1436828,millimetres,'s
attr,1437601,accounts,was
attr,1438421,pallets,was
attr,1438484,containers,'s
attr,1438488,trailers,'s
attr,1438491,containers,'s
attr,1438492,containers,'s
attr,1438494,lorries,'s
attr,1438501,containers,'s
attr,1438557,containers,'s
attr,1438709,metres,'s
attr,1438768,people,'s
attr,1439339,miles,is
attr,1439518,pounds,is
attr,1439737,robberies,'s
attr,1439983,pence,'s
attr,1439985,pence,'s
attr,1441029,pounds,'s
attr,1441066,farmers,was
attr,1441163,feet,'s
attr,1441167,pieces,'s
attr,1441386,blackbirds,'s
attr,1441838,pigeons,'s
attr,1441872,biggies,'s
attr,1442391,years,was
attr,1442914,pounds,was
attr,1442985,pawls,'s
attr,1443002,pawls,was
attr,1443077,years,is
attr,1444212,boxes,'s
attr,1445739,pounds,was
attr,1446145,quarters,was
attr,1447355,doors,'s
attr,1449316,months,was
attr,1450050,parks,'s
attr,1450847,ones,was
attr,1450858,nations,'s
attr,1451264,seconds,'s
attr,1452043,weeks,'s
attr,1452083,points,'s
attr,1452708,shillings,was
attr,1453201,years,is
attr,1454628,people,'s
attr,1455307,words,'s
attr,1456785,houses,was
attr,1456790,people,was
attr,1457125,fiddlers,was
attr,1457201,inches,is
attr,1457243,sways,was
attr,1459120,ribs,was
attr,1459299,days,was
