idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
255,mahowald,The family spent an uninviting twenty hours in London.,an uninviting twenty hours,DT JJ CD NNS,an,uninviting,twenty,hours
256,mahowald,The family spent a haunting three days in London.,a haunting three days,DT JJ CD NNS,a,haunting,three,days
257,mahowald,The family spent a haunting three weeks in London.,a haunting three weeks,DT JJ CD NNS,a,haunting,three,weeks
258,mahowald,The family spent a haunting three months in London.,a haunting three months,DT JJ CD NNS,a,haunting,three,months
259,mahowald,The family spent a haunting three years in London.,a haunting three years,DT JJ CD NNS,a,haunting,three,years
260,mahowald,The family spent a haunting three hours in London.,a haunting three hours,DT JJ CD NNS,a,haunting,three,hours
261,mahowald,The family spent a haunting five days in London.,a haunting five days,DT JJ CD NNS,a,haunting,five,days
262,mahowald,The family spent a haunting five weeks in London.,a haunting five weeks,DT JJ CD NNS,a,haunting,five,weeks
263,mahowald,The family spent a haunting five months in London.,a haunting five months,DT JJ CD NNS,a,haunting,five,months
264,mahowald,The family spent a haunting five years in London.,a haunting five years,DT JJ CD NNS,a,haunting,five,years
265,mahowald,The family spent a haunting five hours in London.,a haunting five hours,DT JJ CD NNS,a,haunting,five,hours
266,mahowald,The family spent a haunting twenty days in London.,a haunting twenty days,DT JJ CD NNS,a,haunting,twenty,days
267,mahowald,The family spent a haunting twenty weeks in London.,a haunting twenty weeks,DT JJ CD NNS,a,haunting,twenty,weeks
268,mahowald,The family spent a haunting twenty months in London.,a haunting twenty months,DT JJ CD NNS,a,haunting,twenty,months
269,mahowald,The family spent a haunting twenty years in London.,a haunting twenty years,DT JJ CD NNS,a,haunting,twenty,years
270,mahowald,The family spent a haunting twenty hours in London.,a haunting twenty hours,DT JJ CD NNS,a,haunting,twenty,hours
271,mahowald,The family spent a hideous three days in London.,a hideous three days,DT JJ CD NNS,a,hideous,three,days
272,mahowald,The family spent a hideous three weeks in London.,a hideous three weeks,DT JJ CD NNS,a,hideous,three,weeks
273,mahowald,The family spent a hideous three months in London.,a hideous three months,DT JJ CD NNS,a,hideous,three,months
274,mahowald,The family spent a hideous three years in London.,a hideous three years,DT JJ CD NNS,a,hideous,three,years
275,mahowald,The family spent a hideous three hours in London.,a hideous three hours,DT JJ CD NNS,a,hideous,three,hours
276,mahowald,The family spent a hideous five days in London.,a hideous five days,DT JJ CD NNS,a,hideous,five,days
277,mahowald,The family spent a hideous five weeks in London.,a hideous five weeks,DT JJ CD NNS,a,hideous,five,weeks
278,mahowald,The family spent a hideous five months in London.,a hideous five months,DT JJ CD NNS,a,hideous,five,months
279,mahowald,The family spent a hideous five years in London.,a hideous five years,DT JJ CD NNS,a,hideous,five,years
280,mahowald,The family spent a hideous five hours in London.,a hideous five hours,DT JJ CD NNS,a,hideous,five,hours
281,mahowald,The family spent a hideous twenty days in London.,a hideous twenty days,DT JJ CD NNS,a,hideous,twenty,days
282,mahowald,The family spent a hideous twenty weeks in London.,a hideous twenty weeks,DT JJ CD NNS,a,hideous,twenty,weeks
283,mahowald,The family spent a hideous twenty months in London.,a hideous twenty months,DT JJ CD NNS,a,hideous,twenty,months
284,mahowald,The family spent a hideous twenty years in London.,a hideous twenty years,DT JJ CD NNS,a,hideous,twenty,years
285,mahowald,The family spent a hideous twenty hours in London.,a hideous twenty hours,DT JJ CD NNS,a,hideous,twenty,hours
286,mahowald,The family spent an ugly three days in London.,an ugly three days,DT JJ CD NNS,an,ugly,three,days
287,mahowald,The family spent an ugly three weeks in London.,an ugly three weeks,DT JJ CD NNS,an,ugly,three,weeks
288,mahowald,The family spent an ugly three months in London.,an ugly three months,DT JJ CD NNS,an,ugly,three,months
289,mahowald,The family spent an ugly three years in London.,an ugly three years,DT JJ CD NNS,an,ugly,three,years
290,mahowald,The family spent an ugly three hours in London.,an ugly three hours,DT JJ CD NNS,an,ugly,three,hours
291,mahowald,The family spent an ugly five days in London.,an ugly five days,DT JJ CD NNS,an,ugly,five,days
292,mahowald,The family spent an ugly five weeks in London.,an ugly five weeks,DT JJ CD NNS,an,ugly,five,weeks
293,mahowald,The family spent an ugly five months in London.,an ugly five months,DT JJ CD NNS,an,ugly,five,months
294,mahowald,The family spent an ugly five years in London.,an ugly five years,DT JJ CD NNS,an,ugly,five,years
295,mahowald,The family spent an ugly five hours in London.,an ugly five hours,DT JJ CD NNS,an,ugly,five,hours
296,mahowald,The family spent an ugly twenty days in London.,an ugly twenty days,DT JJ CD NNS,an,ugly,twenty,days
297,mahowald,The family spent an ugly twenty weeks in London.,an ugly twenty weeks,DT JJ CD NNS,an,ugly,twenty,weeks
298,mahowald,The family spent an ugly twenty months in London.,an ugly twenty months,DT JJ CD NNS,an,ugly,twenty,months
299,mahowald,The family spent an ugly twenty years in London.,an ugly twenty years,DT JJ CD NNS,an,ugly,twenty,years
300,mahowald,The family spent an ugly twenty hours in London.,an ugly twenty hours,DT JJ CD NNS,an,ugly,twenty,hours
301,mahowald,The family spent a mere three days in London.,a mere three days,DT JJ CD NNS,a,mere,three,days
302,mahowald,The family spent a mere three weeks in London.,a mere three weeks,DT JJ CD NNS,a,mere,three,weeks
303,mahowald,The family spent a mere three months in London.,a mere three months,DT JJ CD NNS,a,mere,three,months
304,mahowald,The family spent a mere three years in London.,a mere three years,DT JJ CD NNS,a,mere,three,years
305,mahowald,The family spent a mere three hours in London.,a mere three hours,DT JJ CD NNS,a,mere,three,hours
306,mahowald,The family spent a mere five days in London.,a mere five days,DT JJ CD NNS,a,mere,five,days
307,mahowald,The family spent a mere five weeks in London.,a mere five weeks,DT JJ CD NNS,a,mere,five,weeks
308,mahowald,The family spent a mere five months in London.,a mere five months,DT JJ CD NNS,a,mere,five,months
309,mahowald,The family spent a mere five years in London.,a mere five years,DT JJ CD NNS,a,mere,five,years
310,mahowald,The family spent a mere five hours in London.,a mere five hours,DT JJ CD NNS,a,mere,five,hours
311,mahowald,The family spent a mere twenty days in London.,a mere twenty days,DT JJ CD NNS,a,mere,twenty,days
312,mahowald,The family spent a mere twenty weeks in London.,a mere twenty weeks,DT JJ CD NNS,a,mere,twenty,weeks
313,mahowald,The family spent a mere twenty months in London.,a mere twenty months,DT JJ CD NNS,a,mere,twenty,months
314,mahowald,The family spent a mere twenty years in London.,a mere twenty years,DT JJ CD NNS,a,mere,twenty,years
315,mahowald,The family spent a mere twenty hours in London.,a mere twenty hours,DT JJ CD NNS,a,mere,twenty,hours
316,mahowald,The family spent a staggering three days in London.,a staggering three days,DT JJ CD NNS,a,staggering,three,days
317,mahowald,The family spent a staggering three weeks in London.,a staggering three weeks,DT JJ CD NNS,a,staggering,three,weeks
318,mahowald,The family spent a staggering three months in London.,a staggering three months,DT JJ CD NNS,a,staggering,three,months
319,mahowald,The family spent a staggering three years in London.,a staggering three years,DT JJ CD NNS,a,staggering,three,years
320,mahowald,The family spent a staggering three hours in London.,a staggering three hours,DT JJ CD NNS,a,staggering,three,hours
321,mahowald,The family spent a staggering five days in London.,a staggering five days,DT JJ CD NNS,a,staggering,five,days
322,mahowald,The family spent a staggering five weeks in London.,a staggering five weeks,DT JJ CD NNS,a,staggering,five,weeks
323,mahowald,The family spent a staggering five months in London.,a staggering five months,DT JJ CD NNS,a,staggering,five,months
324,mahowald,The family spent a staggering five years in London.,a staggering five years,DT JJ CD NNS,a,staggering,five,years
325,mahowald,The family spent a staggering five hours in London.,a staggering five hours,DT JJ CD NNS,a,staggering,five,hours
326,mahowald,The family spent a staggering twenty days in London.,a staggering twenty days,DT JJ CD NNS,a,staggering,twenty,days
327,mahowald,The family spent a staggering twenty weeks in London.,a staggering twenty weeks,DT JJ CD NNS,a,staggering,twenty,weeks
328,mahowald,The family spent a staggering twenty months in London.,a staggering twenty months,DT JJ CD NNS,a,staggering,twenty,months
329,mahowald,The family spent a staggering twenty years in London.,a staggering twenty years,DT JJ CD NNS,a,staggering,twenty,years
330,mahowald,The family spent a staggering twenty hours in London.,a staggering twenty hours,DT JJ CD NNS,a,staggering,twenty,hours
331,mahowald,The family spent a whopping three days in London.,a whopping three days,DT JJ CD NNS,a,whopping,three,days
332,mahowald,The family spent a whopping three weeks in London.,a whopping three weeks,DT JJ CD NNS,a,whopping,three,weeks
333,mahowald,The family spent a whopping three months in London.,a whopping three months,DT JJ CD NNS,a,whopping,three,months
334,mahowald,The family spent a whopping three years in London.,a whopping three years,DT JJ CD NNS,a,whopping,three,years
335,mahowald,The family spent a whopping three hours in London.,a whopping three hours,DT JJ CD NNS,a,whopping,three,hours
336,mahowald,The family spent a whopping five days in London.,a whopping five days,DT JJ CD NNS,a,whopping,five,days
337,mahowald,The family spent a whopping five weeks in London.,a whopping five weeks,DT JJ CD NNS,a,whopping,five,weeks
338,mahowald,The family spent a whopping five months in London.,a whopping five months,DT JJ CD NNS,a,whopping,five,months
339,mahowald,The family spent a whopping five years in London.,a whopping five years,DT JJ CD NNS,a,whopping,five,years
340,mahowald,The family spent a whopping five hours in London.,a whopping five hours,DT JJ CD NNS,a,whopping,five,hours
341,mahowald,The family spent a whopping twenty days in London.,a whopping twenty days,DT JJ CD NNS,a,whopping,twenty,days
342,mahowald,The family spent a whopping twenty weeks in London.,a whopping twenty weeks,DT JJ CD NNS,a,whopping,twenty,weeks
343,mahowald,The family spent a whopping twenty months in London.,a whopping twenty months,DT JJ CD NNS,a,whopping,twenty,months
344,mahowald,The family spent a whopping twenty years in London.,a whopping twenty years,DT JJ CD NNS,a,whopping,twenty,years
345,mahowald,The family spent a whopping twenty hours in London.,a whopping twenty hours,DT JJ CD NNS,a,whopping,twenty,hours
346,mahowald,The family spent a hefty three days in London.,a hefty three days,DT JJ CD NNS,a,hefty,three,days
347,mahowald,The family spent a hefty three weeks in London.,a hefty three weeks,DT JJ CD NNS,a,hefty,three,weeks
348,mahowald,The family spent a hefty three months in London.,a hefty three months,DT JJ CD NNS,a,hefty,three,months
349,mahowald,The family spent a hefty three years in London.,a hefty three years,DT JJ CD NNS,a,hefty,three,years
350,mahowald,The family spent a hefty three hours in London.,a hefty three hours,DT JJ CD NNS,a,hefty,three,hours
351,mahowald,The family spent a hefty five days in London.,a hefty five days,DT JJ CD NNS,a,hefty,five,days
352,mahowald,The family spent a hefty five weeks in London.,a hefty five weeks,DT JJ CD NNS,a,hefty,five,weeks
353,mahowald,The family spent a hefty five months in London.,a hefty five months,DT JJ CD NNS,a,hefty,five,months
354,mahowald,The family spent a hefty five years in London.,a hefty five years,DT JJ CD NNS,a,hefty,five,years
355,mahowald,The family spent a hefty five hours in London.,a hefty five hours,DT JJ CD NNS,a,hefty,five,hours
356,mahowald,The family spent a hefty twenty days in London.,a hefty twenty days,DT JJ CD NNS,a,hefty,twenty,days
357,mahowald,The family spent a hefty twenty weeks in London.,a hefty twenty weeks,DT JJ CD NNS,a,hefty,twenty,weeks
