idx,experiment,template,adjclass,numclass,nounclass,rating-sent
509,temporal,1,adj-ambig,num-num,noun-temporal,good
510,temporal,1,adj-ambig,num-num,noun-temporal,good
511,temporal,1,adj-ambig,num-num,noun-temporal,good
512,temporal,1,adj-ambig,num-num,noun-temporal,good
513,temporal,1,adj-ambig,num-num,noun-temporal,good
514,temporal,1,adj-ambig,num-num,noun-temporal,good
515,temporal,1,adj-ambig,num-num,noun-temporal,good
516,temporal,1,adj-ambig,num-num,noun-temporal,good
517,temporal,1,adj-ambig,num-num,noun-temporal,good
518,temporal,1,adj-ambig,num-num,noun-temporal,good
519,temporal,1,adj-ambig,num-num,noun-temporal,good
520,temporal,1,adj-ambig,num-num,noun-temporal,good
521,temporal,1,adj-ambig,num-num,noun-temporal,good
522,temporal,1,adj-ambig,num-num,noun-temporal,good
523,temporal,1,adj-ambig,num-num,noun-temporal,good
524,temporal,1,adj-ambig,num-num,noun-temporal,good
525,temporal,1,adj-ambig,num-num,noun-temporal,good
526,temporal,1,adj-ambig,num-num,noun-temporal,good
527,temporal,1,adj-ambig,num-num,noun-temporal,good
528,temporal,1,adj-ambig,num-num,noun-temporal,good
529,temporal,1,adj-ambig,num-num,noun-temporal,good
530,temporal,1,adj-ambig,num-num,noun-temporal,good
531,temporal,1,adj-ambig,num-num,noun-temporal,good
532,temporal,1,adj-ambig,num-num,noun-temporal,good
533,temporal,1,adj-ambig,num-num,noun-temporal,good
534,temporal,1,adj-ambig,num-num,noun-temporal,good
535,temporal,1,adj-ambig,num-num,noun-temporal,good
536,temporal,1,adj-ambig,num-num,noun-temporal,good
537,temporal,1,adj-ambig,num-num,noun-temporal,good
538,temporal,1,adj-ambig,num-num,noun-temporal,good
539,temporal,1,adj-ambig,num-num,noun-temporal,good
540,temporal,1,adj-ambig,num-num,noun-temporal,good
541,temporal,1,adj-ambig,num-num,noun-temporal,good
542,temporal,1,adj-ambig,num-num,noun-temporal,good
543,temporal,1,adj-ambig,num-num,noun-temporal,good
544,temporal,1,adj-ambig,num-num,noun-temporal,good
545,temporal,1,adj-ambig,num-num,noun-temporal,good
546,temporal,1,adj-ambig,num-num,noun-temporal,good
547,temporal,1,adj-ambig,num-num,noun-temporal,good
548,temporal,1,adj-ambig,num-num,noun-temporal,good
549,temporal,1,adj-ambig,num-num,noun-temporal,good
550,temporal,1,adj-ambig,num-num,noun-temporal,good
551,temporal,1,adj-ambig,num-num,noun-temporal,good
552,temporal,1,adj-ambig,num-num,noun-temporal,good
553,temporal,1,adj-ambig,num-num,noun-temporal,good
554,temporal,1,adj-ambig,num-num,noun-temporal,good
555,temporal,1,adj-ambig,num-num,noun-temporal,good
556,temporal,1,adj-ambig,num-num,noun-temporal,good
557,temporal,1,adj-ambig,num-num,noun-temporal,good
558,temporal,1,adj-ambig,num-num,noun-temporal,good
559,temporal,1,adj-ambig,num-num,noun-temporal,good
560,temporal,1,adj-ambig,num-num,noun-temporal,good
561,temporal,1,adj-ambig,num-num,noun-temporal,good
562,temporal,1,adj-ambig,num-num,noun-temporal,good
563,temporal,1,adj-ambig,num-num,noun-temporal,good
564,temporal,1,adj-ambig,num-num,noun-temporal,good
565,temporal,1,adj-ambig,num-num,noun-temporal,good
566,temporal,1,adj-ambig,num-num,noun-temporal,good
567,temporal,1,adj-ambig,num-num,noun-temporal,good
568,temporal,1,adj-ambig,num-num,noun-temporal,good
569,temporal,1,adj-ambig,num-num,noun-temporal,good
570,temporal,1,adj-ambig,num-num,noun-temporal,good
571,temporal,1,adj-ambig,num-num,noun-temporal,good
572,temporal,1,adj-ambig,num-num,noun-temporal,good
573,temporal,1,adj-ambig,num-num,noun-temporal,good
574,temporal,1,adj-ambig,num-num,noun-temporal,good
575,temporal,1,adj-ambig,num-num,noun-temporal,good
576,temporal,1,adj-ambig,num-num,noun-temporal,good
577,temporal,1,adj-ambig,num-num,noun-temporal,good
578,temporal,1,adj-ambig,num-num,noun-temporal,good
579,temporal,1,adj-ambig,num-num,noun-temporal,good
580,temporal,1,adj-ambig,num-num,noun-temporal,good
581,temporal,1,adj-ambig,num-num,noun-temporal,good
582,temporal,1,adj-ambig,num-num,noun-temporal,good
583,temporal,1,adj-ambig,num-num,noun-temporal,good
584,temporal,1,adj-ambig,num-num,noun-temporal,good
585,temporal,1,adj-ambig,num-num,noun-temporal,good
586,temporal,1,adj-ambig,num-num,noun-temporal,good
587,temporal,1,adj-ambig,num-num,noun-temporal,good
588,temporal,1,adj-ambig,num-num,noun-temporal,good
589,temporal,1,adj-ambig,num-num,noun-temporal,good
590,temporal,1,adj-ambig,num-num,noun-temporal,good
591,temporal,1,adj-ambig,num-num,noun-temporal,good
592,temporal,1,adj-ambig,num-num,noun-temporal,good
593,temporal,1,adj-ambig,num-num,noun-temporal,good
594,temporal,1,adj-ambig,num-num,noun-temporal,good
595,temporal,1,adj-ambig,num-num,noun-temporal,good
596,temporal,1,adj-ambig,num-num,noun-temporal,good
597,temporal,1,adj-ambig,num-num,noun-temporal,good
598,temporal,1,adj-ambig,num-num,noun-temporal,good
599,temporal,1,adj-ambig,num-num,noun-temporal,good
600,temporal,1,adj-ambig,num-num,noun-temporal,good
601,temporal,1,adj-pos,num-num,noun-temporal,good
602,temporal,1,adj-pos,num-num,noun-temporal,good
603,temporal,1,adj-pos,num-num,noun-temporal,good
604,temporal,1,adj-pos,num-num,noun-temporal,good
605,temporal,1,adj-pos,num-num,noun-temporal,good
606,temporal,1,adj-pos,num-num,noun-temporal,good
607,temporal,1,adj-pos,num-num,noun-temporal,good
608,temporal,1,adj-pos,num-num,noun-temporal,good
609,temporal,1,adj-pos,num-num,noun-temporal,good
610,temporal,1,adj-pos,num-num,noun-temporal,good
611,temporal,1,adj-pos,num-num,noun-temporal,good
612,temporal,1,adj-pos,num-num,noun-temporal,good
613,temporal,1,adj-pos,num-num,noun-temporal,good
614,temporal,1,adj-pos,num-num,noun-temporal,good
615,temporal,1,adj-pos,num-num,noun-temporal,good
616,temporal,1,adj-pos,num-num,noun-temporal,good
617,temporal,1,adj-pos,num-num,noun-temporal,good
618,temporal,1,adj-pos,num-num,noun-temporal,good
619,temporal,1,adj-pos,num-num,noun-temporal,good
620,temporal,1,adj-pos,num-num,noun-temporal,good
621,temporal,1,adj-pos,num-num,noun-temporal,good
622,temporal,1,adj-pos,num-num,noun-temporal,good
623,temporal,1,adj-pos,num-num,noun-temporal,good
624,temporal,1,adj-pos,num-num,noun-temporal,good
625,temporal,1,adj-pos,num-num,noun-temporal,good
626,temporal,1,adj-pos,num-num,noun-temporal,good
627,temporal,1,adj-pos,num-num,noun-temporal,good
628,temporal,1,adj-pos,num-num,noun-temporal,good
629,temporal,1,adj-pos,num-num,noun-temporal,good
630,temporal,1,adj-pos,num-num,noun-temporal,good
631,temporal,1,adj-pos,num-num,noun-temporal,good
632,temporal,1,adj-pos,num-num,noun-temporal,good
633,temporal,1,adj-pos,num-num,noun-temporal,good
634,temporal,1,adj-pos,num-num,noun-temporal,good
635,temporal,1,adj-pos,num-num,noun-temporal,good
636,temporal,1,adj-pos,num-num,noun-temporal,good
637,temporal,1,adj-pos,num-num,noun-temporal,good
638,temporal,1,adj-pos,num-num,noun-temporal,good
639,temporal,1,adj-pos,num-num,noun-temporal,good
640,temporal,1,adj-pos,num-num,noun-temporal,good
641,temporal,1,adj-pos,num-num,noun-temporal,good
642,temporal,1,adj-pos,num-num,noun-temporal,good
643,temporal,1,adj-pos,num-num,noun-temporal,good
644,temporal,1,adj-pos,num-num,noun-temporal,good
645,temporal,1,adj-pos,num-num,noun-temporal,good
646,temporal,1,adj-pos,num-num,noun-temporal,good
647,temporal,1,adj-pos,num-num,noun-temporal,good
648,temporal,1,adj-pos,num-num,noun-temporal,good
649,temporal,1,adj-pos,num-num,noun-temporal,good
650,temporal,1,adj-pos,num-num,noun-temporal,good
651,temporal,1,adj-pos,num-num,noun-temporal,good
652,temporal,1,adj-pos,num-num,noun-temporal,good
653,temporal,1,adj-pos,num-num,noun-temporal,good
654,temporal,1,adj-pos,num-num,noun-temporal,good
655,temporal,1,adj-pos,num-num,noun-temporal,good
656,temporal,1,adj-pos,num-num,noun-temporal,good
657,temporal,1,adj-pos,num-num,noun-temporal,good
658,temporal,1,adj-pos,num-num,noun-temporal,good
659,temporal,1,adj-pos,num-num,noun-temporal,good
660,temporal,1,adj-pos,num-num,noun-temporal,good
661,temporal,1,adj-pos,num-num,noun-temporal,good
662,temporal,1,adj-pos,num-num,noun-temporal,good
663,temporal,1,adj-pos,num-num,noun-temporal,good
664,temporal,1,adj-pos,num-num,noun-temporal,good
665,temporal,1,adj-pos,num-num,noun-temporal,good
666,temporal,1,adj-pos,num-num,noun-temporal,good
667,temporal,1,adj-pos,num-num,noun-temporal,good
668,temporal,1,adj-pos,num-num,noun-temporal,good
669,temporal,1,adj-pos,num-num,noun-temporal,good
670,temporal,1,adj-pos,num-num,noun-temporal,good
671,temporal,1,adj-pos,num-num,noun-temporal,good
672,temporal,1,adj-pos,num-num,noun-temporal,good
673,temporal,1,adj-pos,num-num,noun-temporal,good
674,temporal,1,adj-pos,num-num,noun-temporal,good
675,temporal,1,adj-pos,num-num,noun-temporal,good
676,temporal,1,adj-neg,num-num,noun-temporal,good
677,temporal,1,adj-neg,num-num,noun-temporal,good
678,temporal,1,adj-neg,num-num,noun-temporal,good
679,temporal,1,adj-neg,num-num,noun-temporal,good
680,temporal,1,adj-neg,num-num,noun-temporal,good
681,temporal,1,adj-neg,num-num,noun-temporal,good
682,temporal,1,adj-neg,num-num,noun-temporal,good
683,temporal,1,adj-neg,num-num,noun-temporal,good
684,temporal,1,adj-neg,num-num,noun-temporal,good
685,temporal,1,adj-neg,num-num,noun-temporal,good
686,temporal,1,adj-neg,num-num,noun-temporal,good
687,temporal,1,adj-neg,num-num,noun-temporal,good
688,temporal,1,adj-neg,num-num,noun-temporal,good
689,temporal,1,adj-neg,num-num,noun-temporal,good
690,temporal,1,adj-neg,num-num,noun-temporal,good
691,temporal,1,adj-neg,num-num,noun-temporal,good
692,temporal,1,adj-neg,num-num,noun-temporal,good
693,temporal,1,adj-neg,num-num,noun-temporal,good
694,temporal,1,adj-neg,num-num,noun-temporal,good
695,temporal,1,adj-neg,num-num,noun-temporal,good
696,temporal,1,adj-neg,num-num,noun-temporal,good
697,temporal,1,adj-neg,num-num,noun-temporal,good
698,temporal,1,adj-neg,num-num,noun-temporal,good
699,temporal,1,adj-neg,num-num,noun-temporal,good
700,temporal,1,adj-neg,num-num,noun-temporal,good
701,temporal,1,adj-neg,num-num,noun-temporal,good
702,temporal,1,adj-neg,num-num,noun-temporal,good
703,temporal,1,adj-neg,num-num,noun-temporal,good
704,temporal,1,adj-neg,num-num,noun-temporal,good
705,temporal,1,adj-neg,num-num,noun-temporal,good
706,temporal,1,adj-neg,num-num,noun-temporal,good
707,temporal,1,adj-neg,num-num,noun-temporal,good
708,temporal,1,adj-neg,num-num,noun-temporal,good
709,temporal,1,adj-neg,num-num,noun-temporal,good
710,temporal,1,adj-neg,num-num,noun-temporal,good
711,temporal,1,adj-neg,num-num,noun-temporal,good
712,temporal,1,adj-neg,num-num,noun-temporal,good
713,temporal,1,adj-neg,num-num,noun-temporal,good
714,temporal,1,adj-neg,num-num,noun-temporal,good
715,temporal,1,adj-neg,num-num,noun-temporal,good
716,temporal,1,adj-neg,num-num,noun-temporal,good
717,temporal,1,adj-neg,num-num,noun-temporal,good
718,temporal,1,adj-neg,num-num,noun-temporal,good
719,temporal,1,adj-neg,num-num,noun-temporal,good
720,temporal,1,adj-neg,num-num,noun-temporal,good
721,temporal,1,adj-neg,num-num,noun-temporal,good
722,temporal,1,adj-neg,num-num,noun-temporal,good
723,temporal,1,adj-neg,num-num,noun-temporal,good
724,temporal,1,adj-neg,num-num,noun-temporal,good
725,temporal,1,adj-neg,num-num,noun-temporal,good
726,temporal,1,adj-neg,num-num,noun-temporal,good
727,temporal,1,adj-neg,num-num,noun-temporal,good
728,temporal,1,adj-neg,num-num,noun-temporal,good
729,temporal,1,adj-neg,num-num,noun-temporal,good
730,temporal,1,adj-neg,num-num,noun-temporal,good
731,temporal,1,adj-neg,num-num,noun-temporal,good
732,temporal,1,adj-neg,num-num,noun-temporal,good
733,temporal,1,adj-neg,num-num,noun-temporal,good
734,temporal,1,adj-neg,num-num,noun-temporal,good
735,temporal,1,adj-neg,num-num,noun-temporal,good
736,temporal,1,adj-neg,num-num,noun-temporal,good
737,temporal,1,adj-neg,num-num,noun-temporal,good
738,temporal,1,adj-neg,num-num,noun-temporal,good
739,temporal,1,adj-neg,num-num,noun-temporal,good
740,temporal,1,adj-neg,num-num,noun-temporal,good
741,temporal,1,adj-neg,num-num,noun-temporal,good
742,temporal,1,adj-neg,num-num,noun-temporal,good
743,temporal,1,adj-neg,num-num,noun-temporal,good
744,temporal,1,adj-neg,num-num,noun-temporal,good
745,temporal,1,adj-neg,num-num,noun-temporal,good
746,temporal,1,adj-neg,num-num,noun-temporal,good
747,temporal,1,adj-neg,num-num,noun-temporal,good
748,temporal,1,adj-neg,num-num,noun-temporal,good
749,temporal,1,adj-neg,num-num,noun-temporal,good
750,temporal,1,adj-neg,num-num,noun-temporal,good
751,temporal,1,adj-quant,num-num,noun-temporal,good
752,temporal,1,adj-quant,num-num,noun-temporal,good
753,temporal,1,adj-quant,num-num,noun-temporal,good
754,temporal,1,adj-quant,num-num,noun-temporal,good
755,temporal,1,adj-quant,num-num,noun-temporal,good
756,temporal,1,adj-quant,num-num,noun-temporal,good
757,temporal,1,adj-quant,num-num,noun-temporal,good
758,temporal,1,adj-quant,num-num,noun-temporal,good
759,temporal,1,adj-quant,num-num,noun-temporal,good
760,temporal,1,adj-quant,num-num,noun-temporal,good
761,temporal,1,adj-quant,num-num,noun-temporal,good
762,temporal,1,adj-quant,num-num,noun-temporal,good
763,temporal,1,adj-quant,num-num,noun-temporal,good
764,temporal,1,adj-quant,num-num,noun-temporal,good
765,temporal,1,adj-quant,num-num,noun-temporal,good
766,temporal,1,adj-quant,num-num,noun-temporal,good
767,temporal,1,adj-quant,num-num,noun-temporal,good
768,temporal,1,adj-quant,num-num,noun-temporal,good
769,temporal,1,adj-quant,num-num,noun-temporal,good
770,temporal,1,adj-quant,num-num,noun-temporal,good
771,temporal,1,adj-quant,num-num,noun-temporal,good
772,temporal,1,adj-quant,num-num,noun-temporal,good
773,temporal,1,adj-quant,num-num,noun-temporal,good
774,temporal,1,adj-quant,num-num,noun-temporal,good
775,temporal,1,adj-quant,num-num,noun-temporal,good
776,temporal,1,adj-quant,num-num,noun-temporal,good
777,temporal,1,adj-quant,num-num,noun-temporal,good
778,temporal,1,adj-quant,num-num,noun-temporal,good
779,temporal,1,adj-quant,num-num,noun-temporal,good
780,temporal,1,adj-quant,num-num,noun-temporal,good
781,temporal,1,adj-quant,num-num,noun-temporal,good
782,temporal,1,adj-quant,num-num,noun-temporal,good
783,temporal,1,adj-quant,num-num,noun-temporal,good
784,temporal,1,adj-quant,num-num,noun-temporal,good
785,temporal,1,adj-quant,num-num,noun-temporal,good
786,temporal,1,adj-quant,num-num,noun-temporal,good
787,temporal,1,adj-quant,num-num,noun-temporal,good
788,temporal,1,adj-quant,num-num,noun-temporal,good
789,temporal,1,adj-quant,num-num,noun-temporal,good
790,temporal,1,adj-quant,num-num,noun-temporal,good
791,temporal,1,adj-quant,num-num,noun-temporal,good
792,temporal,1,adj-quant,num-num,noun-temporal,good
793,temporal,1,adj-quant,num-num,noun-temporal,good
794,temporal,1,adj-quant,num-num,noun-temporal,good
795,temporal,1,adj-quant,num-num,noun-temporal,good
796,temporal,1,adj-quant,num-num,noun-temporal,good
797,temporal,1,adj-quant,num-num,noun-temporal,good
798,temporal,1,adj-quant,num-num,noun-temporal,good
799,temporal,1,adj-quant,num-num,noun-temporal,good
800,temporal,1,adj-quant,num-num,noun-temporal,good
801,temporal,1,adj-quant,num-num,noun-temporal,good
802,temporal,1,adj-quant,num-num,noun-temporal,good
803,temporal,1,adj-quant,num-num,noun-temporal,good
804,temporal,1,adj-quant,num-num,noun-temporal,good
805,temporal,1,adj-quant,num-num,noun-temporal,good
806,temporal,1,adj-quant,num-num,noun-temporal,good
807,temporal,1,adj-quant,num-num,noun-temporal,good
808,temporal,1,adj-quant,num-num,noun-temporal,good
809,temporal,1,adj-quant,num-num,noun-temporal,good
810,temporal,1,adj-quant,num-num,noun-temporal,good
811,temporal,1,adj-quant,num-num,noun-temporal,good
812,temporal,1,adj-quant,num-num,noun-temporal,good
813,temporal,1,adj-quant,num-num,noun-temporal,good
814,temporal,1,adj-quant,num-num,noun-temporal,good
815,temporal,1,adj-quant,num-num,noun-temporal,good
816,temporal,1,adj-quant,num-num,noun-temporal,good
817,temporal,1,adj-quant,num-num,noun-temporal,good
818,temporal,1,adj-quant,num-num,noun-temporal,good
819,temporal,1,adj-quant,num-num,noun-temporal,good
820,temporal,1,adj-quant,num-num,noun-temporal,good
821,temporal,1,adj-quant,num-num,noun-temporal,good
822,temporal,1,adj-quant,num-num,noun-temporal,good
823,temporal,1,adj-quant,num-num,noun-temporal,good
824,temporal,1,adj-quant,num-num,noun-temporal,good
825,temporal,1,adj-quant,num-num,noun-temporal,good
826,temporal,1,adj-quant,num-num,noun-temporal,good
827,temporal,1,adj-quant,num-num,noun-temporal,good
828,temporal,1,adj-quant,num-num,noun-temporal,good
829,temporal,1,adj-quant,num-num,noun-temporal,good
830,temporal,1,adj-quant,num-num,noun-temporal,good
831,temporal,1,adj-quant,num-num,noun-temporal,good
832,temporal,1,adj-quant,num-num,noun-temporal,good
833,temporal,1,adj-quant,num-num,noun-temporal,good
834,temporal,1,adj-quant,num-num,noun-temporal,good
835,temporal,1,adj-quant,num-num,noun-temporal,good
836,temporal,1,adj-quant,num-num,noun-temporal,good
837,temporal,1,adj-quant,num-num,noun-temporal,good
838,temporal,1,adj-quant,num-num,noun-temporal,good
839,temporal,1,adj-quant,num-num,noun-temporal,good
840,temporal,1,adj-quant,num-num,noun-temporal,good
841,temporal,1,adj-quant,num-num,noun-temporal,good
842,temporal,1,adj-quant,num-num,noun-temporal,good
843,temporal,1,adj-quant,num-num,noun-temporal,good
844,temporal,1,adj-quant,num-num,noun-temporal,good
845,temporal,1,adj-quant,num-num,noun-temporal,good
846,temporal,1,adj-quant,num-num,noun-temporal,good
847,temporal,1,adj-quant,num-num,noun-temporal,good
848,temporal,1,adj-quant,num-num,noun-temporal,good
849,temporal,1,adj-quant,num-num,noun-temporal,good
850,temporal,1,adj-quant,num-num,noun-temporal,good
851,temporal,1,adj-quant,num-num,noun-temporal,good
852,temporal,1,adj-quant,num-num,noun-temporal,good
853,temporal,1,adj-quant,num-num,noun-temporal,good
854,temporal,1,adj-quant,num-num,noun-temporal,good
855,temporal,1,adj-quant,num-num,noun-temporal,good
856,temporal,1,adj-quant,num-num,noun-temporal,good
857,temporal,1,adj-quant,num-num,noun-temporal,good
858,temporal,1,adj-quant,num-num,noun-temporal,good
859,temporal,1,adj-quant,num-num,noun-temporal,good
860,temporal,1,adj-quant,num-num,noun-temporal,good
861,temporal,1,adj-quant,num-num,noun-temporal,good
862,temporal,1,adj-quant,num-num,noun-temporal,good
863,temporal,1,adj-quant,num-num,noun-temporal,good
864,temporal,1,adj-quant,num-num,noun-temporal,good
865,temporal,1,adj-quant,num-num,noun-temporal,good
866,temporal,1,adj-quant,num-num,noun-temporal,good
867,temporal,1,adj-quant,num-num,noun-temporal,good
868,temporal,1,adj-quant,num-num,noun-temporal,good
869,temporal,1,adj-quant,num-num,noun-temporal,good
870,temporal,1,adj-quant,num-num,noun-temporal,good
871,temporal,1,adj-quant,num-num,noun-temporal,good
872,temporal,1,adj-quant,num-num,noun-temporal,good
873,temporal,1,adj-quant,num-num,noun-temporal,good
874,temporal,1,adj-quant,num-num,noun-temporal,good
875,temporal,1,adj-quant,num-num,noun-temporal,good
876,temporal,1,adj-quant,num-num,noun-temporal,good
877,temporal,1,adj-quant,num-num,noun-temporal,good
878,temporal,1,adj-quant,num-num,noun-temporal,good
